BINARY is boolean Datatype
BINARY Types stumble FallMechanism
BINARY is suspectedFall Individual
BINARY Types suspectedFall ConfirmedStatusOfFall
BINARY is trip Individual
BINARY Types trip FallMechanism
BINARY is AlandIslands Individual
BINARY Types AlandIslands FullyDependentTerritory
BINARY is AmericanSamoa Individual
BINARY Types AmericanSamoa FullyDependentTerritory
BINARY is Anguilla Individual
BINARY Types Anguilla FullyDependentTerritory
BINARY is Aruba Individual
BINARY Types Aruba FullyDependentTerritory
BINARY is Bermuda Individual
BINARY Types Bermuda FullyDependentTerritory
BINARY is BouvetIsland Individual
BINARY Types BouvetIsland FullyDependentTerritory
BINARY is BritishIndianOceanTerritories Individual
BINARY Types BritishIndianOceanTerritories FullyDependentTerritory
BINARY is CaymanIslands Individual
BINARY Types CaymanIslands FullyDependentTerritory
BINARY is ChristmasIsland Individual
BINARY Types ChristmasIsland FullyDependentTerritory
BINARY is CocosIslands Individual
BINARY Types CocosIslands FullyDependentTerritory
BINARY is FalklandIslands Individual
BINARY Types FalklandIslands FullyDependentTerritory
BINARY is FaroeIslands Individual
BINARY Types FaroeIslands FullyDependentTerritory
BINARY is FrenchGuiana Individual
BINARY Types FrenchGuiana FullyDependentTerritory
BINARY is FrenchPolynesia Individual
BINARY Types FrenchPolynesia FullyDependentTerritory
BINARY is FrenchSouthernTerritories Individual
BINARY Types FrenchSouthernTerritories FullyDependentTerritory
BINARY is Gibraltar Individual
BINARY Types Gibraltar FullyDependentTerritory
BINARY is Greenland Individual
BINARY Types Greenland FullyDependentTerritory
BINARY is Guadeloupe Individual
BINARY Types Guadeloupe FullyDependentTerritory
BINARY is Guam Individual
BINARY Types Guam FullyDependentTerritory
BINARY is HeardIslandAndMcDonaldIslands Individual
BINARY Types HeardIslandAndMcDonaldIslands FullyDependentTerritory
BINARY is HongKong Individual
BINARY Types HongKong FullyDependentTerritory
BINARY is Macau Individual
BINARY Types Macau FullyDependentTerritory
BINARY is Martinique Individual
BINARY Types Martinique FullyDependentTerritory
BINARY is Mayotte Individual
BINARY Types Mayotte FullyDependentTerritory
BINARY is Montserrat Individual
BINARY Types Montserrat FullyDependentTerritory
BINARY is NetherlandsAntilles Individual
BINARY Types NetherlandsAntilles FullyDependentTerritory
BINARY is NewCaledonia Individual
BINARY Types NewCaledonia FullyDependentTerritory
BINARY is NorfolkIsland Individual
BINARY Types NorfolkIsland FullyDependentTerritory
BINARY is NorthernMarianaIslands Individual
BINARY Types NorthernMarianaIslands FullyDependentTerritory
BINARY is PitcairnIslands Individual
BINARY Types PitcairnIslands FullyDependentTerritory
BINARY is PuertoRico Individual
BINARY Types PuertoRico FullyDependentTerritory
BINARY is Reunion Individual
BINARY Types Reunion FullyDependentTerritory
BINARY is SaintHelena Individual
BINARY Types SaintHelena FullyDependentTerritory
BINARY is SaintPierreAndMiquelon Individual
BINARY Types SaintPierreAndMiquelon FullyDependentTerritory
BINARY is SouthGeorgiaAndTheSouthSandwichIslands Individual
BINARY Types SouthGeorgiaAndTheSouthSandwichIslands FullyDependentTerritory
BINARY is SvalbardAndJanMayenIslands Individual
BINARY Types SvalbardAndJanMayenIslands FullyDependentTerritory
BINARY is Tokelau Individual
BINARY Types Tokelau FullyDependentTerritory
BINARY is TurksAndCaicosIslands Individual
BINARY Types TurksAndCaicosIslands FullyDependentTerritory
BINARY is UnitedStatesMinorOutlyingIslands Individual
BINARY Types UnitedStatesMinorOutlyingIslands FullyDependentTerritory
BINARY is VirginIslandsBritish Individual
BINARY Types VirginIslandsBritish FullyDependentTerritory
BINARY is VirginIslandsUS Individual
BINARY Types VirginIslandsUS FullyDependentTerritory
BINARY is WallisAndFutunaIslands Individual
BINARY Types WallisAndFutunaIslands FullyDependentTerritory
BINARY is WesternSahara Individual
BINARY Types WesternSahara VirtuallyAnnexedTerritory
BINARY DisjointClasses WesternSahara BalanceFactor,DeleriumFactor,HistoryOfFallsFactor,MedicationsFactor,MobilityFactor,SedationFactor,UrgeIncontinenceFactor
BINARY DisjointClasses WesternSahara Braden,Douglas,DutchConsensusScoreCbo,Gosnell,Knoll,Norton,PressureSorePredictionScorePsps,ResidentAssessmentInstrument,Tinetti,Waterlow
BINARY DisjointClasses WesternSahara Downton,Innes,Morse,Schimd,Stratify,TinettiAssessmentTool
BINARY DisjointClasses WesternSahara EnvironmentalFallMinimisationStrategy,ProceduralDevice,StructuralDevice
BINARY is Activity,HumanBodyAnatomicalPart,HumanBodySide,BuildingStructure,FloorSurface,www.ICPS/ontologies/Clothing.# MinimisationStrategy,RiskAssessment,RiskAssessmentResult,RiskAssessmentTool,SkinInspection,www.ICPS/ontologies/Activity.#
BINARY is Activity,BuildingStructure,FloorSurface,www.ICPS/ontologies/Clothing.# www.ICPS/ontologies/Activity.#
BINARY is PathophysiologyFactor,HospitalArea FloorSurface,www.ICPS/ontologies/HospitalEquipment.#
BINARY is PathophysiologyFactor,ConfirmedStatusOfFall,HospitalArea www.ICPS/ontologies/HospitalEquipment.#
BINARY is PathophysiologyFactor,FallHeight,HospitalArea www.ICPS/ontologies/HospitalEquipment.#
BINARY is PathophysiologyFactor,FallMechanism,HospitalArea www.ICPS/ontologies/HospitalEquipment.#
BINARY DisjointClasses PathophysiologyFactor,FallMechanism,HospitalArea AlarmMatFailure,BedrailsFailure,CallBellFailure,HipProtectorFailure,ImpactFloormatFailure,MobilityAidFailure,PersonalAlertFailure,RestraintFailure,SafetyHelmetFailure
BINARY DisjointClasses PathophysiologyFactor,FallMechanism,HospitalArea Blood-BloodProduct,ClinicalAdministration,ClinicalProcess,Documentation,Fall,HealCareAssociatedInfection,Infrastructure-Building-Fixture,MedicalDevice-Equipment,Medication-IVFluid,Nutrition,Oxigen-Gas-Vapour,Pathology-Laboratory,PatientAccident,PatientBehaviour,PressureUlcer,Resource-OrganizationalManagement
