BINARY is TEMP# ObjectProperty
BINARY is MIRO_40003451 Class
BINARY SubClassOf MIRO_40003451 NCBITaxon_7164
BINARY is MIRO_40003452 Class
BINARY SubClassOf MIRO_40003452 NCBITaxon_7164,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003453 Class
BINARY SubClassOf MIRO_40003453 NCBITaxon_7164
BINARY is MIRO_40003454 Class
BINARY SubClassOf MIRO_40003454 NCBITaxon_7164
BINARY is MIRO_40003455 Class
BINARY SubClassOf MIRO_40003455 NCBITaxon_7164
BINARY is MIRO_40003456 Class
BINARY SubClassOf MIRO_40003456 NCBITaxon_7164
BINARY is MIRO_40003457 Class
BINARY SubClassOf MIRO_40003457 NCBITaxon_7164
BINARY is MIRO_40003458 Class
BINARY SubClassOf MIRO_40003458 NCBITaxon_7164
BINARY is MIRO_40003459 Class
BINARY SubClassOf MIRO_40003459 NCBITaxon_7164
BINARY is MIRO_40003460 Class
BINARY SubClassOf MIRO_40003460 NCBITaxon_7164
BINARY is MIRO_40003461 Class
BINARY SubClassOf MIRO_40003461 NCBITaxon_7164
BINARY is MIRO_40003462 Class
BINARY SubClassOf MIRO_40003462 NCBITaxon_7164
BINARY is MIRO_40003463 Class
BINARY SubClassOf MIRO_40003463 NCBITaxon_7164
BINARY is MIRO_40003464 Class
BINARY SubClassOf MIRO_40003464 NCBITaxon_7164
BINARY is MIRO_40003465 Class
BINARY SubClassOf MIRO_40003465 NCBITaxon_7164
BINARY is MIRO_40003466 Class
BINARY SubClassOf MIRO_40003466 NCBITaxon_7164
BINARY is MIRO_40003467 Class
BINARY SubClassOf MIRO_40003467 NCBITaxon_7164
BINARY is MIRO_40003468 Class
BINARY SubClassOf MIRO_40003468 NCBITaxon_7164
BINARY is MIRO_40003469 Class
BINARY SubClassOf MIRO_40003469 NCBITaxon_7164
BINARY is MIRO_40003470 Class
BINARY SubClassOf MIRO_40003470 NCBITaxon_7164
BINARY is MIRO_40003471 Class
BINARY SubClassOf MIRO_40003471 NCBITaxon_7164,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003472 Class
BINARY SubClassOf MIRO_40003472 NCBITaxon_7164
BINARY is MIRO_40003473 Class
BINARY SubClassOf MIRO_40003473 NCBITaxon_7164
BINARY is MIRO_40003474 Class
BINARY SubClassOf MIRO_40003474 NCBITaxon_7164
BINARY is MIRO_40003475 Class
BINARY SubClassOf MIRO_40003475 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003476 Class
BINARY SubClassOf MIRO_40003476 MIRO_40002217
BINARY is MIRO_40003477 Class
BINARY SubClassOf MIRO_40003477 MIRO_40002217
BINARY is MIRO_40003478 Class
BINARY SubClassOf MIRO_40003478 MIRO_40002217
BINARY is MIRO_40003479 Class
BINARY SubClassOf MIRO_40003479 MIRO_40003478
BINARY is MIRO_40003480 Class
BINARY SubClassOf MIRO_40003480 MIRO_40002217
BINARY is MIRO_40003481 Class
BINARY SubClassOf MIRO_40003481 MIRO_40002217
BINARY is MIRO_40003482 Class
BINARY SubClassOf MIRO_40003482 MIRO_40002217
BINARY is MIRO_40003483 Class
BINARY SubClassOf MIRO_40003483 MIRO_40002217
BINARY is MIRO_40003484 Class
BINARY SubClassOf MIRO_40003484 MIRO_40002217
BINARY is MIRO_40003485 Class
BINARY SubClassOf MIRO_40003485 MIRO_40002217
BINARY is MIRO_40003486 Class
BINARY SubClassOf MIRO_40003486 MIRO_40002217
BINARY is MIRO_40003487 Class
BINARY SubClassOf MIRO_40003487 MIRO_40002217
BINARY is MIRO_40003488 Class
BINARY SubClassOf MIRO_40003488 MIRO_40002217
BINARY is MIRO_40003489 Class
BINARY SubClassOf MIRO_40003489 MIRO_40002217
BINARY is MIRO_40003490 Class
BINARY SubClassOf MIRO_40003490 MIRO_40002217
BINARY is MIRO_40003491 Class
BINARY SubClassOf MIRO_40003491 MIRO_40002217
BINARY is MIRO_40003492 Class
BINARY SubClassOf MIRO_40003492 MIRO_40002217
BINARY is MIRO_40003493 Class
BINARY SubClassOf MIRO_40003493 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003494 Class
BINARY SubClassOf MIRO_40003494 MIRO_40002217
BINARY is MIRO_40003495 Class
BINARY SubClassOf MIRO_40003495 MIRO_40002217
BINARY is MIRO_40003496 Class
BINARY SubClassOf MIRO_40003496 MIRO_40002217
BINARY is MIRO_40003497 Class
BINARY SubClassOf MIRO_40003497 MIRO_40002217
BINARY is MIRO_40003498 Class
BINARY SubClassOf MIRO_40003498 MIRO_40002217
BINARY is MIRO_40003499 Class
BINARY SubClassOf MIRO_40003499 MIRO_40002217
BINARY is MIRO_40003500 Class
BINARY SubClassOf MIRO_40003500 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003501 Class
BINARY SubClassOf MIRO_40003501 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003502 Class
BINARY SubClassOf MIRO_40003502 MIRO_40002217
BINARY is MIRO_40003503 Class
BINARY SubClassOf MIRO_40003503 MIRO_40002217
BINARY is MIRO_40003504 Class
BINARY SubClassOf MIRO_40003504 MIRO_40002217
BINARY is MIRO_40003505 Class
BINARY SubClassOf MIRO_40003505 MIRO_40002217
BINARY is MIRO_40003506 Class
BINARY SubClassOf MIRO_40003506 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003507 Class
BINARY SubClassOf MIRO_40003507 MIRO_40002217
BINARY is MIRO_40003508 Class
BINARY SubClassOf MIRO_40003508 MIRO_40002217
BINARY is MIRO_40003509 Class
BINARY SubClassOf MIRO_40003509 MIRO_40003478
BINARY is MIRO_40003510 Class
BINARY SubClassOf MIRO_40003510 MIRO_40002217
BINARY is MIRO_40003511 Class
BINARY SubClassOf MIRO_40003511 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003512 Class
BINARY SubClassOf MIRO_40003512 MIRO_40002217
BINARY is MIRO_40003513 Class
BINARY SubClassOf MIRO_40003513 MIRO_40002217
BINARY is MIRO_40003514 Class
BINARY SubClassOf MIRO_40003514 MIRO_40002217
BINARY is MIRO_40003515 Class
BINARY SubClassOf MIRO_40003515 MIRO_40002217
BINARY is MIRO_40003516 Class
BINARY SubClassOf MIRO_40003516 MIRO_40002217
BINARY is MIRO_40003517 Class
BINARY SubClassOf MIRO_40003517 MIRO_40002217
BINARY is MIRO_40003518 Class
BINARY SubClassOf MIRO_40003518 MIRO_40002217
BINARY is MIRO_40003519 Class
BINARY SubClassOf MIRO_40003519 MIRO_40002217
BINARY is MIRO_40003520 Class
BINARY SubClassOf MIRO_40003520 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003521 Class
BINARY SubClassOf MIRO_40003521 MIRO_40002217
BINARY is MIRO_40003522 Class
BINARY SubClassOf MIRO_40003522 MIRO_40002217
BINARY is MIRO_40003523 Class
BINARY SubClassOf MIRO_40003523 MIRO_40002217
BINARY is MIRO_40003524 Class
BINARY SubClassOf MIRO_40003524 MIRO_40002217
BINARY is MIRO_40003525 Class
BINARY SubClassOf MIRO_40003525 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003526 Class
BINARY SubClassOf MIRO_40003526 MIRO_40002217
BINARY is MIRO_40003527 Class
BINARY SubClassOf MIRO_40003527 MIRO_40002217
BINARY is MIRO_40003528 Class
BINARY SubClassOf MIRO_40003528 MIRO_40002217
BINARY is MIRO_40003529 Class
BINARY SubClassOf MIRO_40003529 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003530 Class
BINARY SubClassOf MIRO_40003530 MIRO_40002217
BINARY is MIRO_40003531 Class
BINARY SubClassOf MIRO_40003531 MIRO_40002217
BINARY is MIRO_40003532 Class
BINARY SubClassOf MIRO_40003532 MIRO_40003480,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003533 Class
BINARY SubClassOf MIRO_40003533 MIRO_40002217
BINARY is MIRO_40003534 Class
BINARY SubClassOf MIRO_40003534 MIRO_40003480,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003535 Class
BINARY SubClassOf MIRO_40003535 MIRO_40002217
BINARY is MIRO_40003536 Class
BINARY SubClassOf MIRO_40003536 MIRO_40002217
BINARY is MIRO_40003537 Class
BINARY SubClassOf MIRO_40003537 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003538 Class
BINARY SubClassOf MIRO_40003538 MIRO_40002217
BINARY is MIRO_40003539 Class
BINARY SubClassOf MIRO_40003539 MIRO_40002217
BINARY is MIRO_40003540 Class
BINARY SubClassOf MIRO_40003540 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003541 Class
BINARY SubClassOf MIRO_40003541 MIRO_40002217
BINARY is MIRO_40003542 Class
BINARY SubClassOf MIRO_40003542 MIRO_40002217
BINARY is MIRO_40003543 Class
BINARY SubClassOf MIRO_40003543 MIRO_40002217
BINARY is MIRO_40003544 Class
BINARY SubClassOf MIRO_40003544 MIRO_40002217
BINARY is MIRO_40003545 Class
BINARY SubClassOf MIRO_40003545 MIRO_40002217
BINARY is MIRO_40003546 Class
BINARY SubClassOf MIRO_40003546 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003547 Class
BINARY SubClassOf MIRO_40003547 MIRO_40002217
BINARY is MIRO_40003548 Class
BINARY SubClassOf MIRO_40003548 MIRO_40002217
BINARY is MIRO_40003549 Class
BINARY SubClassOf MIRO_40003549 MIRO_40002217
BINARY is MIRO_40003550 Class
BINARY SubClassOf MIRO_40003550 MIRO_40002217
BINARY is MIRO_40003551 Class
BINARY SubClassOf MIRO_40003551 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003552 Class
BINARY SubClassOf MIRO_40003552 MIRO_40002217
BINARY is MIRO_40003553 Class
BINARY SubClassOf MIRO_40003553 MIRO_40002217
BINARY is MIRO_40003554 Class
BINARY SubClassOf MIRO_40003554 MIRO_40002217
BINARY is MIRO_40003555 Class
BINARY SubClassOf MIRO_40003555 MIRO_40002217
BINARY is MIRO_40003556 Class
BINARY SubClassOf MIRO_40003556 MIRO_40002217
BINARY is MIRO_40003557 Class
BINARY SubClassOf MIRO_40003557 MIRO_40002217
BINARY is MIRO_40003558 Class
BINARY SubClassOf MIRO_40003558 MIRO_40002217
BINARY is MIRO_40003559 Class
BINARY SubClassOf MIRO_40003559 MIRO_40002217
BINARY is MIRO_40003560 Class
BINARY SubClassOf MIRO_40003560 MIRO_40002217
BINARY is MIRO_40003561 Class
BINARY SubClassOf MIRO_40003561 MIRO_40003478
BINARY is MIRO_40003562 Class
BINARY SubClassOf MIRO_40003562 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003563 Class
BINARY SubClassOf MIRO_40003563 MIRO_40002217
BINARY is MIRO_40003564 Class
BINARY SubClassOf MIRO_40003564 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003565 Class
BINARY SubClassOf MIRO_40003565 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003566 Class
BINARY SubClassOf MIRO_40003566 MIRO_40002217
BINARY is MIRO_40003567 Class
BINARY SubClassOf MIRO_40003567 MIRO_40002217
BINARY is MIRO_40003568 Class
BINARY SubClassOf MIRO_40003568 MIRO_40002217
BINARY is MIRO_40003569 Class
BINARY SubClassOf MIRO_40003569 MIRO_40002217
BINARY is MIRO_40003570 Class
BINARY SubClassOf MIRO_40003570 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003571 Class
BINARY SubClassOf MIRO_40003571 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003572 Class
BINARY SubClassOf MIRO_40003572 MIRO_40003480
BINARY is MIRO_40003573 Class
BINARY SubClassOf MIRO_40003573 MIRO_40002217
BINARY is MIRO_40003574 Class
BINARY SubClassOf MIRO_40003574 MIRO_40002217
BINARY is MIRO_40003575 Class
BINARY SubClassOf MIRO_40003575 MIRO_40002217
BINARY is MIRO_40003576 Class
BINARY SubClassOf MIRO_40003576 MIRO_40002217
BINARY is MIRO_40003577 Class
BINARY SubClassOf MIRO_40003577 MIRO_40002217
BINARY is MIRO_40003578 Class
BINARY SubClassOf MIRO_40003578 MIRO_40002217
BINARY is MIRO_40003579 Class
BINARY SubClassOf MIRO_40003579 MIRO_40002217
BINARY is MIRO_40003580 Class
BINARY SubClassOf MIRO_40003580 MIRO_40002217
BINARY is MIRO_40003581 Class
BINARY SubClassOf MIRO_40003581 MIRO_40003478
BINARY is MIRO_40003582 Class
BINARY SubClassOf MIRO_40003582 MIRO_40002217
BINARY is MIRO_40003583 Class
BINARY SubClassOf MIRO_40003583 MIRO_40002217
BINARY is MIRO_40003584 Class
BINARY SubClassOf MIRO_40003584 MIRO_40002217
BINARY is MIRO_40003585 Class
BINARY SubClassOf MIRO_40003585 MIRO_40002217
BINARY is MIRO_40003586 Class
BINARY SubClassOf MIRO_40003586 MIRO_40002217
BINARY is MIRO_40003587 Class
BINARY SubClassOf MIRO_40003587 MIRO_40002217
BINARY is MIRO_40003588 Class
BINARY SubClassOf MIRO_40003588 MIRO_40002217
BINARY is MIRO_40003589 Class
BINARY SubClassOf MIRO_40003589 MIRO_40002217
BINARY is MIRO_40003590 Class
BINARY SubClassOf MIRO_40003590 MIRO_40002217
BINARY is MIRO_40003591 Class
BINARY SubClassOf MIRO_40003591 MIRO_40002217
BINARY is MIRO_40003592 Class
BINARY SubClassOf MIRO_40003592 MIRO_40002217
BINARY is MIRO_40003593 Class
BINARY SubClassOf MIRO_40003593 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003594 Class
BINARY SubClassOf MIRO_40003594 MIRO_40002217
BINARY is MIRO_40003595 Class
BINARY SubClassOf MIRO_40003595 MIRO_40002217
BINARY is MIRO_40003596 Class
BINARY SubClassOf MIRO_40003596 MIRO_40002217
BINARY is MIRO_40003597 Class
BINARY SubClassOf MIRO_40003597 MIRO_40002217
BINARY is MIRO_40003598 Class
BINARY SubClassOf MIRO_40003598 MIRO_40002217
BINARY is MIRO_40003599 Class
BINARY SubClassOf MIRO_40003599 MIRO_40002217
BINARY is MIRO_40003600 Class
BINARY SubClassOf MIRO_40003600 MIRO_40002217
BINARY is MIRO_40003601 Class
BINARY SubClassOf MIRO_40003601 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003602 Class
BINARY SubClassOf MIRO_40003602 MIRO_40002217
BINARY is MIRO_40003603 Class
BINARY SubClassOf MIRO_40003603 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003604 Class
BINARY SubClassOf MIRO_40003604 MIRO_40002217
BINARY is MIRO_40003605 Class
BINARY SubClassOf MIRO_40003605 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003606 Class
BINARY SubClassOf MIRO_40003606 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003607 Class
BINARY SubClassOf MIRO_40003607 MIRO_40002217
BINARY is MIRO_40003608 Class
BINARY SubClassOf MIRO_40003608 MIRO_40002217
BINARY is MIRO_40003609 Class
BINARY SubClassOf MIRO_40003609 MIRO_40002217
BINARY is MIRO_40003610 Class
BINARY SubClassOf MIRO_40003610 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003611 Class
BINARY SubClassOf MIRO_40003611 MIRO_40002217
BINARY is MIRO_40003612 Class
BINARY SubClassOf MIRO_40003612 MIRO_40002217
BINARY is MIRO_40003613 Class
BINARY SubClassOf MIRO_40003613 MIRO_40002217
BINARY is MIRO_40003614 Class
BINARY SubClassOf MIRO_40003614 MIRO_40002217
BINARY is MIRO_40003615 Class
BINARY SubClassOf MIRO_40003615 MIRO_40002217
BINARY is MIRO_40003616 Class
BINARY SubClassOf MIRO_40003616 MIRO_40002217
BINARY is MIRO_40003617 Class
BINARY SubClassOf MIRO_40003617 MIRO_40002217
BINARY is MIRO_40003618 Class
BINARY SubClassOf MIRO_40003618 MIRO_40002217
BINARY is MIRO_40003619 Class
BINARY SubClassOf MIRO_40003619 MIRO_40003478
BINARY is MIRO_40003620 Class
BINARY SubClassOf MIRO_40003620 MIRO_40002217
BINARY is MIRO_40003621 Class
BINARY SubClassOf MIRO_40003621 MIRO_40002217,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003622 Class
BINARY SubClassOf MIRO_40003622 MIRO_40002217
BINARY is MIRO_40003623 Class
BINARY SubClassOf MIRO_40003623 MIRO_40002217
BINARY is MIRO_40003624 Class
BINARY SubClassOf MIRO_40003624 MIRO_40002217
BINARY is MIRO_40003625 Class
BINARY SubClassOf MIRO_40003625 MIRO_40002217
BINARY is MIRO_40003626 Class
BINARY SubClassOf MIRO_40003626 MIRO_40002217
BINARY is MIRO_40003627 Class
BINARY SubClassOf MIRO_40003627 MIRO_40002217
BINARY is MIRO_40003628 Class
BINARY SubClassOf MIRO_40003628 MIRO_40002217
BINARY is MIRO_40003629 Class
BINARY SubClassOf MIRO_40003629 MIRO_40002217
BINARY is MIRO_40003631 Class
BINARY SubClassOf MIRO_40003631 NCBITaxon_68877
BINARY is MIRO_40003632 Class
BINARY SubClassOf MIRO_40003632 NCBITaxon_68877
BINARY is MIRO_40003633 Class
BINARY SubClassOf MIRO_40003633 NCBITaxon_68877,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003634 Class
BINARY SubClassOf MIRO_40003634 NCBITaxon_68877
BINARY is MIRO_40003635 Class
BINARY SubClassOf MIRO_40003635 NCBITaxon_68877,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003636 Class
BINARY SubClassOf MIRO_40003636 NCBITaxon_68877
BINARY is MIRO_40003637 Class
BINARY SubClassOf MIRO_40003637 NCBITaxon_68877
BINARY is MIRO_40003638 Class
BINARY SubClassOf MIRO_40003638 NCBITaxon_68877
BINARY is MIRO_40003639 Class
BINARY SubClassOf MIRO_40003639 NCBITaxon_68877
BINARY is MIRO_40003640 Class
BINARY SubClassOf MIRO_40003640 NCBITaxon_68877,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003641 Class
BINARY SubClassOf MIRO_40003641 NCBITaxon_68877
BINARY is MIRO_40003642 Class
BINARY SubClassOf MIRO_40003642 NCBITaxon_68877
BINARY is MIRO_40003643 Class
BINARY SubClassOf MIRO_40003643 MIRO_40000015
BINARY is MIRO_40003644 Class
BINARY SubClassOf MIRO_40003644 MIRO_40003643
BINARY is MIRO_40003645 Class
BINARY SubClassOf MIRO_40003645 MIRO_40003643
BINARY is MIRO_40003646 Class
BINARY SubClassOf MIRO_40003646 MIRO_40003643
BINARY is MIRO_40003647 Class
BINARY SubClassOf MIRO_40003647 MIRO_40003643
BINARY is MIRO_40003648 Class
BINARY SubClassOf MIRO_40003648 MIRO_40003643
BINARY is MIRO_40003649 Class
BINARY SubClassOf MIRO_40003649 MIRO_40003643
BINARY is MIRO_40003704 Class
BINARY SubClassOf MIRO_40003704 NCBITaxon_7164
BINARY is MIRO_40003705 Class
BINARY SubClassOf MIRO_40003705 NCBITaxon_7164
BINARY is MIRO_40003739 Class
BINARY SubClassOf MIRO_40003739 NCBITaxon_7164
BINARY is MIRO_40003748 Class
BINARY SubClassOf MIRO_40003748 MIRO_40002217
BINARY is MIRO_40003749 Class
BINARY SubClassOf MIRO_40003749 MIRO_40002217
BINARY is MIRO_40003751 Class
BINARY SubClassOf MIRO_40003751 NCBITaxon_44543
BINARY is MIRO_40003756 Class
BINARY SubClassOf MIRO_40003756 MIRO_40002217
BINARY is MIRO_40003757 Class
BINARY SubClassOf MIRO_40003757 MIRO_40002217
BINARY is MIRO_40003766 Class
BINARY SubClassOf MIRO_40003766 NCBITaxon_7164
BINARY is MIRO_40003767 Class
BINARY SubClassOf MIRO_40003767 MIRO_40002217
BINARY is MIRO_40003829 Class
BINARY SubClassOf MIRO_40003829 MIRO_40003480,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003830 Class
BINARY SubClassOf MIRO_40003830 MIRO_40003480
BINARY is MIRO_40003831 Class
BINARY SubClassOf MIRO_40003831 MIRO_40003480
BINARY is MIRO_40003832 Class
BINARY SubClassOf MIRO_40003832 MIRO_40003480
BINARY is MIRO_40003833 Class
BINARY SubClassOf MIRO_40003833 MIRO_40003480
BINARY is MIRO_40003834 Class
BINARY SubClassOf MIRO_40003834 MIRO_40003478,
BINARY is has_role_some_IDOMAL_0001061 TEMP#
BINARY is MIRO_40003835 Class
BINARY SubClassOf MIRO_40003835 MIRO_40003480
BINARY is NCBITaxon_273456 Class
BINARY SubClassOf NCBITaxon_273456 MIRO_40000015
BINARY is NCBITaxon_43816 Class
BINARY SubClassOf NCBITaxon_43816 NCBITaxon_7157
BINARY is NCBITaxon_44543 Class
BINARY SubClassOf NCBITaxon_44543 MIRO_40000015
BINARY is NCBITaxon_68877 Class
BINARY SubClassOf NCBITaxon_68877 MIRO_40000015
BINARY is NCBITaxon_7147 Class
BINARY is NCBITaxon_7148 Class
BINARY SubClassOf NCBITaxon_7148 NCBITaxon_7147
BINARY is NCBITaxon_7157 Class
BINARY SubClassOf NCBITaxon_7157 NCBITaxon_7148
BINARY is NCBITaxon_7164 Class
BINARY SubClassOf NCBITaxon_7164 MIRO_40000015
BINARY is www.w3.org/2002/07/# Class
