BINARY is RO_0000086 ObjectProperty
BINARY SubClassOf DOID_9699 DOID_9700
BINARY is DOID_9700 Class
BINARY SubClassOf DOID_9700 DOID_104,
BINARY SubClassOf DOID_9700 DOID_6195
BINARY is DOID_9733 Class
BINARY SubClassOf DOID_9733 DOID_2149,
BINARY SubClassOf DOID_9733 DOID_557
BINARY is DOID_9801 Class
BINARY SubClassOf DOID_9801 DOID_404
BINARY is DOID_9856 Class
BINARY SubClassOf DOID_9856 DOID_0080015,
BINARY SubClassOf DOID_9856 DOID_4166
BINARY is DOID_9861 Class
BINARY SubClassOf DOID_9861 DOID_0050598
BINARY is DOID_9880 Class
BINARY SubClassOf DOID_9880 DOID_8200
BINARY is DOID_9942 Class
BINARY SubClassOf DOID_9942 DOID_75
BINARY is DOID_9988 Class
BINARY SubClassOf DOID_9988 DOID_319,
BINARY SubClassOf DOID_9988 DOID_8200,
BINARY SubClassOf DOID_9988 DOID_936
BINARY is ENVO_00002001 Class
BINARY is ENVO_00002030 Class
BINARY SubClassOf ENVO_00002030 ENVO_01001787
BINARY is ENVO_01000245 Class
BINARY SubClassOf ENVO_01000245 ENVO_01001244
BINARY is ENVO_01000964 Class
BINARY SubClassOf ENVO_01000964 ENVO_00002001
BINARY DisjointWith ENVO_01000964 PATO_0001894
BINARY is ENVO_01001110 Class
BINARY is ENVO_01001244 Class
BINARY SubClassOf ENVO_01001244 ENVO_01001790
BINARY is ENVO_01001308 Class
BINARY SubClassOf ENVO_01001308 ENVO_01001477
BINARY is ENVO_01001476 Class
BINARY SubClassOf ENVO_01001476 ENVO_01001477
BINARY is ENVO_01001477 Class
BINARY SubClassOf ENVO_01001477 ENVO_01001479,
BINARY SubClassOf ENVO_01001477 ENVO_01001784
BINARY is ENVO_01001479 Class
BINARY is ENVO_01001784 Class
BINARY is ENVO_01001787 Class
BINARY SubClassOf ENVO_01001787 ENVO_01001110
BINARY is ENVO_01001788 Class
BINARY SubClassOf ENVO_01001788 ENVO_01001787
BINARY is ENVO_01001789 Class
BINARY SubClassOf ENVO_01001789 ENVO_01001787
BINARY is ENVO_01001790 Class
BINARY is ENVO_03501186 Class
BINARY SubClassOf ENVO_03501186 GENEPIO_0001432
BINARY is ENVO_03501214 Class
BINARY SubClassOf ENVO_03501214 GENEPIO_0001432
BINARY is FOODON_00001714 Class
BINARY is FOODON_00002679 Class
BINARY is FOODON_00002715 Class
BINARY is FOODON_03305143 Class
BINARY SubClassOf FOODON_03305143 FOODON_00002679
BINARY is FOODON_03305578 Class
BINARY SubClassOf FOODON_03305578 GENEPIO_0002234
BINARY is FOODON_03309104 Class
BINARY SubClassOf FOODON_03309104 FOODON_00002715
BINARY is FOODON_03309383 Class
BINARY SubClassOf FOODON_03309383 FOODON_03305143
BINARY is FOODON_03411041 Class
BINARY SubClassOf FOODON_03411041 FOODON_00001714
BINARY is FOODON_03411301 Class
BINARY SubClassOf FOODON_03411301 FOODON_03411564
BINARY is FOODON_03411564 Class
BINARY is FOODON_03412974 Class
BINARY SubClassOf FOODON_03412974 FOODON_03411041
BINARY is FOODON_03430104 Class
BINARY SubClassOf FOODON_03430104 FOODON_03430108
BINARY is FOODON_03430107 Class
BINARY SubClassOf FOODON_03430107 FOODON_03430133
BINARY is FOODON_03430108 Class
BINARY is FOODON_03430116 Class
BINARY SubClassOf FOODON_03430116 FOODON_03430133
BINARY is FOODON_03430122 Class
BINARY is FOODON_03430133 Class
BINARY SubClassOf FOODON_03430133 FOODON_03430122
BINARY is FOODON_03430140 Class
BINARY SubClassOf FOODON_03430140 FOODON_03430147
BINARY is FOODON_03430147 Class
BINARY is FOODON_03430148 Class
BINARY SubClassOf FOODON_03430148 FOODON_03430133
BINARY is FOODON_03440014 Class
BINARY SubClassOf FOODON_03440014 FOODON_03440022
BINARY is FOODON_03440022 Class
BINARY is FOODON_03450006 Class
BINARY is FOODON_03450045 Class
BINARY SubClassOf FOODON_03450045 FOODON_03450006
BINARY is FOODON_03460128 Class
BINARY is FOODON_03460253 Class
BINARY SubClassOf FOODON_03460253 FOODON_03460128
BINARY is FOODON_03460288 Class
BINARY SubClassOf FOODON_03460288 FOODON_03460253
BINARY is FOODON_03460289 Class
BINARY SubClassOf FOODON_03460289 FOODON_03460253
BINARY is FOODON_03460290 Class
BINARY SubClassOf FOODON_03460290 FOODON_03460253
BINARY is FOODON_03460291 Class
BINARY SubClassOf FOODON_03460291 FOODON_03460253
BINARY is FOODON_03460292 Class
BINARY SubClassOf FOODON_03460292 FOODON_03460253
BINARY is FOODON_03460293 Class
BINARY SubClassOf FOODON_03460293 FOODON_03460253
BINARY is FOODON_03460294 Class
BINARY SubClassOf FOODON_03460294 FOODON_03460253
BINARY is FOODON_03470111 Class
BINARY is FOODON_03470131 Class
BINARY is FOODON_03470134 Class
BINARY SubClassOf FOODON_03470134 FOODON_03470143
BINARY is FOODON_03470143 Class
BINARY is FOODON_03470172 Class
BINARY SubClassOf FOODON_03470172 FOODON_03470131
BINARY is FOODON_03470173 Class
BINARY SubClassOf FOODON_03470173 FOODON_03470111
BINARY is FOODON_03490102 Class
BINARY is FOODON_03490104 Class
BINARY SubClassOf FOODON_03490104 FOODON_03490102
BINARY is FOODON_03490110 Class
BINARY SubClassOf FOODON_03490110 FOODON_03490167
BINARY is FOODON_03490114 Class
BINARY is FOODON_03490159 Class
BINARY is FOODON_03490167 Class
BINARY is FOODON_03490173 Class
BINARY SubClassOf FOODON_03490173 FOODON_03490159
BINARY is FOODON_03490183 Class
BINARY SubClassOf FOODON_03490183 FOODON_03490184
BINARY is FOODON_03490184 Class
BINARY is FOODON_03490222 Class
BINARY is FOODON_03490224 Class
BINARY SubClassOf FOODON_03490224 FOODON_03490222
BINARY is FOODON_03490244 Class
BINARY SubClassOf FOODON_03490244 FOODON_03490423
BINARY is FOODON_03490264 Class
BINARY SubClassOf FOODON_03490264 FOODON_03490114
BINARY is FOODON_03490278 Class
BINARY is FOODON_03490280 Class
BINARY SubClassOf FOODON_03490280 FOODON_03490278
BINARY is FOODON_03490345 Class
BINARY SubClassOf FOODON_03490345 FOODON_03490173
BINARY is FOODON_03490346 Class
BINARY SubClassOf FOODON_03490346 FOODON_03490173
BINARY is FOODON_03490347 Class
BINARY SubClassOf FOODON_03490347 FOODON_03490173
BINARY is FOODON_03490351 Class
BINARY SubClassOf FOODON_03490351 FOODON_03490173
BINARY is FOODON_03490354 Class
BINARY SubClassOf FOODON_03490354 FOODON_03490173
BINARY is FOODON_03490355 Class
BINARY SubClassOf FOODON_03490355 FOODON_03490173
BINARY is FOODON_03490374 Class
BINARY SubClassOf FOODON_03490374 FOODON_03490431
BINARY is FOODON_03490375 Class
BINARY SubClassOf FOODON_03490375 FOODON_03490374
BINARY is FOODON_03490376 Class
BINARY SubClassOf FOODON_03490376 FOODON_03490374
BINARY is FOODON_03490392 Class
BINARY is FOODON_03490393 Class
BINARY SubClassOf FOODON_03490393 FOODON_03490392
BINARY is FOODON_03490423 Class
BINARY is FOODON_03490431 Class
BINARY is FOODON_03500028 Class
BINARY SubClassOf FOODON_03500028 FOODON_03500029
BINARY is FOODON_03500029 Class
BINARY is FOODON_03510023 Class
BINARY is FOODON_03510036 Class
BINARY is FOODON_03510085 Class
BINARY SubClassOf FOODON_03510085 FOODON_03510036
BINARY is FOODON_03510095 Class
BINARY is FOODON_03510110 Class
BINARY SubClassOf FOODON_03510110 FOODON_03510023
BINARY is FOODON_03510111 Class
BINARY SubClassOf FOODON_03510111 FOODON_03510110
BINARY is FOODON_03510112 Class
BINARY SubClassOf FOODON_03510112 FOODON_03510110
BINARY is FOODON_03510114 Class
BINARY SubClassOf FOODON_03510114 FOODON_03510110
BINARY is FOODON_03510115 Class
BINARY is FOODON_03510124 Class
BINARY is FOODON_03510186 Class
BINARY SubClassOf FOODON_03510186 FOODON_03510095
BINARY is FOODON_03510193 Class
BINARY SubClassOf FOODON_03510193 FOODON_03510115
BINARY is FOODON_03510204 Class
BINARY SubClassOf FOODON_03510204 FOODON_03510210
BINARY is FOODON_03510210 Class
BINARY is FOODON_03510213 Class
BINARY is FOODON_03510223 Class
BINARY SubClassOf FOODON_03510223 FOODON_03510213
BINARY is FOODON_03510224 Class
BINARY SubClassOf FOODON_03510224 FOODON_03510213
BINARY is FOODON_03510234 Class
BINARY is FOODON_03510238 Class
BINARY SubClassOf FOODON_03510238 FOODON_03510234
BINARY is FOODON_03510242 Class
BINARY is FOODON_03510244 Class
BINARY SubClassOf FOODON_03510244 FOODON_03510242
BINARY is FOODON_03510245 Class
BINARY SubClassOf FOODON_03510245 FOODON_03510244
BINARY is FOODON_03510249 Class
BINARY SubClassOf FOODON_03510249 FOODON_03510244
BINARY is FOODON_03510264 Class
BINARY SubClassOf FOODON_03510264 FOODON_03510124
BINARY is FOODON_03530008 Class
BINARY is FOODON_03530041 Class
BINARY SubClassOf FOODON_03530041 FOODON_03530008
BINARY is FOODON_03530050 Class
BINARY is FOODON_03530051 Class
BINARY SubClassOf FOODON_03530051 FOODON_03530050
BINARY is FOODON_03530135 Class
BINARY is FOODON_03530136 Class
BINARY SubClassOf FOODON_03530136 FOODON_03530135
BINARY is FOODON_03530137 Class
BINARY SubClassOf FOODON_03530137 FOODON_03530136
BINARY is FOODON_03530138 Class
BINARY SubClassOf FOODON_03530138 FOODON_03530136
BINARY is FOODON_03530139 Class
BINARY SubClassOf FOODON_03530139 FOODON_03530136
BINARY is FOODON_03530140 Class
BINARY SubClassOf FOODON_03530140 FOODON_03530136
BINARY is FOODON_03530152 Class
BINARY is FOODON_03530204 Class
BINARY SubClassOf FOODON_03530204 FOODON_03530152
BINARY is GAZ_00004942 Class
BINARY is GAZ_00005070 Class
BINARY is GAZ_00006917 Class
BINARY is GAZ_00146414 Class
BINARY is GENEPIO_0001205 Class
BINARY SubClassOf GENEPIO_0001205 BFO_0000016
BINARY is GENEPIO_0001247 Class
BINARY is GENEPIO_0001432 Class
BINARY is GENEPIO_0001568 Class
BINARY is GENEPIO_0001617 Class
BINARY SubClassOf GENEPIO_0001617 DOID_4
BINARY is GENEPIO_0001682 Class
BINARY is GENEPIO_0002234 Class
BINARY is GENEPIO_0100062 Class
BINARY SubClassOf GENEPIO_0100062 DOID_1287
BINARY is GENEPIO_0100063 Class
BINARY SubClassOf GENEPIO_0100063 DOID_1287
BINARY is GENEPIO_0100064 Class
BINARY SubClassOf GENEPIO_0100064 DOID_1287
BINARY is GENEPIO_0100065 Class
BINARY SubClassOf GENEPIO_0100065 DOID_1287
BINARY is GENEPIO_0100068 Class
BINARY SubClassOf GENEPIO_0100068 DOID_1287
BINARY is GENEPIO_0100069 Class
BINARY SubClassOf GENEPIO_0100069 DOID_7
BINARY is GENEPIO_0100072 Class
BINARY SubClassOf GENEPIO_0100072 DOID_7
BINARY is GENEPIO_0100073 Class
BINARY SubClassOf GENEPIO_0100073 DOID_7
BINARY is GENEPIO_0100074 Class
BINARY SubClassOf GENEPIO_0100074 BFO_0000016
BINARY is GENEPIO_0100075 Class
BINARY SubClassOf GENEPIO_0100075 DOID_850
BINARY is GENEPIO_0100076 Class
BINARY SubClassOf GENEPIO_0100076 DOID_77
BINARY is GENEPIO_0100084 Class
BINARY SubClassOf GENEPIO_0100084 DOID_114
BINARY is GENEPIO_0100085 Class
BINARY SubClassOf GENEPIO_0100085 DOID_114
BINARY is GENEPIO_0100086 Class
BINARY SubClassOf GENEPIO_0100086 DOID_850
BINARY is GENEPIO_0100088 Class
BINARY SubClassOf GENEPIO_0100088 DOID_114
BINARY is GENEPIO_0100089 Class
BINARY SubClassOf GENEPIO_0100089 DOID_114
BINARY is GENEPIO_0100090 Class
BINARY SubClassOf GENEPIO_0100090 DOID_114
BINARY is GENEPIO_0100091 Class
BINARY SubClassOf GENEPIO_0100091 BFO_0000016
BINARY is GENEPIO_0100092 Class
BINARY SubClassOf GENEPIO_0100092 BFO_0000016
BINARY is GENEPIO_0100093 Class
BINARY SubClassOf GENEPIO_0100093 BFO_0000016
BINARY is GENEPIO_0100094 Class
BINARY SubClassOf GENEPIO_0100094 DOID_7
BINARY is GENEPIO_0100095 Class
BINARY SubClassOf GENEPIO_0100095 DOID_104
BINARY is GENEPIO_0100096 Class
BINARY SubClassOf GENEPIO_0100096 DOID_104
BINARY is GENEPIO_0100097 Class
BINARY SubClassOf GENEPIO_0100097 BFO_0000016
BINARY is GENEPIO_0100098 Class
BINARY SubClassOf GENEPIO_0100098 DOID_1287
BINARY is GENEPIO_0100099 Class
BINARY SubClassOf GENEPIO_0100099 DOID_1287
BINARY is HP_0000509 Class
BINARY SubClassOf HP_0000509 HP_0025337
BINARY is HP_0000790 Class
BINARY SubClassOf HP_0000790 HP_0012614
BINARY is HP_0001005 Class
BINARY SubClassOf HP_0001005 HP_0011354
BINARY is HP_0001297 Class
BINARY SubClassOf HP_0001297 HP_0100659
BINARY is HP_0001324 Class
BINARY SubClassOf HP_0001324 HP_0011804
BINARY is HP_0002014 Class
BINARY is HP_0002027 Class
BINARY is HP_0002090 Class
BINARY SubClassOf HP_0002090 HP_0012649
BINARY is HP_0002239 Class
BINARY SubClassOf HP_0002239 HP_0012719
BINARY is HP_0002597 Class
BINARY is HP_0002900 Class
BINARY SubClassOf HP_0002900 HP_0011042
BINARY is HP_0003011 Class
BINARY is HP_0003110 Class
BINARY is HP_0003674 Class
BINARY is HP_0003750 Class
BINARY SubClassOf HP_0003750 HP_0011804
BINARY is HP_0004363 Class
BINARY SubClassOf HP_0004363 HP_0010927
BINARY is HP_0004385 Class
BINARY SubClassOf HP_0004385 HP_0002014
BINARY is HP_0004386 Class
BINARY SubClassOf HP_0004386 HP_0012649,
BINARY SubClassOf HP_0004386 HP_0012719
BINARY is HP_0004469 Class
BINARY SubClassOf HP_0004469 HP_0012387
BINARY is HP_0004921 Class
BINARY SubClassOf HP_0004921 HP_0010927
BINARY is HP_0008047 Class
BINARY is HP_0010927 Class
BINARY SubClassOf HP_0010927 HP_0010929
BINARY is HP_0010929 Class
BINARY is HP_0010930 Class
BINARY is HP_0010978 Class
BINARY is HP_0011024 Class
BINARY SubClassOf HP_0011024 HP_0025031
BINARY is HP_0011025 Class
BINARY is HP_0011042 Class
BINARY SubClassOf HP_0011042 HP_0010930
BINARY is HP_0011121 Class
BINARY is HP_0011123 Class
BINARY SubClassOf HP_0011123 HP_0012649
BINARY is HP_0011354 Class
BINARY SubClassOf HP_0011354 HP_0011121
BINARY is HP_0011804 Class
BINARY SubClassOf HP_0011804 HP_0003011
BINARY is HP_0011848 Class
BINARY SubClassOf HP_0011848 HP_0002027
BINARY is HP_0011947 Class
BINARY is HP_0012387 Class
BINARY SubClassOf HP_0012387 HP_0011947
BINARY is HP_0012415 Class
BINARY is HP_0012417 Class
BINARY SubClassOf HP_0012417 HP_0500164
BINARY is HP_0012443 Class
BINARY is HP_0012614 Class
BINARY SubClassOf HP_0012614 HP_0003110
BINARY is HP_0012647 Class
BINARY SubClassOf HP_0012647 HP_0010978
BINARY is HP_0012649 Class
BINARY SubClassOf HP_0012649 HP_0012647
BINARY is HP_0012718 Class
BINARY SubClassOf HP_0012718 HP_0011024
BINARY is HP_0012719 Class
BINARY SubClassOf HP_0012719 HP_0011024,
BINARY SubClassOf HP_0012719 HP_0025032
BINARY is HP_0025015 Class
BINARY is HP_0025031 Class
BINARY is HP_0025032 Class
BINARY is HP_0025142 Class
BINARY is HP_0025144 Class
BINARY SubClassOf HP_0025144 HP_0025142
BINARY is HP_0025145 Class
BINARY SubClassOf HP_0025145 HP_0025144
BINARY is HP_0025270 Class
BINARY SubClassOf HP_0025270 HP_0012719
BINARY is HP_0025323 Class
BINARY SubClassOf HP_0025323 HP_0030163
BINARY is HP_0025337 Class
BINARY SubClassOf HP_0025337 HP_0008047
BINARY is HP_0025615 Class
BINARY SubClassOf HP_0025615 HP_0032251
BINARY is HP_0030163 Class
BINARY SubClassOf HP_0030163 HP_0002597,
BINARY SubClassOf HP_0030163 HP_0011025
BINARY is HP_0030875 Class
BINARY SubClassOf HP_0030875 HP_0030163
BINARY is HP_0030953 Class
BINARY SubClassOf HP_0030953 HP_0025337
BINARY is HP_0031137 Class
BINARY SubClassOf HP_0031137 HP_0034644
BINARY is HP_0031292 Class
BINARY SubClassOf HP_0031292 HP_0025615
BINARY is HP_0032243 Class
BINARY is HP_0032251 Class
BINARY is HP_0034644 Class
BINARY SubClassOf HP_0034644 HP_0032243,
BINARY SubClassOf HP_0034644 HP_0410042
BINARY is HP_0100533 Class
BINARY SubClassOf HP_0100533 HP_0012649
BINARY is HP_0100659 Class
BINARY SubClassOf HP_0100659 HP_0012443,
BINARY SubClassOf HP_0100659 HP_0025015
BINARY is HP_0410042 Class
BINARY is HP_0500164 Class
BINARY SubClassOf HP_0500164 HP_0012415
BINARY is IDO_0000444 Class
BINARY SubClassOf IDO_0000444 BFO_0000016
BINARY is IDO_0000451 Class
BINARY SubClassOf IDO_0000451 BFO_0000016
BINARY is MONDO_0000001 Class
BINARY SubClassOf MONDO_0000001 BFO_0000016
BINARY is MONDO_0003780 Class
BINARY SubClassOf MONDO_0003780 MONDO_0021094
BINARY is MONDO_0003847 Class
BINARY is MONDO_0005046 Class
BINARY is MONDO_0005404 Class
BINARY SubClassOf MONDO_0005404 MONDO_0021094
BINARY is MONDO_0021094 Class
BINARY SubClassOf MONDO_0021094 MONDO_0003847,
BINARY SubClassOf MONDO_0021094 MONDO_0005046
BINARY is MPATH_0 Class
BINARY is MPATH_105 Class
BINARY SubClassOf MPATH_105 MPATH_603
BINARY is MPATH_603 Class
BINARY SubClassOf MPATH_603 MPATH_0
BINARY is NCBITaxon_10090 Class
BINARY is NCBITaxon_1045010 Class
BINARY SubClassOf NCBITaxon_1045010 NCBITaxon_562
BINARY is NCBITaxon_1224 Class
BINARY is NCBITaxon_194 Class
BINARY SubClassOf NCBITaxon_194 NCBITaxon_1224
BINARY is NCBITaxon_197 Class
BINARY SubClassOf NCBITaxon_197 NCBITaxon_194
BINARY is NCBITaxon_244319 Class
BINARY SubClassOf NCBITaxon_244319 NCBITaxon_562
BINARY is NCBITaxon_33213 Class
BINARY is NCBITaxon_397454 Class
BINARY SubClassOf NCBITaxon_397454 NCBITaxon_562
BINARY is NCBITaxon_46456 Class
BINARY SubClassOf NCBITaxon_46456 NCBITaxon_10090
BINARY is NCBITaxon_562 Class
BINARY is NCBITaxon_7742 Class
BINARY SubClassOf NCBITaxon_7742 NCBITaxon_33213,
BINARY SubClassOf NCBITaxon_7742 RO_0000086_some_PATO_0001894,
BINARY SubClassOf NCBITaxon_7742 RO_0000086_only_ENVO_01000964
BINARY is NCBITaxon_7776 Class
BINARY SubClassOf NCBITaxon_7776 NCBITaxon_7742
BINARY is NCIT_C98904 Class
BINARY SubClassOf NCIT_C98904 DOID_7
BINARY is OBA_2001002 Class
BINARY SubClassOf OBA_2001002 OBA_2040153
BINARY is OBA_2001009 Class
BINARY SubClassOf OBA_2001009 HP_0003674
BINARY is OBA_2001010 Class
BINARY SubClassOf OBA_2001010 OBA_2040159
BINARY is OBA_2001024 Class
BINARY SubClassOf OBA_2001024 HP_0003674
BINARY is OBA_2040153 Class
BINARY SubClassOf OBA_2040153 HP_0003674
BINARY is OBA_2040157 Class
BINARY SubClassOf OBA_2040157 OBA_2040153
BINARY is OBA_2040159 Class
BINARY is OBI_1110049 Class
BINARY is OGMS_0000031 Class
BINARY SubClassOf OGMS_0000031 BFO_0000016
BINARY is PATO_0001894 Class
BINARY DisjointWith PATO_0001894 ENVO_01000964
BINARY is EFO_0000408 Class
BINARY SubClassOf EFO_0000408 BFO_0000016
BINARY is www.w3.org/2002/07/# Class
