BINARY is nonNegativeInteger Datatype
BINARY SubClassOf ENVO_00002169 (ENVO_01000785_and_(RO_0002234_some_ENVO_02000091))
BINARY is ENVO_00002173 Class
BINARY SubClassOf ENVO_00002173 ENVO_03501134
BINARY is ENVO_00002186 Class
BINARY SubClassOf ENVO_00002186 ENVO_00002006
BINARY is ENVO_00002206 Class
BINARY SubClassOf ENVO_00002206 ENVO_00002267,
BINARY SubClassOf ENVO_00002206 ENVO_01000813,
BINARY SubClassOf ENVO_00002206 BFO_0000050_some_ENVO_00002169
BINARY is ENVO_00002214 Class
BINARY SubClassOf ENVO_00002214 ENVO_00003861
BINARY is ENVO_00002261 Class
BINARY equiv ENVO_00002261 ENVO_00001998_and_(RO_0001025_some_ENVO_00000111)
BINARY SubClassOf ENVO_00002261 ENVO_00001998,
BINARY SubClassOf ENVO_00002261 RO_0001025_some_ENVO_00000111
BINARY is ENVO_00002264 Class
BINARY equiv ENVO_00002264 ENVO_00010483_and_(RO_0000087_some_ENVO_01000665)
BINARY SubClassOf ENVO_00002264 ENVO_00010483,
BINARY SubClassOf ENVO_00002264 RO_0000087_some_ENVO_01000665
BINARY is ENVO_00002267 Class
BINARY SubClassOf ENVO_00002267 ENVO_00002264
BINARY is ENVO_00002874 Class
BINARY SubClassOf ENVO_00002874 ENVO_00003074
BINARY is ENVO_00002982 Class
BINARY SubClassOf ENVO_00002982 ENVO_01000060,
BINARY SubClassOf ENVO_00002982 BFO_0000051_some_ENVO_01003003,
BINARY SubClassOf ENVO_00002982 RO_0000053_some_PATO_0001759,
BINARY SubClassOf ENVO_00002982 RO_0000086_some_PATO_0000984
BINARY DisjointWith ENVO_00002982 ENVO_01000016
BINARY is ENVO_00003040 Class
BINARY SubClassOf ENVO_00003040 ENVO_01000417
BINARY is ENVO_00003074 Class
BINARY equiv ENVO_00003074 BFO_0000040_and_(RO_0002353_some_ENVO_01000993)
BINARY SubClassOf ENVO_00003074 BFO_0000040,
BINARY SubClassOf ENVO_00003074 RO_0002353_some_ENVO_01000993
BINARY is ENVO_00003082 Class
BINARY equiv ENVO_00003082 ENVO_00001998_and_(ENVO_02000200_some_BFO_0000040)
BINARY SubClassOf ENVO_00003082 ENVO_00001998,
BINARY SubClassOf ENVO_00003082 ENVO_02000200_some_BFO_0000040
BINARY is ENVO_00003861 Class
BINARY equiv ENVO_00003861 ENVO_00000073_and_(RO_0000056_some_ENVO_01001450)
BINARY SubClassOf ENVO_00003861 ENVO_00000073,
BINARY SubClassOf ENVO_00003861 RO_0000056_some_ENVO_01001450
BINARY is ENVO_00003885 Class
BINARY SubClassOf ENVO_00003885 ENVO_00003861
BINARY is ENVO_00003919 Class
BINARY SubClassOf ENVO_00003919 ENVO_00000469
BINARY is ENVO_00003963 Class
BINARY SubClassOf ENVO_00003963 ENVO_01001222
BINARY is ENVO_00003968 Class
BINARY SubClassOf ENVO_00003968 ENVO_00003074,
BINARY SubClassOf ENVO_00003968 BFO_0000050_some_ENVO_00002874
BINARY is ENVO_00005748 Class
BINARY equiv ENVO_00005748 ENVO_00001998_and_(RO_0000086_some_PATO_0001824)
BINARY SubClassOf ENVO_00005748 ENVO_00001998,
BINARY SubClassOf ENVO_00005748 RO_0000086_some_PATO_0001824
BINARY is ENVO_00005749 Class
BINARY equiv ENVO_00005749 ENVO_00001998_and_(ENVO_01000247_or_(BFO_0000050_some_ENVO_01000245))
BINARY SubClassOf ENVO_00005749 ENVO_00001998
BINARY is ENVO_00005750 Class
BINARY equiv ENVO_00005750 ENVO_00001998_and_(RO_0001025_some_ENVO_00000106)
BINARY SubClassOf ENVO_00005750 ENVO_00001998,
BINARY SubClassOf ENVO_00005750 RO_0001025_some_ENVO_00000106
BINARY is ENVO_00005755 Class
BINARY equiv ENVO_00005755 ENVO_00001998_and_(BFO_0000050_some_ENVO_00000114)
BINARY SubClassOf ENVO_00005755 ENVO_00001998,
BINARY SubClassOf ENVO_00005755 BFO_0000050_some_ENVO_00000114
BINARY is ENVO_00005786 Class
BINARY equiv ENVO_00005786 ENVO_00001998_and_(BFO_0000050_some_ENVO_00000176)
BINARY SubClassOf ENVO_00005786 ENVO_00001998,
BINARY SubClassOf ENVO_00005786 BFO_0000050_some_ENVO_00000176
BINARY is ENVO_00005800 Class
BINARY equiv ENVO_00005800 ENVO_01000017_and_(BFO_0000050_some_ENVO_01001357)
BINARY SubClassOf ENVO_00005800 ENVO_01000017,
BINARY SubClassOf ENVO_00005800 ENVO_01000813,
BINARY SubClassOf ENVO_00005800 BFO_0000050_some_ENVO_01001357
BINARY is ENVO_00005803 Class
BINARY SubClassOf ENVO_00005803 ENVO_01001813
BINARY is ENVO_00005805 Class
BINARY SubClassOf ENVO_00005805 ENVO_00005803
BINARY is ENVO_00010483 Class
BINARY SubClassOf ENVO_00010483 BFO_0000040
BINARY is ENVO_00010504 Class
BINARY SubClassOf ENVO_00010504 ENVO_01001684
BINARY is ENVO_00010505 Class
BINARY SubClassOf ENVO_00010505 ENVO_00010483,
BINARY SubClassOf ENVO_00010505 BFO_0000051_some_ENVO_01000797,
BINARY SubClassOf ENVO_00010505 BFO_0000051_some
BINARY SubClassOf ENVO_00010505 (ENVO_01000060_and_(RO_0002219_some_ENVO_01000797)),
BINARY SubClassOf ENVO_00010505 RO_0000086_some_PATO_0001332
BINARY is ENVO_0010001 Class
BINARY equiv ENVO_0010001 ENVO_00010483_and_(RO_0002353_some
BINARY equiv ENVO_0010001 (ENVO_01000952_or_ENVO_01000993))
BINARY SubClassOf ENVO_0010001 ENVO_00010483,
BINARY SubClassOf ENVO_0010001 RO_0002353_some
BINARY SubClassOf ENVO_0010001 (ENVO_01000952_or_ENVO_01000993)
BINARY is ENVO_01000016 Class
BINARY SubClassOf ENVO_01000016 ENVO_01000060,
BINARY SubClassOf ENVO_01000016 BFO_0000051_some_ENVO_00000343,
BINARY SubClassOf ENVO_01000016 RO_0000053_some_PATO_0000150,
BINARY SubClassOf ENVO_01000016 RO_0000086_some_PATO_0000984
BINARY DisjointWith ENVO_01000016 ENVO_01000017
BINARY DisjointWith ENVO_01000016 ENVO_00002982
BINARY is ENVO_01000017 Class
BINARY SubClassOf ENVO_01000017 ENVO_01000060,
BINARY SubClassOf ENVO_01000017 BFO_0000051_some_ENVO_00000340,
BINARY SubClassOf ENVO_01000017 RO_0000053_some_PATO_0000150,
BINARY SubClassOf ENVO_01000017 RO_0000053_some_PATO_0000984,
BINARY SubClassOf ENVO_01000017 RO_0000053_some_PATO_0001759,
BINARY SubClassOf ENVO_01000017 RO_0001000_some
BINARY SubClassOf ENVO_01000017 (ENVO_00001995_or_OBI_0100026_or_UBERON_0006612)
BINARY DisjointWith ENVO_01000017 ENVO_01000016
BINARY DisjointWith ENVO_01000017 ENVO_00000340
BINARY is ENVO_01000060 Class
BINARY SubClassOf ENVO_01000060 ENVO_00010483,
BINARY SubClassOf ENVO_01000060 BFO_0000051_some_ENVO_01003002,
BINARY SubClassOf ENVO_01000060 RO_0000086_some_PATO_0001759
BINARY is ENVO_01000063 Class
BINARY SubClassOf ENVO_01000063 ENVO_01000155
BINARY is ENVO_01000155 Class
BINARY equiv ENVO_01000155 ENVO_00010483_and_(RO_0002473_some_CHEBI_33694)
BINARY SubClassOf ENVO_01000155 ENVO_00010483,
BINARY SubClassOf ENVO_01000155 RO_0002473_some_CHEBI_33694
BINARY is ENVO_01000174 Class
BINARY SubClassOf ENVO_01000174 ENVO_00000446,
BINARY SubClassOf ENVO_01000174 ENVO_01001243
BINARY is ENVO_01000175 Class
BINARY SubClassOf ENVO_01000175 ENVO_00000446
BINARY is ENVO_01000176 Class
BINARY SubClassOf ENVO_01000176 ENVO_00000446
BINARY is ENVO_01000177 Class
BINARY SubClassOf ENVO_01000177 ENVO_00000446,
BINARY SubClassOf ENVO_01000177 ENVO_01001206
BINARY is ENVO_01000179 Class
BINARY equiv ENVO_01000179 ENVO_01001780_and_(RO_0000056_some_ENVO_01001827)
BINARY SubClassOf ENVO_01000179 ENVO_00000428,
BINARY SubClassOf ENVO_01000179 ENVO_01001780,
BINARY SubClassOf ENVO_01000179 RO_0002131_some_ENVO_00000097
BINARY is ENVO_01000184 Class
BINARY SubClassOf ENVO_01000184 ENVO_01000179,
BINARY SubClassOf ENVO_01000184 ENVO_01001832
BINARY is ENVO_01000189 Class
BINARY SubClassOf ENVO_01000189 ENVO_01001831
BINARY is ENVO_01000191 Class
BINARY SubClassOf ENVO_01000191 ENVO_01001832
BINARY is ENVO_01000192 Class
BINARY SubClassOf ENVO_01000192 ENVO_01001830
BINARY is ENVO_01000193 Class
BINARY SubClassOf ENVO_01000193 ENVO_01001831
BINARY is ENVO_01000200 Class
BINARY SubClassOf ENVO_01000200 ENVO_01001830
BINARY is ENVO_01000202 Class
BINARY SubClassOf ENVO_01000202 ENVO_01001831
BINARY is ENVO_01000204 Class
BINARY is ENVO_01000205 Class
BINARY is ENVO_01000206 Class
BINARY is ENVO_01000211 Class
BINARY SubClassOf ENVO_01000211 ENVO_01001831
BINARY is ENVO_01000212 Class
BINARY SubClassOf ENVO_01000212 ENVO_01001831
BINARY is ENVO_01000215 Class
BINARY SubClassOf ENVO_01000215 ENVO_01001831
BINARY is ENVO_01000216 Class
BINARY SubClassOf ENVO_01000216 ENVO_01001836
BINARY is ENVO_01000219 Class
BINARY SubClassOf ENVO_01000219 ENVO_00000446
BINARY is ENVO_01000221 Class
BINARY SubClassOf ENVO_01000221 ENVO_01001831
BINARY is ENVO_01000230 Class
BINARY is ENVO_01000238 Class
BINARY is ENVO_01000245 Class
BINARY SubClassOf ENVO_01000245 ENVO_01001244
BINARY is ENVO_01000246 Class
BINARY equiv ENVO_01000246 ENVO_01000773_and_(RO_0000056_some_ENVO_01001827)
BINARY SubClassOf ENVO_01000246 ENVO_00000428,
BINARY SubClassOf ENVO_01000246 ENVO_01000773
BINARY is ENVO_01000247 Class
BINARY is ENVO_01000248 Class
BINARY equiv ENVO_01000248 ENVO_01000658_and_(RO_0000056_some_ENVO_01001827)
BINARY SubClassOf ENVO_01000248 ENVO_00000428,
BINARY SubClassOf ENVO_01000248 ENVO_01000658
BINARY is ENVO_01000250 Class
BINARY SubClassOf ENVO_01000250 ENVO_01001834
BINARY is ENVO_01000251 Class
BINARY is ENVO_01000254 Class
BINARY SubClassOf ENVO_01000254 RO_0002577
BINARY is ENVO_01000256 Class
BINARY equiv ENVO_01000256 ENVO_00010483_and_(RO_0002473_some_CHEBI_46662)
BINARY SubClassOf ENVO_01000256 ENVO_00010483,
BINARY SubClassOf ENVO_01000256 ENVO_01000814,
BINARY SubClassOf ENVO_01000256 RO_0002473_some_CHEBI_46662
BINARY DisjointWith ENVO_01000256 ENVO_00001995
BINARY is ENVO_01000266 Class
BINARY SubClassOf ENVO_01000266 ENVO_01000797,
BINARY SubClassOf ENVO_01000266 RO_0002473_some_CHEBI_15377
BINARY is ENVO_01000267 Class
BINARY SubClassOf ENVO_01000267 ENVO_01001678,
BINARY SubClassOf ENVO_01000267 RO_0002220_some_ENVO_01000799,
BINARY SubClassOf ENVO_01000267 RO_0002473_some
BINARY SubClassOf ENVO_01000267 (ENVO_00010483_and_(RO_0000086_some_PATO_0001547))
BINARY is ENVO_01000268 Class
BINARY SubClassOf ENVO_01000268 ENVO_01000266
BINARY is ENVO_01000276 Class
BINARY SubClassOf ENVO_01000276 ENVO_01000813,
BINARY SubClassOf ENVO_01000276 ENVO_01001110,
BINARY SubClassOf ENVO_01000276 BFO_0000050_some_ENVO_01000280
BINARY DisjointWith ENVO_01000276 ENVO_00000428
BINARY is ENVO_01000277 Class
BINARY SubClassOf ENVO_01000277 ENVO_01001125
BINARY is ENVO_01000280 Class
BINARY SubClassOf ENVO_01000280 ENVO_01000813,
BINARY SubClassOf ENVO_01000280 ENVO_01001110,
BINARY SubClassOf ENVO_01000280 BFO_0000050_some_ENVO_01000817
BINARY DisjointWith ENVO_01000280 ENVO_00000428
BINARY is ENVO_01000281 Class
BINARY SubClassOf ENVO_01000281 BFO_0000040,
BINARY SubClassOf ENVO_01000281 RO_0000086_some_PATO_0000689,
BINARY SubClassOf ENVO_01000281 RO_0000086_some_PATO_0002124
BINARY is ENVO_01000293 Class
BINARY SubClassOf ENVO_01000293 ENVO_01001687,
BINARY SubClassOf ENVO_01000293 ENVO_03000110
BINARY is ENVO_01000303 Class
BINARY equiv ENVO_01000303 ENVO_01000254_and_(RO_0002219_some_ENVO_00001995)
BINARY SubClassOf ENVO_01000303 ENVO_01000254,
BINARY SubClassOf ENVO_01000303 RO_0002219_some_ENVO_00001995
BINARY is ENVO_01000309 Class
BINARY equiv ENVO_01000309 ENVO_01000254_and_(RO_0000086_some_PATO_0001306)
BINARY SubClassOf ENVO_01000309 ENVO_01000254,
BINARY SubClassOf ENVO_01000309 RO_0000086_some_PATO_0001306
BINARY is ENVO_01000313 Class
BINARY equiv ENVO_01000313 ENVO_01000254_and_(RO_0002354_some_ENVO_01000952)
BINARY SubClassOf ENVO_01000313 ENVO_01000254,
BINARY SubClassOf ENVO_01000313 RO_0002354_some_ENVO_01000952
BINARY is ENVO_01000314 Class
BINARY SubClassOf ENVO_01000314 ENVO_01000997
BINARY is ENVO_01000315 Class
BINARY SubClassOf ENVO_01000315 ENVO_01000997
BINARY is ENVO_01000317 Class
BINARY SubClassOf ENVO_01000317 ENVO_01000997,
BINARY SubClassOf ENVO_01000317 ENVO_01000998
BINARY is ENVO_01000320 Class
BINARY SubClassOf ENVO_01000320 ENVO_01000254,
BINARY SubClassOf ENVO_01000320 ENVO_01000813
BINARY is ENVO_01000323 Class
BINARY is ENVO_01000324 Class
BINARY equiv ENVO_01000324 ENVO_01001483_and_(BFO_0000050_some_ENVO_01000800)
BINARY SubClassOf ENVO_01000324 ENVO_01001483,
BINARY SubClassOf ENVO_01000324 (RO_0002220_some_ENVO_01000267)_or_(RO_0002220_some_ENVO_01000637),
BINARY SubClassOf ENVO_01000324 BFO_0000050_some_ENVO_01000800,
BINARY SubClassOf ENVO_01000324 RO_0002473_some
BINARY SubClassOf ENVO_01000324 (ENVO_01000814_or_ENVO_01000815)
BINARY is ENVO_01000325 Class
BINARY SubClassOf ENVO_01000325 ENVO_01001273
BINARY is ENVO_01000335 Class
BINARY SubClassOf ENVO_01000335 ENVO_01000355,
BINARY SubClassOf ENVO_01000335 BFO_0000050_some
BINARY SubClassOf ENVO_01000335 (ENVO_01001243_or_ENVO_01001245)
BINARY is ENVO_01000336 Class
BINARY SubClassOf ENVO_01000336 ENVO_01000355,
BINARY SubClassOf ENVO_01000336 BFO_0000050_some
BINARY SubClassOf ENVO_01000336 (ENVO_01001243_or_ENVO_01001245)
BINARY is ENVO_01000337 Class
BINARY SubClassOf ENVO_01000337 ENVO_01000355,
BINARY SubClassOf ENVO_01000337 BFO_0000050_some
BINARY SubClassOf ENVO_01000337 (ENVO_01001243_or_ENVO_01001245),
BINARY SubClassOf ENVO_01000337 RO_0000086_some_PATO_0002352
BINARY is ENVO_01000339 Class
BINARY equiv ENVO_01000339 ENVO_00000428_and_(RO_0000086_some_ENVO_01000238)
BINARY SubClassOf ENVO_01000339 ENVO_00000428,
BINARY SubClassOf ENVO_01000339 ENVO_01001703
BINARY is ENVO_01000340 Class
BINARY is ENVO_01000342 Class
BINARY is ENVO_01000349 Class
BINARY SubClassOf ENVO_01000349 ENVO_01000155,
BINARY SubClassOf ENVO_01000349 BFO_0000050_some_PO_0009005
BINARY is ENVO_01000352 Class
BINARY SubClassOf ENVO_01000352 ENVO_01000813
BINARY is ENVO_01000355 Class
BINARY equiv ENVO_01000355 ENVO_01000281_and_(RO_0002473_some_NCBITaxon_33090)
BINARY SubClassOf ENVO_01000355 ENVO_01000281,
BINARY SubClassOf ENVO_01000355 BFO_0000050_some
BINARY SubClassOf ENVO_01000355 (ENVO_01001110_and_(BFO_0000051_some
BINARY SubClassOf ENVO_01000355 (PCO_0000002_and_(RO_0002473_some_NCBITaxon_33090)))),
BINARY SubClassOf ENVO_01000355 RO_0002473_some_NCBITaxon_33090
BINARY is ENVO_01000358 Class
BINARY SubClassOf ENVO_01000358 ENVO_00002006
BINARY is ENVO_01000406 Class
BINARY SubClassOf ENVO_01000406 ENVO_00010483,
BINARY SubClassOf ENVO_01000406 BFO_0000051_some_ENVO_00002005,
BINARY SubClassOf ENVO_01000406 RO_0002353_some_ENVO_01000895,
BINARY SubClassOf ENVO_01000406 RO_0002473_some_ENVO_01000277,
BINARY SubClassOf ENVO_01000406 RO_0002473_some
BINARY SubClassOf ENVO_01000406 (BFO_0000027_and_(RO_0002351_some_ENVO_03520007))
BINARY is ENVO_01000408 Class
BINARY SubClassOf ENVO_01000408 BFO_0000024,
BINARY SubClassOf ENVO_01000408 BFO_0000050_some_ENVO_01000254
BINARY is ENVO_01000413 Class
BINARY SubClassOf ENVO_01000413 PO_0000003
BINARY is ENVO_01000414 Class
BINARY SubClassOf ENVO_01000414 PO_0000003
BINARY is ENVO_01000417 Class
BINARY SubClassOf ENVO_01000417 ENVO_00000073
BINARY is ENVO_01000418 Class
BINARY SubClassOf ENVO_01000418 ENVO_01000417,
BINARY SubClassOf ENVO_01000418 ENVO_01001480
BINARY is ENVO_01000420 Class
BINARY SubClassOf ENVO_01000420 ENVO_00000070,
BINARY SubClassOf ENVO_01000420 BFO_0000050_some_ENVO_00000073
BINARY is ENVO_01000426 Class
BINARY SubClassOf ENVO_01000426 ENVO_01000420
BINARY is ENVO_01000430 Class
BINARY SubClassOf ENVO_01000430 ENVO_01001243
BINARY is ENVO_01000431 Class
BINARY SubClassOf ENVO_01000431 ENVO_01001243
BINARY is ENVO_01000432 Class
BINARY SubClassOf ENVO_01000432 ENVO_01001243
BINARY is ENVO_01000433 Class
BINARY SubClassOf ENVO_01000433 ENVO_01001243
BINARY is ENVO_01000434 Class
BINARY SubClassOf ENVO_01000434 ENVO_01001243
BINARY is ENVO_01000435 Class
BINARY SubClassOf ENVO_01000435 ENVO_01001243
BINARY is ENVO_01000456 Class
BINARY SubClassOf ENVO_01000456 ENVO_01000457,
BINARY SubClassOf ENVO_01000456 RO_0002473_some_ENVO_01000458
BINARY is ENVO_01000457 Class
BINARY SubClassOf ENVO_01000457 ENVO_00003074
BINARY is ENVO_01000458 Class
BINARY SubClassOf ENVO_01000458 ENVO_0010001,
BINARY SubClassOf ENVO_01000458 BFO_0000051_some_ENVO_01000462
BINARY is ENVO_01000462 Class
BINARY SubClassOf ENVO_01000462 ENVO_0010001
BINARY is ENVO_01000465 Class
BINARY SubClassOf ENVO_01000465 ENVO_01000420
BINARY is ENVO_01000469 Class
BINARY SubClassOf ENVO_01000469 ENVO_01000465
BINARY is ENVO_01000470 Class
BINARY SubClassOf ENVO_01000470 ENVO_01000420,
BINARY SubClassOf ENVO_01000470 BFO_0000051_some_ENVO_01000469,
BINARY SubClassOf ENVO_01000470 BFO_0000051_some_ENVO_01000472
BINARY is ENVO_01000471 Class
BINARY SubClassOf ENVO_01000471 ENVO_01000420,
BINARY SubClassOf ENVO_01000471 BFO_0000050_some_ENVO_01000426
BINARY is ENVO_01000472 Class
BINARY SubClassOf ENVO_01000472 ENVO_01000420,
BINARY SubClassOf ENVO_01000472 BFO_0000050_some_ENVO_01000470
BINARY is ENVO_01000474 Class
BINARY SubClassOf ENVO_01000474 ENVO_00003074,
BINARY SubClassOf ENVO_01000474 ENVO_0010001,
BINARY SubClassOf ENVO_01000474 ENVO_01000814
BINARY is ENVO_01000475 Class
BINARY SubClassOf ENVO_01000475 ENVO_01000457
BINARY is ENVO_01000500 Class
BINARY SubClassOf ENVO_01000500 ENVO_00000191,
BINARY SubClassOf ENVO_01000500 ENVO_01000469,
BINARY SubClassOf ENVO_01000500 BFO_0000051_some_ENVO_01000475,
BINARY SubClassOf ENVO_01000500 RO_0002473_some_ENVO_01000474
BINARY is ENVO_01000507 Class
BINARY SubClassOf ENVO_01000507 ENVO_00003074,
BINARY SubClassOf ENVO_01000507 RO_0002473_some_CHEBI_18248
BINARY is ENVO_01000510 Class
BINARY SubClassOf ENVO_01000510 ENVO_01000472
BINARY is ENVO_01000513 Class
BINARY SubClassOf ENVO_01000513 ENVO_01000472
BINARY is ENVO_01000514 Class
BINARY SubClassOf ENVO_01000514 ENVO_00003074
BINARY is ENVO_01000515 Class
BINARY SubClassOf ENVO_01000515 ENVO_01000472
BINARY is ENVO_01000516 Class
BINARY SubClassOf ENVO_01000516 ENVO_01000989
BINARY is ENVO_01000536 Class
BINARY SubClassOf ENVO_01000536 ENVO_00003861
BINARY is ENVO_01000538 Class
BINARY SubClassOf ENVO_01000538 ENVO_01000543
BINARY is ENVO_01000539 Class
BINARY SubClassOf ENVO_01000539 ENVO_01000543
BINARY is ENVO_01000540 Class
BINARY SubClassOf ENVO_01000540 ENVO_01000543
BINARY is ENVO_01000541 Class
BINARY SubClassOf ENVO_01000541 ENVO_01000543
BINARY is ENVO_01000543 Class
BINARY equiv ENVO_01000543 ENVO_01001678_and_(BFO_0000050_some_ENVO_01000267)
BINARY SubClassOf ENVO_01000543 ENVO_01001678,
BINARY SubClassOf ENVO_01000543 BFO_0000050_some_ENVO_01000267,
BINARY SubClassOf ENVO_01000543 RO_0002473_some_ENVO_01000797
BINARY is ENVO_01000544 Class
BINARY SubClassOf ENVO_01000544 ENVO_01001677
BINARY is ENVO_01000601 Class
BINARY equiv ENVO_01000601 ENVO_01000604_and_(BFO_0000051_some_ENVO_01000610)
BINARY SubClassOf ENVO_01000601 ENVO_01000604,
BINARY SubClassOf ENVO_01000601 BFO_0000051_some_ENVO_01000610
BINARY is ENVO_01000604 Class
BINARY SubClassOf ENVO_01000604 ENVO_00003074
BINARY is ENVO_01000610 Class
BINARY SubClassOf ENVO_01000610 ENVO_00003074
BINARY is ENVO_01000635 Class
BINARY SubClassOf ENVO_01000635 ENVO_01000324
BINARY is ENVO_01000637 Class
BINARY SubClassOf ENVO_01000637 ENVO_00010483
BINARY is ENVO_01000638 Class
BINARY SubClassOf ENVO_01000638 ENVO_01000639,
BINARY SubClassOf ENVO_01000638 RO_0000086_some_PATO_0001546
BINARY is ENVO_01000639 Class
BINARY SubClassOf ENVO_01000639 ENVO_01000281,
BINARY SubClassOf ENVO_01000639 ENVO_01000813,
BINARY SubClassOf ENVO_01000639 BFO_0000050_some_ENVO_01000800
BINARY is ENVO_01000640 Class
BINARY SubClassOf ENVO_01000640 ENVO_01000639,
BINARY SubClassOf ENVO_01000640 RO_0002220_some_ENVO_01000638
BINARY is ENVO_01000646 Class
BINARY SubClassOf ENVO_01000646 ENVO_00000191,
BINARY SubClassOf ENVO_01000646 ENVO_01000639,
BINARY SubClassOf ENVO_01000646 ENVO_01001275,
BINARY SubClassOf ENVO_01000646 BFO_0000051_some_ENVO_01000638,
BINARY SubClassOf ENVO_01000646 BFO_0000051_some_(BFO_0000050_some
BINARY SubClassOf ENVO_01000646 (ENVO_01000640_and_(RO_0000086_some_PATO_0001546))),
BINARY SubClassOf ENVO_01000646 RO_0000086_some_PATO_0001545
BINARY is ENVO_01000658 Class
BINARY SubClassOf ENVO_01000658 ENVO_01001829
BINARY is ENVO_01000665 Class
BINARY is ENVO_01000667 Class
BINARY SubClassOf ENVO_01000667 ENVO_00000191,
BINARY SubClassOf ENVO_01000667 RO_0001025_some
BINARY SubClassOf ENVO_01000667 (ENVO_00010483_and_(RO_0000086_some_PATO_0001546))
BINARY is ENVO_01000668 Class
BINARY SubClassOf ENVO_01000668 ENVO_01000667
BINARY is ENVO_01000676 Class
BINARY SubClassOf ENVO_01000676 ENVO_00002005
BINARY is ENVO_01000687 Class
BINARY equiv ENVO_01000687 ENVO_01001784_and_(RO_0002131_some_ENVO_01000635)_and_(RO_0002131_some
BINARY equiv ENVO_01000687 (ENVO_00000015_or_ENVO_00000016_or_ENVO_00000020))
BINARY SubClassOf ENVO_01000687 ENVO_01001784,
BINARY SubClassOf ENVO_01000687 RO_0002131_some_ENVO_01000635,
BINARY SubClassOf ENVO_01000687 RO_0002131_some
BINARY SubClassOf ENVO_01000687 (ENVO_00000015_or_ENVO_00000016_or_ENVO_00000020)
BINARY is ENVO_01000739 Class
BINARY SubClassOf ENVO_01000739 ENVO_01000813,
BINARY SubClassOf ENVO_01000739 ENVO_01001110,
BINARY SubClassOf ENVO_01000739 BFO_0000050_some_ENVO_01000817
BINARY is ENVO_01000744 Class
BINARY SubClassOf ENVO_01000744 ENVO_01001480
BINARY is ENVO_01000752 Class
BINARY SubClassOf ENVO_01000752 ENVO_01001199,
BINARY SubClassOf ENVO_01000752 RO_0002220_some_ENVO_01000323
BINARY is ENVO_01000755 Class
BINARY SubClassOf ENVO_01000755 ENVO_01001478
BINARY is ENVO_01000773 Class
BINARY SubClassOf ENVO_01000773 ENVO_01001829
BINARY is ENVO_01000779 Class
BINARY equiv ENVO_01000779 ENVO_00000070_and_(RO_0000056_some_ENVO_01001445)
BINARY SubClassOf ENVO_01000779 ENVO_00000070,
BINARY SubClassOf ENVO_01000779 RO_0000056_some_ENVO_01001445
BINARY is ENVO_01000781 Class
BINARY SubClassOf ENVO_01000781 ENVO_00000073,
BINARY SubClassOf ENVO_01000781 BFO_0000050_some_ENVO_01000779
BINARY is ENVO_01000785 Class
BINARY is ENVO_01000797 Class
BINARY equiv ENVO_01000797 ENVO_00010483_and_(RO_0000086_some_PATO_0001547)
BINARY SubClassOf ENVO_01000797 ENVO_00010483,
BINARY SubClassOf ENVO_01000797 ENVO_02000140,
BINARY SubClassOf ENVO_01000797 RO_0000086_some_PATO_0001547
BINARY is ENVO_01000798 Class
BINARY SubClassOf ENVO_01000798 ENVO_02000140
BINARY is ENVO_01000799 Class
BINARY SubClassOf ENVO_01000799 ENVO_01000804
BINARY is ENVO_01000800 Class
BINARY SubClassOf ENVO_01000800 ENVO_01000799
BINARY is ENVO_01000801 Class
BINARY SubClassOf ENVO_01000801 ENVO_01000799,
BINARY SubClassOf ENVO_01000801 ENVO_01001686,
BINARY SubClassOf ENVO_01000801 RO_0002473_some_ENVO_01000798
BINARY is ENVO_01000804 Class
BINARY SubClassOf ENVO_01000804 BFO_0000030,
BINARY SubClassOf ENVO_01000804 BFO_0000051_some_ENVO_01000799,
BINARY SubClassOf ENVO_01000804 RO_0000086_some_ENVO_01001164,
BINARY SubClassOf ENVO_01000804 RO_0002219_some_ENVO_01000637
BINARY is ENVO_01000813 Class
BINARY SubClassOf ENVO_01000813 BFO_0000040
BINARY is ENVO_01000814 Class
BINARY equiv ENVO_01000814 ENVO_00010483_and_(RO_0000086_some_PATO_0001546)
BINARY SubClassOf ENVO_01000814 ENVO_00010483,
BINARY SubClassOf ENVO_01000814 RO_0000086_some_PATO_0001546
BINARY is ENVO_01000815 Class
BINARY equiv ENVO_01000815 ENVO_00010483_and_(RO_0000086_some_PATO_0001548)
BINARY SubClassOf ENVO_01000815 ENVO_00010483,
BINARY SubClassOf ENVO_01000815 ENVO_02000140,
BINARY SubClassOf ENVO_01000815 RO_0000086_some_PATO_0001548
BINARY is ENVO_01000817 Class
BINARY SubClassOf ENVO_01000817 ENVO_01000813,
BINARY SubClassOf ENVO_01000817 BFO_0000051_some_PCO_0000000
BINARY is ENVO_01000819 Class
BINARY SubClassOf ENVO_01000819 ENVO_01001477
BINARY is ENVO_01000820 Class
BINARY SubClassOf ENVO_01000820 ENVO_01000813,
BINARY SubClassOf ENVO_01000820 RO_0002131_some_ENVO_01000267,
BINARY SubClassOf ENVO_01000820 RO_0002131_some_ENVO_01000646,
BINARY SubClassOf ENVO_01000820 RO_0002131_some_ENVO_01000817,
BINARY SubClassOf ENVO_01000820 RO_0002131_some_ENVO_01000819,
BINARY SubClassOf ENVO_01000820 RO_0002473_some_ENVO_00001998
BINARY is ENVO_01000828 Class
