BINARY is www.w3.org/2000/01/-schema# Datatype
BINARY is TClass Class
BINARY is TX Class
BINARY DisjointWith TX T0
BINARY is TandemChemotherapy Class
BINARY SubClassOf TandemChemotherapy Chemotherapy
BINARY is TenthThroracicVertebra Class
BINARY SubClassOf TenthThroracicVertebra ThoracicVertebra
BINARY is ThirdCoccygealVertebra Class
BINARY SubClassOf ThirdCoccygealVertebra CoccygealVertebra
BINARY is ThirdLumbarVertebra Class
BINARY SubClassOf ThirdLumbarVertebra LumarVertebra
BINARY is ThirdThroracicVertebra Class
BINARY SubClassOf ThirdThroracicVertebra ThoracicVertebra
BINARY is ThoracicSurgeon Class
BINARY DisjointWith ThoracicSurgeon VascularSurgeon
BINARY is ThoracicVertebra Class
BINARY SubClassOf ThoracicVertebra Vertebra
BINARY is Tis Class
BINARY is TisDCIS Class
BINARY DisjointWith TisDCIS TisPaget
BINARY is TisLCIS Class
BINARY DisjointWith TisLCIS TisPaget
BINARY is TisPaget Class
BINARY SubClassOf TisPaget Tis
BINARY DisjointWith TisPaget TisLCIS
BINARY DisjointWith TisPaget TisDCIS
BINARY is TotalMastectomy Class
BINARY SubClassOf TotalMastectomy Mastectomy
BINARY is TotalNephrectomy Class
BINARY DisjointWith TotalNephrectomy PartialNephrectomy
BINARY is TotalTumorResection Class
BINARY SubClassOf TotalTumorResection TumorResection
BINARY is TrigeminalNerve Class
BINARY SubClassOf TrigeminalNerve CranialNerve
BINARY is TrochlearNerve Class
BINARY SubClassOf TrochlearNerve CranialNerve
BINARY is TubularCarcinoma Class
BINARY DisjointWith TubularCarcinoma InvasiveDuctalCarcinoma
BINARY DisjointWith TubularCarcinoma InflammatoryCarcinoma
BINARY is TumorResection Class
BINARY SubClassOf TumorResection Resection,
BINARY SubClassOf TumorResection undergoneBy_some_Neoplasm,
BINARY SubClassOf TumorResection hasQuality_min_0_Radicality
BINARY is TwelfthThroracicVertebra Class
BINARY SubClassOf TwelfthThroracicVertebra ThoracicVertebra
BINARY is UnilateralOvariectomy Class
BINARY SubClassOf UnilateralOvariectomy Ovariectomy
BINARY DisjointWith UnilateralOvariectomy BilateralOvariectomy
BINARY is VADChemo Class
BINARY SubClassOf VADChemo Chemotherapy
BINARY is VAPEC-BChemo Class
BINARY SubClassOf VAPEC-BChemo Chemotherapy
BINARY is VCDChemo Class
BINARY SubClassOf VCDChemo Chemotherapy
BINARY is VDChemo Class
BINARY SubClassOf VDChemo Chemotherapy
BINARY is VagusNerve Class
BINARY SubClassOf VagusNerve CranialNerve
BINARY is VascularSurgeon Class
BINARY SubClassOf VascularSurgeon Surgeon
BINARY DisjointWith VascularSurgeon ThoracicSurgeon
BINARY DisjointWith VascularSurgeon PaediatricSurgeon
BINARY DisjointWith VascularSurgeon GeneralSurgeon
BINARY is VascularSymptom Class
BINARY SubClassOf VascularSymptom CardiovascularSystemSymptom
BINARY DisjointWith VascularSymptom CardiacSymptom
BINARY is Vertebra Class
BINARY is VestibulocochlearNerve Class
BINARY SubClassOf VestibulocochlearNerve CranialNerve
BINARY is VinorelbineCarboplatinChemo Class
BINARY SubClassOf VinorelbineCarboplatinChemo Chemotherapy
BINARY is VinorelbineCisplatinChemo Class
BINARY SubClassOf VinorelbineCisplatinChemo Chemotherapy
BINARY is WedgeResection Class
BINARY SubClassOf WedgeResection PartialNephrectomy
BINARY is Week Class
BINARY SubClassOf Week TemporalInterval,
BINARY is Literal hasIntegerValue_exactly_1_www.w3.org/2000/01/-schema#
BINARY DisjointWith Literal Year
BINARY DisjointWith Literal Second
BINARY DisjointWith Literal Month
BINARY DisjointWith Literal Minute
BINARY DisjointWith Literal Hour
BINARY DisjointWith Literal Day
BINARY is Year Class
BINARY SubClassOf Year TemporalInterval,
BINARY is Literal hasIntegerValue_exactly_1_www.w3.org/2000/01/-schema#
BINARY DisjointWith Literal Week
BINARY DisjointWith Literal Second
BINARY DisjointWith Literal Month
BINARY DisjointWith Literal Minute
BINARY DisjointWith Literal Hour
BINARY DisjointWith Literal Day
BINARY is pCRStatus Class
BINARY SubClassOf pCRStatus pN0
BINARY is pM0 Class
BINARY DisjointWith pM0 pMX
BINARY DisjointWith pM0 pM1
BINARY is pM1 Class
BINARY SubClassOf pM1 pMClass
BINARY DisjointWith pM1 pMX
BINARY DisjointWith pM1 pM0
BINARY is pMClass Class
BINARY is pMX Class
BINARY SubClassOf pMX pMClass
BINARY DisjointWith pMX pM1
BINARY DisjointWith pMX pM0
BINARY is pN0 Class
BINARY SubClassOf pN0 pNClass
BINARY DisjointWith pN0 pNX
BINARY DisjointWith pN0 pN1mi
BINARY is pN1mi Class
BINARY DisjointWith pN1mi pN0
BINARY is pNClass Class
BINARY is pNX Class
BINARY DisjointWith pNX pN0
BINARY is pTClass Class
BINARY is pTis Class
BINARY equiv pTis pTisDCIS_or_pTisLCIS_or_pTisPaget
BINARY SubClassOf pTis pTClass
BINARY is pTisDCIS Class
BINARY SubClassOf pTisDCIS pTis
BINARY DisjointWith pTisDCIS pTisPaget
BINARY is pTisLCIS Class
BINARY SubClassOf pTisLCIS pTis
BINARY DisjointWith pTisLCIS pTisPaget
BINARY is pTisPaget Class
BINARY SubClassOf pTisPaget pTis
BINARY DisjointWith pTisPaget pTisLCIS
BINARY DisjointWith pTisPaget pTisDCIS
BINARY is w-VDChemo Class
BINARY SubClassOf w-VDChemo Chemotherapy
BINARY is TemporalInterval Class
BINARY is www.w3.org/2002/07/# Class
BINARY DisjointClasses www.w3.org/2002/07/# AnteriorInferiorRenalSegment,AnteriorSuperiorRenalSegment,InferiorRenalSegment,PosteriorRenalSegment,SuperiorRenalSegment
