BINARY is decimal Datatype
BINARY SubClassOf IDO_0000586 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf IDO_0000586 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf IDO_0000586 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf IDO_0000586 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf IDO_0000586 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf IDO_0000586 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf IDO_0000586 SCDO_1110663_some_SCDO_1000153,
BINARY SubClassOf IDO_0000586 SCDO_1110663_some_SCDO_1000154
BINARY is MP_0001762 Class
BINARY SubClassOf MP_0001762 HP_0000079
BINARY is MP_0001792 Class
BINARY SubClassOf MP_0001792 SCDO_0002674
BINARY is MP_0002081 Class
BINARY SubClassOf MP_0002081 HP_0001197
BINARY is MP_0002118 Class
BINARY SubClassOf MP_0002118 SCDO_0002674
BINARY is MP_0002329 Class
BINARY SubClassOf MP_0002329 HP_0002086
BINARY is MP_0002412 Class
BINARY SubClassOf MP_0002412 HP_0002715
BINARY is MP_0005376 Class
BINARY SubClassOf MP_0005376 OGMS_0000023
BINARY is MP_0005533 Class
BINARY is MP_0005534 Class
BINARY is MP_0005535 Class
BINARY SubClassOf MP_0005535 SCDO_0002674
BINARY is MP_0009642 Class
BINARY SubClassOf MP_0009642 SCDO_0002674
BINARY is MP_0013305 Class
BINARY is NBO_0000131 Class
BINARY SubClassOf NBO_0000131 SCDO_0000487
BINARY is NCIT_65495 Class
BINARY SubClassOf NCIT_65495 CHEBI_23888,
BINARY SubClassOf NCIT_65495 SCDO_0001133,
BINARY SubClassOf NCIT_65495 SCDO_1110663_some_SCDO_1000154
BINARY is NCIT_C101217 Class
BINARY is NCIT_C102531 Class
BINARY SubClassOf NCIT_C102531 HP_0002086
BINARY is NCIT_C102988 Class
BINARY SubClassOf NCIT_C102988 SCDO_0000953
BINARY is NCIT_C103165 Class
BINARY SubClassOf NCIT_C103165 EUPATH_0000310
BINARY is NCIT_C103270 Class
BINARY SubClassOf NCIT_C103270 SCDO_1000462
BINARY is NCIT_C103526 Class
BINARY SubClassOf NCIT_C103526 SCDO_0000953
BINARY is NCIT_C107564 Class
BINARY SubClassOf NCIT_C107564 NCIT_C16676
BINARY is NCIT_C114300 Class
BINARY SubClassOf NCIT_C114300 NCIT_C16676
BINARY is NCIT_C115199 Class
BINARY SubClassOf NCIT_C115199 NCIT_C2959
BINARY is NCIT_C115224 Class
BINARY SubClassOf NCIT_C115224 NCIT_C2959
BINARY is NCIT_C115319 Class
BINARY SubClassOf NCIT_C115319 NCIT_C2959
BINARY is NCIT_C116081 Class
BINARY SubClassOf NCIT_C116081 NCIT_C2959
BINARY is NCIT_C120254 Class
BINARY SubClassOf NCIT_C120254 NCIT_C122920
BINARY is NCIT_C120255 Class
BINARY SubClassOf NCIT_C120255 NCIT_C122920
BINARY is NCIT_C120256 Class
BINARY SubClassOf NCIT_C120256 NCIT_C122920
BINARY is NCIT_C122920 Class
BINARY SubClassOf NCIT_C122920 NCIT_C91105,
BINARY SubClassOf NCIT_C122920 SCDO_1000033,
BINARY SubClassOf NCIT_C122920 SCDO_0001297_some_NCIT_C16564,
BINARY SubClassOf NCIT_C122920 SCDO_0001297_some_NCIT_C17049,
BINARY SubClassOf NCIT_C122920 SCDO_0001297_some_NCIT_C17357,
BINARY SubClassOf NCIT_C122920 SCDO_0001297_some_SCDO_0000304
BINARY is NCIT_C123446 Class
BINARY is NCIT_C123667 Class
BINARY SubClassOf NCIT_C123667 SCDO_0000455
BINARY is NCIT_C124059 Class
BINARY is NCIT_C124065 Class
BINARY SubClassOf NCIT_C124065 SCDO_0000728,
BINARY SubClassOf NCIT_C124065 SCDO_1000190_some_NCIT_C16809,
BINARY SubClassOf NCIT_C124065 SCDO_1000190_some_NCIT_C51677,
BINARY SubClassOf NCIT_C124065 SCDO_1110663_some_SCDO_1000150
BINARY is NCIT_C124475 Class
BINARY SubClassOf NCIT_C124475 CMO_0000021
BINARY is NCIT_C126120 Class
BINARY SubClassOf NCIT_C126120 NCIT_C16676
BINARY is NCIT_C126121 Class
BINARY SubClassOf NCIT_C126121 NCIT_C16676
BINARY is NCIT_C128326 Class
BINARY SubClassOf NCIT_C128326 IDO_0000586,
BINARY SubClassOf NCIT_C128326 SCDO_1110663_some_SCDO_1000148
BINARY is NCIT_C129072 Class
BINARY SubClassOf NCIT_C129072 SCDO_0007192,
BINARY SubClassOf NCIT_C129072 SCDO_0000664_some_SCDO_0000580,
BINARY SubClassOf NCIT_C129072 SCDO_1000172_some_SCDO_1000235,
BINARY SubClassOf NCIT_C129072 SCDO_1000210_some_SCDO_0006860,
BINARY SubClassOf NCIT_C129072 SCDO_1000210_some_SCDO_1000063,
BINARY SubClassOf NCIT_C129072 SCDO_1000218_some_NCIT_C35447,
BINARY SubClassOf NCIT_C129072 SCDO_1000223_some_HP_0011904,
BINARY SubClassOf NCIT_C129072 SCDO_1110663_some_SCDO_1000145
BINARY is NCIT_C131682 Class
BINARY SubClassOf NCIT_C131682 SCDO_0008262,
BINARY SubClassOf NCIT_C131682 SCDO_1000106,
BINARY SubClassOf NCIT_C131682 SCDO_0000663_some_NCIT_C15709,
BINARY SubClassOf NCIT_C131682 SCDO_0000663_some_NCIT_C79903,
BINARY SubClassOf NCIT_C131682 SCDO_0000663_some_SCDO_0000547,
BINARY SubClassOf NCIT_C131682 SCDO_0001364_some_SCDO_1000242,
BINARY SubClassOf NCIT_C131682 SCDO_1000172_some_SCDO_1000053,
BINARY SubClassOf NCIT_C131682 SCDO_1000210_some_SCDO_1000039,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_ARO_0000006,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_DOID_0060181,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_DOID_2326,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_DOID_813,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0000084,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0000097,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0000822,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0000823,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001081,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001269,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001394,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001406,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001635,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001658,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001744,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001873,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001875,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001878,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001889,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001896,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001903,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0001974,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0002090,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0002204,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0002240,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0003158,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0003265,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0004756,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0004870,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0011106,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0011950,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0012330,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0012532,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0012574,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0012735,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0030243,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_HP_0100749,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C102531,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C124059,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C128326,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C27088,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C28516,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C34465,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C35146,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C35152,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C35372,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C35447,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C50791,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C78598,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C95437,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C96239,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C99042,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_NCIT_C99063,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0000228,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0000508,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0000685,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0000851,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0000943,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0001067,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0001135,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0001229,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0001511,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0002039,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0002106,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0004187,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0004576,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0004829,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0004836,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0004847,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0004888,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0005167,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0005191,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0006000,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0006429,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0006461,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0006847,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0006905,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0006909,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0007161,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0008037,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0008625,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0008937,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0009117,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0009350,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0009445,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_0009664,
BINARY SubClassOf NCIT_C131682 SCDO_1000218_some_SCDO_1000376,
BINARY SubClassOf NCIT_C131682 SCDO_1000223_some_SCDO_0000514,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000153,
BINARY SubClassOf NCIT_C131682 SCDO_1110663_some_SCDO_1000154
BINARY is NCIT_C133543 Class
BINARY SubClassOf NCIT_C133543 CHEBI_23888,
BINARY SubClassOf NCIT_C133543 SCDO_0000922
BINARY is NCIT_C142494 Class
BINARY SubClassOf NCIT_C142494 SCDO_0006339
BINARY is NCIT_C142541 Class
BINARY SubClassOf NCIT_C142541 SCDO_1000430
BINARY is NCIT_C142664 Class
BINARY SubClassOf NCIT_C142664 SCDO_0300005
BINARY is NCIT_C152089 Class
BINARY SubClassOf NCIT_C152089 CHEBI_23888,
BINARY SubClassOf NCIT_C152089 SCDO_0000922
BINARY is NCIT_C15238 Class
BINARY SubClassOf NCIT_C15238 SCDO_0000301,
BINARY SubClassOf NCIT_C15238 SCDO_1000015_some_DOID_4,
BINARY SubClassOf NCIT_C15238 SCDO_1000018_some_DOID_1584,
BINARY SubClassOf NCIT_C15238 SCDO_1000018_some_EUPATH_0000215,
BINARY SubClassOf NCIT_C15238 SCDO_1000018_some_NCIT_C155310,
BINARY SubClassOf NCIT_C15238 SCDO_1000018_some_SCDO_0000518
BINARY is NCIT_C15320 Class
BINARY SubClassOf NCIT_C15320 SCDO_0300005
BINARY is NCIT_C154865 Class
BINARY is NCIT_C155310 Class
BINARY SubClassOf NCIT_C155310 SCDO_0008262,
BINARY SubClassOf NCIT_C155310 SCDO_1000163,
BINARY SubClassOf NCIT_C155310 SCDO_0000663_some_NCIT_C15709,
BINARY SubClassOf NCIT_C155310 SCDO_0000663_some_NCIT_C79903,
BINARY SubClassOf NCIT_C155310 SCDO_0000663_some_SCDO_0000547,
BINARY SubClassOf NCIT_C155310 SCDO_0000664_some_NCIT_C15238,
BINARY SubClassOf NCIT_C155310 SCDO_0000664_some_NCIT_C258,
BINARY SubClassOf NCIT_C155310 SCDO_0000664_some_SCDO_0000147,
BINARY SubClassOf NCIT_C155310 SCDO_0000664_some_SCDO_0000506,
BINARY SubClassOf NCIT_C155310 SCDO_0000664_some_SCDO_0000580,
BINARY SubClassOf NCIT_C155310 SCDO_0000664_some_SCDO_0000771,
BINARY SubClassOf NCIT_C155310 SCDO_0000664_some_SCDO_0001329,
BINARY SubClassOf NCIT_C155310 SCDO_0000664_some_SCDO_0008888,
BINARY SubClassOf NCIT_C155310 SCDO_0001364_some_SCDO_1000243,
BINARY SubClassOf NCIT_C155310 SCDO_1000172_some_SCDO_1000054,
BINARY SubClassOf NCIT_C155310 SCDO_1000210_some_SCDO_1000039,
BINARY SubClassOf NCIT_C155310 SCDO_1000210_some_SCDO_1000108,
BINARY SubClassOf NCIT_C155310 SCDO_1000210_some_SCDO_1000109,
BINARY SubClassOf NCIT_C155310 SCDO_1000210_some_SCDO_1000110,
BINARY SubClassOf NCIT_C155310 SCDO_1000210_some_SCDO_1000111,
BINARY SubClassOf NCIT_C155310 SCDO_1000210_some_SCDO_1000112,
BINARY SubClassOf NCIT_C155310 SCDO_1000210_some_SCDO_1000113,
BINARY SubClassOf NCIT_C155310 SCDO_1000210_some_SCDO_1000114,
BINARY SubClassOf NCIT_C155310 SCDO_1000210_some_SCDO_1000115,
BINARY SubClassOf NCIT_C155310 SCDO_1000223_some_SCDO_0000514,
BINARY SubClassOf NCIT_C155310 SCDO_1000223_some_SCDO_1000007
BINARY is NCIT_C155312 Class
BINARY SubClassOf NCIT_C155312 SCDO_0000895
BINARY is NCIT_C155932 Class
BINARY SubClassOf NCIT_C155932 SCDO_0000455
BINARY is NCIT_C156541 Class
BINARY SubClassOf NCIT_C156541 NCIT_C91106
BINARY is NCIT_C15709 Class
BINARY is NCIT_C15900 Class
BINARY SubClassOf NCIT_C15900 SCDO_0001152,
BINARY SubClassOf NCIT_C15900 SCDO_1000018_some_HP_0000819,
BINARY SubClassOf NCIT_C15900 SCDO_1000018_some_HP_0002870
BINARY is NCIT_C164339 Class
BINARY SubClassOf NCIT_C164339 SCDO_1000538
BINARY is NCIT_C16453 Class
BINARY SubClassOf NCIT_C16453 SCDO_0001082
BINARY is NCIT_C16495 Class
BINARY SubClassOf NCIT_C16495 NCIT_C19332
BINARY is NCIT_C16564 Class
BINARY SubClassOf NCIT_C16564 SCDO_0001551
BINARY is NCIT_C16567 Class
BINARY SubClassOf NCIT_C16567 NCIT_C15900,
BINARY SubClassOf NCIT_C16567 SCDO_0000487,
BINARY SubClassOf NCIT_C16567 SCDO_1000018_some_HP_0000842,
BINARY SubClassOf NCIT_C16567 SCDO_1000018_some_HP_0000855,
BINARY SubClassOf NCIT_C16567 SCDO_1000018_some_HP_0000938,
BINARY SubClassOf NCIT_C16567 SCDO_1000018_some_HP_0000939,
BINARY SubClassOf NCIT_C16567 SCDO_1000018_some_HP_0001382,
BINARY SubClassOf NCIT_C16567 SCDO_1000018_some_HP_0002076,
BINARY SubClassOf NCIT_C16567 SCDO_1000018_some_HP_0002808,
BINARY SubClassOf NCIT_C16567 SCDO_1000018_some_HP_0003611,
BINARY SubClassOf NCIT_C16567 SCDO_1000018_some_SCDO_0001168
BINARY is NCIT_C16576 Class
BINARY SubClassOf NCIT_C16576 NCIT_C91106
BINARY is NCIT_C16612 Class
BINARY SubClassOf NCIT_C16612 SCDO_0005722
BINARY is NCIT_C16632 Class
BINARY SubClassOf NCIT_C16632 NCIT_C19332
BINARY is NCIT_C16676 Class
BINARY SubClassOf NCIT_C16676 NCIT_C26548
BINARY is NCIT_C16779 Class
BINARY SubClassOf NCIT_C16779 SCDO_0001551
BINARY is NCIT_C16809 Class
BINARY is NCIT_C168823 Class
BINARY SubClassOf NCIT_C168823 SCDO_1000538
BINARY is NCIT_C17004 Class
BINARY SubClassOf NCIT_C17004 SCDO_0001369
BINARY is NCIT_C17047 Class
BINARY is NCIT_C17049 Class
BINARY SubClassOf NCIT_C17049 NCIT_C16495,
BINARY SubClassOf NCIT_C17049 SCDO_1000157,
BINARY SubClassOf NCIT_C17049 SCDO_0001297_some_NCIT_C16564
BINARY is NCIT_C17230 Class
BINARY is NCIT_C17241 Class
BINARY is NCIT_C17357 Class
BINARY SubClassOf NCIT_C17357 NCIT_C16495
BINARY is NCIT_C17655 Class
BINARY SubClassOf NCIT_C17655 NCIT_C18772
BINARY is NCIT_C17873 Class
BINARY SubClassOf NCIT_C17873 SCDO_0000746
BINARY is NCIT_C18772 Class
BINARY SubClassOf NCIT_C18772 NCIT_C19332,
BINARY SubClassOf NCIT_C18772 SCDO_1000157
BINARY is NCIT_C19228 Class
BINARY SubClassOf NCIT_C19228 OBI_0400169
BINARY is NCIT_C19296 Class
BINARY SubClassOf NCIT_C19296 IDOMAL_50000026
BINARY is NCIT_C19332 Class
BINARY SubClassOf NCIT_C19332 SCDO_0001000
BINARY is NCIT_C20197 Class
BINARY SubClassOf NCIT_C20197 NCIT_C91106
BINARY is NCIT_C20711 Class
BINARY SubClassOf NCIT_C20711 NCIT_C16612
BINARY is NCIT_C25150 Class
BINARY SubClassOf NCIT_C25150 NCIT_C16495,
BINARY SubClassOf NCIT_C25150 SCDO_1000157
BINARY is NCIT_C25191 Class
BINARY SubClassOf NCIT_C25191 NCIT_C19332
BINARY is NCIT_C25460 Class
BINARY SubClassOf NCIT_C25460 NCIT_C19332,
BINARY SubClassOf NCIT_C25460 SCDO_0007597
BINARY is NCIT_C25474 Class
BINARY SubClassOf NCIT_C25474 NCIT_C19332
BINARY is NCIT_C258 Class
BINARY SubClassOf NCIT_C258 CHEBI_23888,
BINARY SubClassOf NCIT_C258 SCDO_0001133,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_DOID_1584,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_EUPATH_0000215,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0000132,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0000388,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0000999,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0001061,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0001287,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0006689,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0008404,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0030049,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0030127,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_HP_0100806,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_MP_0002412,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_NCIT_C155310,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_NCIT_C95504,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_SCDO_0000088,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_SCDO_0000812,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_SCDO_0000840,
BINARY SubClassOf NCIT_C258 SCDO_1000018_some_SCDO_0001073,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000153,
BINARY SubClassOf NCIT_C258 SCDO_1110663_some_SCDO_1000154
BINARY is NCIT_C26548 Class
BINARY SubClassOf NCIT_C26548 SCDO_0001000,
BINARY SubClassOf NCIT_C26548 SCDO_1000005_some_IDOMAL_50000026,
BINARY SubClassOf NCIT_C26548 SCDO_1000005_some_NCIT_C19296,
BINARY SubClassOf NCIT_C26548 SCDO_1000005_some_NCIT_C62200
BINARY is NCIT_C26702 Class
BINARY is NCIT_C27088 Class
BINARY is NCIT_C28407 Class
BINARY SubClassOf NCIT_C28407 NCIT_C16495,
BINARY SubClassOf NCIT_C28407 SCDO_0001090
BINARY is NCIT_C28421 Class
BINARY SubClassOf NCIT_C28421 NCIT_C16495,
BINARY SubClassOf NCIT_C28421 SCDO_0000122
BINARY is NCIT_C28516 Class
BINARY SubClassOf NCIT_C28516 HP_0002715
BINARY is NCIT_C2890 Class
BINARY SubClassOf NCIT_C2890 IDO_0000586,
BINARY SubClassOf NCIT_C2890 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf NCIT_C2890 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf NCIT_C2890 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf NCIT_C2890 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf NCIT_C2890 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf NCIT_C2890 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf NCIT_C2890 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf NCIT_C2890 SCDO_1110663_some_SCDO_1000154
BINARY is NCIT_C29107 Class
BINARY SubClassOf NCIT_C29107 SCDO_0000922,
BINARY SubClassOf NCIT_C29107 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf NCIT_C29107 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf NCIT_C29107 SCDO_1110663_some_SCDO_1000149
BINARY is NCIT_C2959 Class
BINARY SubClassOf NCIT_C2959 HP_0000118
BINARY is NCIT_C29719 Class
BINARY SubClassOf NCIT_C29719 SCDO_0001120
BINARY is NCIT_C30142 Class
BINARY SubClassOf NCIT_C30142 NCIT_C18772
BINARY is NCIT_C3245 Class
BINARY SubClassOf NCIT_C3245 IDO_0000586
BINARY is NCIT_C3439 Class
BINARY SubClassOf NCIT_C3439 IDO_0000586,
BINARY SubClassOf NCIT_C3439 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf NCIT_C3439 SCDO_1110663_some_SCDO_1000146,
BINARY SubClassOf NCIT_C3439 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf NCIT_C3439 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf NCIT_C3439 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf NCIT_C3439 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf NCIT_C3439 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf NCIT_C3439 SCDO_1110663_some_SCDO_1000154
BINARY is NCIT_C34465 Class
BINARY SubClassOf NCIT_C34465 HP_0025031
BINARY is NCIT_C34941 Class
BINARY SubClassOf NCIT_C34941 NCIT_C2959
BINARY is NCIT_C35069 Class
BINARY SubClassOf NCIT_C35069 SCDO_0007192,
BINARY SubClassOf NCIT_C35069 SCDO_0000663_some_NCIT_C15709,
BINARY SubClassOf NCIT_C35069 SCDO_0000663_some_SCDO_0000547,
BINARY SubClassOf NCIT_C35069 SCDO_1110663_some_SCDO_1000144,
BINARY SubClassOf NCIT_C35069 SCDO_1110663_some_SCDO_1000145,
BINARY SubClassOf NCIT_C35069 SCDO_1110663_some_SCDO_1000147,
BINARY SubClassOf NCIT_C35069 SCDO_1110663_some_SCDO_1000148,
BINARY SubClassOf NCIT_C35069 SCDO_1110663_some_SCDO_1000149,
BINARY SubClassOf NCIT_C35069 SCDO_1110663_some_SCDO_1000150,
BINARY SubClassOf NCIT_C35069 SCDO_1110663_some_SCDO_1000151,
BINARY SubClassOf NCIT_C35069 SCDO_1110663_some_SCDO_1000152,
BINARY SubClassOf NCIT_C35069 SCDO_1110663_some_SCDO_1000153
BINARY is NCIT_C35146 Class
BINARY SubClassOf NCIT_C35146 SCDO_0001334
BINARY is NCIT_C35152 Class
BINARY SubClassOf NCIT_C35152 SCDO_1000000
BINARY is NCIT_C35372 Class
BINARY SubClassOf NCIT_C35372 HP_0025031
BINARY is NCIT_C35447 Class
BINARY is NCIT_C3671 Class
BINARY SubClassOf NCIT_C3671 HP_0000118
BINARY is NCIT_C3833 Class
BINARY SubClassOf NCIT_C3833 OGMS_0000023
BINARY is NCIT_C3890 Class
BINARY SubClassOf NCIT_C3890 HP_0002086
BINARY is NCIT_C39547 Class
BINARY SubClassOf NCIT_C39547 NCIT_C43646
