BINARY is FOBI_00422 ObjectProperty
BINARY SubClassOf FOBI_030681 FOBI_00422_some_FOBI_0125,
BINARY SubClassOf FOBI_030681 FOBI_00422_some_FOODON_03305208
BINARY is FOBI_030682 Class
BINARY SubClassOf FOBI_030682 FOBI_040039,
BINARY SubClassOf FOBI_030682 FOBI_00422_some_FOBI_0125,
BINARY SubClassOf FOBI_030682 FOBI_00422_some_FOODON_03305208
BINARY is FOBI_030683 Class
BINARY SubClassOf FOBI_030683 FOBI_040109
BINARY is FOBI_030724 Class
BINARY SubClassOf FOBI_030724 FOBI_040059
BINARY is FOBI_030725 Class
BINARY SubClassOf FOBI_030725 FOBI_040059
BINARY is FOBI_030728 Class
BINARY SubClassOf FOBI_030728 FOBI_040072
BINARY is FOBI_030729 Class
BINARY SubClassOf FOBI_030729 FOBI_040072
BINARY is FOBI_030730 Class
BINARY SubClassOf FOBI_030730 FOBI_040072
BINARY is FOBI_030734 Class
BINARY SubClassOf FOBI_030734 FOBI_040072
BINARY is FOBI_030735 Class
BINARY SubClassOf FOBI_030735 FOBI_040072
BINARY is FOBI_030745 Class
BINARY SubClassOf FOBI_030745 FOBI_040106
BINARY is FOBI_030751 Class
BINARY SubClassOf FOBI_030751 FOBI_040102
BINARY is FOBI_030752 Class
BINARY SubClassOf FOBI_030752 FOBI_040095
BINARY is FOBI_040000 Class
BINARY SubClassOf FOBI_040000 FOBI_01501
BINARY is FOBI_040001 Class
BINARY SubClassOf FOBI_040001 FOBI_01501
BINARY is FOBI_040002 Class
BINARY SubClassOf FOBI_040002 FOBI_01501
BINARY is FOBI_040003 Class
BINARY SubClassOf FOBI_040003 FOBI_01501
BINARY is FOBI_040004 Class
BINARY SubClassOf FOBI_040004 FOBI_01501
BINARY is FOBI_040005 Class
BINARY SubClassOf FOBI_040005 FOBI_01501
BINARY is FOBI_040006 Class
BINARY SubClassOf FOBI_040006 FOBI_01501
BINARY is FOBI_040007 Class
BINARY SubClassOf FOBI_040007 FOBI_01501
BINARY is FOBI_040008 Class
BINARY SubClassOf FOBI_040008 FOBI_01501
BINARY is FOBI_040009 Class
BINARY SubClassOf FOBI_040009 FOBI_01501
BINARY is FOBI_040010 Class
BINARY SubClassOf FOBI_040010 FOBI_01501
BINARY is FOBI_040011 Class
BINARY is FOBI_040012 Class
BINARY SubClassOf FOBI_040012 FOBI_040000
BINARY is FOBI_040013 Class
BINARY SubClassOf FOBI_040013 FOBI_040001
BINARY is FOBI_040014 Class
BINARY SubClassOf FOBI_040014 FOBI_040002
BINARY is FOBI_040015 Class
BINARY SubClassOf FOBI_040015 FOBI_040003
BINARY is FOBI_040016 Class
BINARY SubClassOf FOBI_040016 FOBI_040004
BINARY is FOBI_040017 Class
BINARY SubClassOf FOBI_040017 FOBI_040000
BINARY is FOBI_040018 Class
BINARY SubClassOf FOBI_040018 FOBI_040005
BINARY is FOBI_040019 Class
BINARY is FOBI_040020 Class
BINARY SubClassOf FOBI_040020 FOBI_040004
BINARY is FOBI_040021 Class
BINARY SubClassOf FOBI_040021 FOBI_040003
BINARY is FOBI_040022 Class
BINARY SubClassOf FOBI_040022 FOBI_040000
BINARY is FOBI_040023 Class
BINARY SubClassOf FOBI_040023 FOBI_040000
BINARY is FOBI_040024 Class
BINARY SubClassOf FOBI_040024 FOBI_040004
BINARY is FOBI_040025 Class
BINARY SubClassOf FOBI_040025 FOBI_040000
BINARY is FOBI_040026 Class
BINARY SubClassOf FOBI_040026 FOBI_040001
BINARY is FOBI_040027 Class
BINARY SubClassOf FOBI_040027 FOBI_040005
BINARY is FOBI_040028 Class
BINARY SubClassOf FOBI_040028 FOBI_040000
BINARY is FOBI_040029 Class
BINARY SubClassOf FOBI_040029 FOBI_040005
BINARY is FOBI_040030 Class
BINARY SubClassOf FOBI_040030 FOBI_040004
BINARY is FOBI_040031 Class
BINARY SubClassOf FOBI_040031 FOBI_040005
BINARY is FOBI_040032 Class
BINARY SubClassOf FOBI_040032 FOBI_040000
BINARY is FOBI_040033 Class
BINARY SubClassOf FOBI_040033 FOBI_040003
BINARY is FOBI_040034 Class
BINARY SubClassOf FOBI_040034 FOBI_040005
BINARY is FOBI_040035 Class
BINARY SubClassOf FOBI_040035 FOBI_040006
BINARY is FOBI_040036 Class
BINARY SubClassOf FOBI_040036 FOBI_040004
BINARY is FOBI_040037 Class
BINARY SubClassOf FOBI_040037 FOBI_040006
BINARY is FOBI_040038 Class
BINARY SubClassOf FOBI_040038 FOBI_040003
BINARY is FOBI_040039 Class
BINARY SubClassOf FOBI_040039 FOBI_040007
BINARY is FOBI_040040 Class
BINARY SubClassOf FOBI_040040 FOBI_040007
BINARY is FOBI_040041 Class
BINARY SubClassOf FOBI_040041 FOBI_040008
BINARY is FOBI_040042 Class
BINARY SubClassOf FOBI_040042 FOBI_040005
BINARY is FOBI_040043 Class
BINARY SubClassOf FOBI_040043 FOBI_040001
BINARY is FOBI_040044 Class
BINARY SubClassOf FOBI_040044 FOBI_040005
BINARY is FOBI_040045 Class
BINARY SubClassOf FOBI_040045 FOBI_040009
BINARY is FOBI_040046 Class
BINARY SubClassOf FOBI_040046 FOBI_040005
BINARY is FOBI_040047 Class
BINARY SubClassOf FOBI_040047 FOBI_040000
BINARY is FOBI_040048 Class
BINARY SubClassOf FOBI_040048 FOBI_040007
BINARY is FOBI_040049 Class
BINARY SubClassOf FOBI_040049 FOBI_040004
BINARY is FOBI_040050 Class
BINARY SubClassOf FOBI_040050 FOBI_040011
BINARY is FOBI_040051 Class
BINARY SubClassOf FOBI_040051 FOBI_040012
BINARY is FOBI_040052 Class
BINARY SubClassOf FOBI_040052 FOBI_040013
BINARY is FOBI_040053 Class
BINARY SubClassOf FOBI_040053 FOBI_040014
BINARY is FOBI_040054 Class
BINARY SubClassOf FOBI_040054 FOBI_040011
BINARY is FOBI_040055 Class
BINARY SubClassOf FOBI_040055 FOBI_040013
BINARY is FOBI_040056 Class
BINARY SubClassOf FOBI_040056 FOBI_040015
BINARY is FOBI_040057 Class
BINARY SubClassOf FOBI_040057 FOBI_040016
BINARY is FOBI_040058 Class
BINARY SubClassOf FOBI_040058 FOBI_040017
BINARY is FOBI_040059 Class
BINARY SubClassOf FOBI_040059 FOBI_040018
BINARY is FOBI_040060 Class
BINARY SubClassOf FOBI_040060 FOBI_040012
BINARY is FOBI_040061 Class
BINARY SubClassOf FOBI_040061 FOBI_040011
BINARY is FOBI_040062 Class
BINARY SubClassOf FOBI_040062 FOBI_040019
BINARY is FOBI_040063 Class
BINARY SubClassOf FOBI_040063 FOBI_040020
BINARY is FOBI_040064 Class
BINARY SubClassOf FOBI_040064 FOBI_040022
BINARY is FOBI_040065 Class
BINARY SubClassOf FOBI_040065 FOBI_040024
BINARY is FOBI_040066 Class
BINARY SubClassOf FOBI_040066 FOBI_040019
BINARY is FOBI_040067 Class
BINARY SubClassOf FOBI_040067 FOBI_040025
BINARY is FOBI_040068 Class
BINARY SubClassOf FOBI_040068 FOBI_040027
BINARY is FOBI_040069 Class
BINARY SubClassOf FOBI_040069 FOBI_040013
BINARY is FOBI_040070 Class
BINARY SubClassOf FOBI_040070 FOBI_040013
BINARY is FOBI_040071 Class
BINARY SubClassOf FOBI_040071 FOBI_040028
BINARY is FOBI_040072 Class
BINARY SubClassOf FOBI_040072 FOBI_040029
BINARY is FOBI_040073 Class
BINARY SubClassOf FOBI_040073 FOBI_040030
BINARY is FOBI_040074 Class
BINARY SubClassOf FOBI_040074 FOBI_040012
BINARY is FOBI_040075 Class
BINARY SubClassOf FOBI_040075 FOBI_040014
BINARY is FOBI_040076 Class
BINARY SubClassOf FOBI_040076 FOBI_040032
BINARY is FOBI_040077 Class
BINARY SubClassOf FOBI_040077 FOBI_040033
BINARY is FOBI_040078 Class
BINARY SubClassOf FOBI_040078 FOBI_040034
BINARY is FOBI_040079 Class
BINARY SubClassOf FOBI_040079 FOBI_040035
BINARY is FOBI_040080 Class
BINARY SubClassOf FOBI_040080 FOBI_040019
BINARY is FOBI_040081 Class
BINARY SubClassOf FOBI_040081 FOBI_040019
BINARY is FOBI_040082 Class
BINARY SubClassOf FOBI_040082 FOBI_040017
BINARY is FOBI_040083 Class
BINARY SubClassOf FOBI_040083 FOBI_040036
BINARY is FOBI_040084 Class
BINARY SubClassOf FOBI_040084 FOBI_040012
BINARY is FOBI_040085 Class
BINARY SubClassOf FOBI_040085 FOBI_040033
BINARY is FOBI_040086 Class
BINARY SubClassOf FOBI_040086 FOBI_040037
BINARY is FOBI_040087 Class
BINARY SubClassOf FOBI_040087 FOBI_040014
BINARY is FOBI_040088 Class
BINARY SubClassOf FOBI_040088 FOBI_040011
BINARY is FOBI_040089 Class
BINARY SubClassOf FOBI_040089 FOBI_040019
BINARY is FOBI_040090 Class
BINARY SubClassOf FOBI_040090 FOBI_040020
BINARY is FOBI_040091 Class
BINARY SubClassOf FOBI_040091 FOBI_040019
BINARY is FOBI_040092 Class
BINARY SubClassOf FOBI_040092 FOBI_040038
BINARY is FOBI_040093 Class
BINARY SubClassOf FOBI_040093 FOBI_040016
BINARY is FOBI_040094 Class
BINARY SubClassOf FOBI_040094 FOBI_040024
BINARY is FOBI_040095 Class
BINARY SubClassOf FOBI_040095 FOBI_040015
BINARY is FOBI_040096 Class
BINARY SubClassOf FOBI_040096 FOBI_040019
BINARY is FOBI_040097 Class
BINARY SubClassOf FOBI_040097 FOBI_040025
BINARY is FOBI_040098 Class
BINARY SubClassOf FOBI_040098 FOBI_040041
BINARY is FOBI_040099 Class
BINARY SubClassOf FOBI_040099 FOBI_040042
BINARY is FOBI_040100 Class
BINARY SubClassOf FOBI_040100 FOBI_040033
BINARY is FOBI_040101 Class
BINARY SubClassOf FOBI_040101 FOBI_040044
BINARY is FOBI_040102 Class
BINARY SubClassOf FOBI_040102 FOBI_040015
BINARY is FOBI_040103 Class
BINARY SubClassOf FOBI_040103 FOBI_040015
BINARY is FOBI_040104 Class
BINARY SubClassOf FOBI_040104 FOBI_040045
BINARY is FOBI_040105 Class
BINARY SubClassOf FOBI_040105 FOBI_040038
BINARY is FOBI_040106 Class
BINARY SubClassOf FOBI_040106 FOBI_040046
BINARY is FOBI_040107 Class
BINARY SubClassOf FOBI_040107 FOBI_040041
BINARY is FOBI_040108 Class
BINARY SubClassOf FOBI_040108 FOBI_040047
BINARY is FOBI_040109 Class
BINARY SubClassOf FOBI_040109 FOBI_040048
BINARY is FOBI_040110 Class
BINARY SubClassOf FOBI_040110 FOBI_040011
BINARY is FOBI_040111 Class
BINARY SubClassOf FOBI_040111 FOBI_040049
BINARY is FOBI_040112 Class
BINARY SubClassOf FOBI_040112 FOBI_040041
BINARY is FOBI_040113 Class
BINARY SubClassOf FOBI_040113 FOBI_040050
BINARY is FOBI_040114 Class
BINARY SubClassOf FOBI_040114 FOBI_040051
BINARY is FOBI_040115 Class
BINARY SubClassOf FOBI_040115 FOBI_040052
BINARY is FOBI_040117 Class
BINARY SubClassOf FOBI_040117 FOBI_040054
BINARY is FOBI_040118 Class
BINARY SubClassOf FOBI_040118 FOBI_040055
BINARY is FOBI_040119 Class
BINARY SubClassOf FOBI_040119 FOBI_040056
BINARY is FOBI_040120 Class
BINARY SubClassOf FOBI_040120 FOBI_040057
BINARY is FOBI_040121 Class
BINARY SubClassOf FOBI_040121 FOBI_040061
BINARY is FOBI_040122 Class
BINARY SubClassOf FOBI_040122 FOBI_040062
BINARY is FOBI_040123 Class
BINARY SubClassOf FOBI_040123 FOBI_040064
BINARY is FOBI_040124 Class
BINARY SubClassOf FOBI_040124 FOBI_040065
BINARY is FOBI_040125 Class
BINARY SubClassOf FOBI_040125 FOBI_040066
BINARY is FOBI_040126 Class
BINARY SubClassOf FOBI_040126 FOBI_040067
BINARY is FOBI_040127 Class
BINARY SubClassOf FOBI_040127 FOBI_040068
BINARY is FOBI_040128 Class
BINARY SubClassOf FOBI_040128 FOBI_040069
BINARY is FOBI_040129 Class
BINARY SubClassOf FOBI_040129 FOBI_040062
BINARY is FOBI_040130 Class
BINARY SubClassOf FOBI_040130 FOBI_040074
BINARY is FOBI_040131 Class
BINARY SubClassOf FOBI_040131 FOBI_040075
BINARY is FOBI_040132 Class
BINARY SubClassOf FOBI_040132 FOBI_040054
BINARY is FOBI_040133 Class
BINARY SubClassOf FOBI_040133 FOBI_040066
BINARY is FOBI_040134 Class
BINARY SubClassOf FOBI_040134 FOBI_040075
BINARY is FOBI_040135 Class
BINARY SubClassOf FOBI_040135 FOBI_040078
BINARY is FOBI_040137 Class
BINARY SubClassOf FOBI_040137 FOBI_040061
BINARY is FOBI_040138 Class
BINARY SubClassOf FOBI_040138 FOBI_040082
BINARY is FOBI_040139 Class
BINARY SubClassOf FOBI_040139 FOBI_040084
BINARY is FOBI_040140 Class
BINARY SubClassOf FOBI_040140 FOBI_040085
BINARY is FOBI_040141 Class
BINARY SubClassOf FOBI_040141 FOBI_040086
BINARY is FOBI_040142 Class
BINARY SubClassOf FOBI_040142 FOBI_040087
BINARY is FOBI_040143 Class
BINARY SubClassOf FOBI_040143 FOBI_040089
BINARY is FOBI_040144 Class
BINARY SubClassOf FOBI_040144 FOBI_040088
BINARY is FOBI_040145 Class
BINARY SubClassOf FOBI_040145 FOBI_040085
BINARY is FOBI_040146 Class
BINARY SubClassOf FOBI_040146 FOBI_040091
BINARY is FOBI_040147 Class
BINARY SubClassOf FOBI_040147 FOBI_040092
BINARY is FOBI_040148 Class
BINARY SubClassOf FOBI_040148 FOBI_040093
BINARY is FOBI_040149 Class
BINARY SubClassOf FOBI_040149 FOBI_040067
BINARY is FOBI_040150 Class
BINARY SubClassOf FOBI_040150 FOBI_040055
BINARY is FOBI_040151 Class
BINARY SubClassOf FOBI_040151 FOBI_040055
BINARY is FOBI_040152 Class
BINARY SubClassOf FOBI_040152 FOBI_040085
BINARY is FOBI_040153 Class
BINARY SubClassOf FOBI_040153 FOBI_040098
BINARY is FOBI_040154 Class
BINARY SubClassOf FOBI_040154 FOBI_040099
BINARY is FOBI_040155 Class
BINARY SubClassOf FOBI_040155 FOBI_040100
BINARY is FOBI_040156 Class
BINARY SubClassOf FOBI_040156 FOBI_040101
BINARY is FOBI_040157 Class
BINARY SubClassOf FOBI_040157 FOBI_040103
BINARY is FOBI_040158 Class
BINARY SubClassOf FOBI_040158 FOBI_040065
BINARY is FOBI_040160 Class
BINARY SubClassOf FOBI_040160 FOBI_040104
BINARY is FOBI_040161 Class
BINARY SubClassOf FOBI_040161 FOBI_040105
BINARY is FOBI_040162 Class
BINARY SubClassOf FOBI_040162 FOBI_040107
BINARY is FOBI_040163 Class
BINARY SubClassOf FOBI_040163 FOBI_040108
BINARY is FOBI_040164 Class
BINARY SubClassOf FOBI_040164 FOBI_040085
BINARY is FOBI_040165 Class
BINARY SubClassOf FOBI_040165 FOBI_040111
BINARY is FOBI_040166 Class
BINARY SubClassOf FOBI_040166 FOBI_040112
BINARY is FOBI_040167 Class
BINARY SubClassOf FOBI_040167 FOBI_040092
BINARY is FOBI_040168 Class
BINARY SubClassOf FOBI_040168 FOBI_040061
BINARY is FOBI_040221 Class
BINARY SubClassOf FOBI_040221 FOBI_040103
BINARY is FOBI_040242 Class
BINARY SubClassOf FOBI_040242 FOBI_040076
BINARY is FOBI_08666 Class
BINARY SubClassOf FOBI_08666 FOBI_040096
BINARY is FOBI_08689 Class
BINARY SubClassOf FOBI_08689 FOBI_040076
BINARY is FOBI_08690 Class
BINARY SubClassOf FOBI_08690 FOBI_040076
BINARY is FOBI_08691 Class
BINARY SubClassOf FOBI_08691 FOBI_040076
BINARY is FOBI_08708 Class
BINARY SubClassOf FOBI_08708 FOBI_040017,
BINARY SubClassOf FOBI_08708 FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf FOBI_08708 FOBI_00422_some_FOODON_03306893,
BINARY SubClassOf FOBI_08708 FOBI_00422_some_FOODON_03310272
BINARY is FOBI_08709 Class
BINARY SubClassOf FOBI_08709 FOBI_040017,
BINARY SubClassOf FOBI_08709 FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf FOBI_08709 FOBI_00422_some_FOODON_03306893,
BINARY SubClassOf FOBI_08709 FOBI_00422_some_FOODON_03310272
BINARY is FOBI_08711 Class
BINARY SubClassOf FOBI_08711 FOBI_040096
BINARY is FOBI_08803 Class
BINARY SubClassOf FOBI_08803 FOBI_040090
BINARY is FOBI_08804 Class
BINARY SubClassOf FOBI_08804 FOBI_040021,
BINARY SubClassOf FOBI_08804 FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf FOBI_08804 FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf FOBI_08804 FOBI_00422_some_FOODON_00002473,
BINARY SubClassOf FOBI_08804 FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf FOBI_08804 FOBI_00422_some_FOODON_03306893,
BINARY SubClassOf FOBI_08804 FOBI_00422_some_FOODON_03310272
BINARY is FOBI_08807 Class
BINARY SubClassOf FOBI_08807 FOBI_040021,
BINARY SubClassOf FOBI_08807 FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf FOBI_08807 FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf FOBI_08807 FOBI_00422_some_FOODON_00002473,
BINARY SubClassOf FOBI_08807 FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf FOBI_08807 FOBI_00422_some_FOODON_03306893,
BINARY SubClassOf FOBI_08807 FOBI_00422_some_FOODON_03310272
BINARY is FOBI_08809 Class
BINARY SubClassOf FOBI_08809 FOBI_040021,
BINARY SubClassOf FOBI_08809 FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf FOBI_08809 FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf FOBI_08809 FOBI_00422_some_FOODON_00002473,
BINARY SubClassOf FOBI_08809 FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf FOBI_08809 FOBI_00422_some_FOODON_03306893,
BINARY SubClassOf FOBI_08809 FOBI_00422_some_FOODON_03310272
BINARY is FOBI_08812 Class
BINARY SubClassOf FOBI_08812 FOBI_040021,
BINARY SubClassOf FOBI_08812 FOBI_00422_some_FOBI_0145
BINARY is FOODON_00001006 Class
BINARY is FOODON_00001057 Class
BINARY is FOODON_00001138 Class
BINARY is FOODON_00001139 Class
BINARY is FOODON_00001151 Class
BINARY is FOODON_00001169 Class
BINARY is FOODON_00001215 Class
BINARY is FOODON_00001256 Class
BINARY is FOODON_00001261 Class
BINARY DisjointWith FOODON_00001261 FOBI_00422_some_FOODON_03301299
BINARY is FOODON_00001264 Class
BINARY is FOODON_00001274 Class
BINARY is FOODON_00002473 Class
BINARY is FOODON_00003024 Class
BINARY is FOODON_03301123 Class
BINARY is FOODON_03301240 Class
BINARY is FOODON_03301283 Class
BINARY is FOODON_03301299 Class
BINARY is FOODON_03301415 Class
BINARY is FOODON_03301619 Class
BINARY is FOODON_03301705 Class
BINARY is FOODON_03301722 Class
BINARY is FOODON_03301826 Class
BINARY is FOODON_03303222 Class
BINARY is FOODON_03305208 Class
BINARY is FOODON_03306632 Class
BINARY is FOODON_03306867 Class
BINARY is FOODON_03306893 Class
BINARY is FOODON_03307240 Class
BINARY is FOODON_03310193 Class
BINARY is FOODON_03310272 Class
BINARY is FOODON_03310273 Class
BINARY is FOODON_03310351 Class
BINARY is FOODON_03310357 Class
BINARY is FOODON_03310387 Class
BINARY is FOODON_03310547 Class
BINARY is FOODON_03310641 Class
BINARY is FOODON_03311513 Class
BINARY is FOODON_03311604 Class
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040069
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040097
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040097
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040097
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040023,
BINARY SubClassOf fobi.# FOBI_00422_some_FOBI_0145,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03301826,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040023,
BINARY SubClassOf fobi.# FOBI_00422_some_FOBI_0145,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001057,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001138,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001139,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001215,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001261,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_00001264,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03301826,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03306632,
BINARY SubClassOf fobi.# FOBI_00422_some_FOODON_03310272,
BINARY SubClassOf fobi.# FOBI_00422_only_(FOBI_00422_some_FOODON_03301299)
BINARY is fobi.# Class
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040079
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040079
BINARY is fobi.# Class
BINARY SubClassOf fobi.# FOBI_040079
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050096, fobi.#
BINARY is FOBI_050096, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001215,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001261,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_00001264,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03301826,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03306632,
BINARY is FOBI_050096, FOBI_00422_some_FOODON_03310272
BINARY is fobi.# Class
BINARY is FOBI_050089, fobi.#
BINARY is FOBI_050089, FOBI_00422_some_FOBI_0145,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001057,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001138,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001139,
BINARY is FOBI_050089, FOBI_00422_some_FOODON_00001215,
