BINARY is time Datatype
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Patient_Consent_Form www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Prescription www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Primary_Care_Clinic www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Refferal_Form www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Refferal_Letter_Form www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Request_For_Expert_physician www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Shift www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Senior_Researcher www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Social_Worker www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Testing www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Shift www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Transfer www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is Update www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
BINARY is www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.# Individual
BINARY is View www.semanticweb.org/ontologies/2008/1/Ontology1204037102846.#
