BINARY is BFO_0000050 ObjectProperty
BINARY SubClassOf Orphanet_2295 BFO_0000050_some_Orphanet_228215,
BINARY SubClassOf Orphanet_2295 BFO_0000050_some_Orphanet_271870
BINARY is Orphanet_2297 Class
BINARY SubClassOf Orphanet_2297 Orphanet_377788,
BINARY SubClassOf Orphanet_2297 Orphanet_557493,
BINARY SubClassOf Orphanet_2297 BFO_0000050_some_Orphanet_181368,
BINARY SubClassOf Orphanet_2297 BFO_0000050_some_Orphanet_399853,
BINARY SubClassOf Orphanet_2297 BFO_0000050_some_Orphanet_400022
BINARY is Orphanet_229717 Class
BINARY SubClassOf Orphanet_229717 Orphanet_377788,
BINARY SubClassOf Orphanet_229717 Orphanet_557493,
BINARY SubClassOf Orphanet_229717 BFO_0000050_some_Orphanet_183669
BINARY is Orphanet_229720 Class
BINARY SubClassOf Orphanet_229720 Orphanet_183669,
BINARY SubClassOf Orphanet_229720 Orphanet_557492
BINARY is Orphanet_2298 Class
BINARY SubClassOf Orphanet_2298 Orphanet_377788,
BINARY SubClassOf Orphanet_2298 Orphanet_557493,
BINARY SubClassOf Orphanet_2298 BFO_0000050_some_Orphanet_181368
BINARY is Orphanet_2299 Class
BINARY SubClassOf Orphanet_2299 Orphanet_377791,
BINARY SubClassOf Orphanet_2299 Orphanet_557493,
BINARY SubClassOf Orphanet_2299 BFO_0000050_some_Orphanet_98718
BINARY is Orphanet_23 Class
BINARY SubClassOf Orphanet_23 Orphanet_377788,
BINARY SubClassOf Orphanet_23 Orphanet_557493,
BINARY SubClassOf Orphanet_23 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_23 BFO_0000050_some_Orphanet_79167
BINARY is Orphanet_230 Class
BINARY SubClassOf Orphanet_230 Orphanet_377788,
BINARY SubClassOf Orphanet_230 Orphanet_557493,
BINARY SubClassOf Orphanet_230 BFO_0000050_some_Orphanet_182058,
BINARY SubClassOf Orphanet_230 BFO_0000050_some_Orphanet_309830,
BINARY SubClassOf Orphanet_230 BFO_0000050_some_Orphanet_448426,
BINARY SubClassOf Orphanet_230 BFO_0000050_some_Orphanet_68385,
BINARY SubClassOf Orphanet_230 BFO_0000050_some_Orphanet_98578
BINARY is Orphanet_2300 Class
BINARY SubClassOf Orphanet_2300 Orphanet_377791,
BINARY SubClassOf Orphanet_2300 Orphanet_557493,
BINARY SubClassOf Orphanet_2300 BFO_0000050_some_Orphanet_108967,
BINARY SubClassOf Orphanet_2300 BFO_0000050_some_Orphanet_331217,
BINARY SubClassOf Orphanet_2300 BFO_0000050_some_Orphanet_506219
BINARY is Orphanet_2301 Class
BINARY SubClassOf Orphanet_2301 Orphanet_377791,
BINARY SubClassOf Orphanet_2301 Orphanet_557493,
BINARY SubClassOf Orphanet_2301 BFO_0000050_some_Orphanet_108967,
BINARY SubClassOf Orphanet_2301 BFO_0000050_some_Orphanet_365563
BINARY is Orphanet_2302 Class
BINARY SubClassOf Orphanet_2302 Orphanet_377788,
BINARY SubClassOf Orphanet_2302 Orphanet_557493,
BINARY SubClassOf Orphanet_2302 BFO_0000050_some_Orphanet_182098
BINARY is Orphanet_2305 Class
BINARY SubClassOf Orphanet_2305 Orphanet_377789,
BINARY SubClassOf Orphanet_2305 Orphanet_557493,
BINARY SubClassOf Orphanet_2305 BFO_0000050_some_Orphanet_138059,
BINARY SubClassOf Orphanet_2305 BFO_0000050_some_Orphanet_251529
BINARY is Orphanet_2306 Class
BINARY SubClassOf Orphanet_2306 Orphanet_377789,
BINARY SubClassOf Orphanet_2306 Orphanet_557493,
BINARY SubClassOf Orphanet_2306 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2306 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2307 Class
BINARY SubClassOf Orphanet_2307 Orphanet_377789,
BINARY SubClassOf Orphanet_2307 Orphanet_557493,
BINARY SubClassOf Orphanet_2307 BFO_0000050_some_Orphanet_294955,
BINARY SubClassOf Orphanet_2307 BFO_0000050_some_Orphanet_404574,
BINARY SubClassOf Orphanet_2307 BFO_0000050_some_Orphanet_522520,
BINARY SubClassOf Orphanet_2307 BFO_0000050_some_Orphanet_98683
BINARY is Orphanet_2308 Class
BINARY SubClassOf Orphanet_2308 Orphanet_377789,
BINARY SubClassOf Orphanet_2308 Orphanet_557493,
BINARY SubClassOf Orphanet_2308 BFO_0000050_some_Orphanet_262092,
BINARY SubClassOf Orphanet_2308 BFO_0000050_some_Orphanet_331220,
BINARY SubClassOf Orphanet_2308 BFO_0000050_some_Orphanet_477794,
BINARY SubClassOf Orphanet_2308 BFO_0000050_some_Orphanet_98578
BINARY is Orphanet_230800 Class
BINARY SubClassOf Orphanet_230800 Orphanet_557494,
BINARY SubClassOf Orphanet_230800 BFO_0000050_some_Orphanet_1267
BINARY is Orphanet_230839 Class
BINARY SubClassOf Orphanet_230839 Orphanet_377788,
BINARY SubClassOf Orphanet_230839 Orphanet_557493,
BINARY SubClassOf Orphanet_230839 BFO_0000050_some_Orphanet_108979,
BINARY SubClassOf Orphanet_230839 BFO_0000050_some_Orphanet_167762,
BINARY SubClassOf Orphanet_230839 BFO_0000050_some_Orphanet_180779,
BINARY SubClassOf Orphanet_230839 BFO_0000050_some_Orphanet_98249
BINARY is Orphanet_230851 Class
BINARY SubClassOf Orphanet_230851 Orphanet_377788,
BINARY SubClassOf Orphanet_230851 Orphanet_557493,
BINARY SubClassOf Orphanet_230851 BFO_0000050_some_Orphanet_156532,
BINARY SubClassOf Orphanet_230851 BFO_0000050_some_Orphanet_98249
BINARY is Orphanet_230857 Class
BINARY SubClassOf Orphanet_230857 Orphanet_377788,
BINARY SubClassOf Orphanet_230857 Orphanet_557493,
BINARY SubClassOf Orphanet_230857 BFO_0000050_some_Orphanet_139027,
BINARY SubClassOf Orphanet_230857 BFO_0000050_some_Orphanet_139030,
BINARY SubClassOf Orphanet_230857 BFO_0000050_some_Orphanet_182222,
BINARY SubClassOf Orphanet_230857 BFO_0000050_some_Orphanet_228215,
BINARY SubClassOf Orphanet_230857 BFO_0000050_some_Orphanet_619249,
BINARY SubClassOf Orphanet_230857 BFO_0000050_some_Orphanet_93446
BINARY is Orphanet_2309 Class
BINARY SubClassOf Orphanet_2309 Orphanet_377788,
BINARY SubClassOf Orphanet_2309 Orphanet_557493,
BINARY SubClassOf Orphanet_2309 BFO_0000050_some_Orphanet_139027,
BINARY SubClassOf Orphanet_2309 BFO_0000050_some_Orphanet_79370,
BINARY SubClassOf Orphanet_2309 BFO_0000050_some_Orphanet_98353
BINARY is Orphanet_231 Class
BINARY SubClassOf Orphanet_231 Orphanet_377788,
BINARY SubClassOf Orphanet_231 Orphanet_557493,
BINARY SubClassOf Orphanet_231 BFO_0000050_some_Orphanet_2034
BINARY is Orphanet_2310 Class
BINARY SubClassOf Orphanet_2310 Orphanet_377789,
BINARY SubClassOf Orphanet_2310 Orphanet_557493,
BINARY SubClassOf Orphanet_2310 BFO_0000050_some_Orphanet_294955,
BINARY SubClassOf Orphanet_2310 BFO_0000050_some_Orphanet_404574,
BINARY SubClassOf Orphanet_2310 BFO_0000050_some_Orphanet_522548,
BINARY SubClassOf Orphanet_2310 BFO_0000050_some_Orphanet_98641
BINARY is Orphanet_231013 Class
BINARY SubClassOf Orphanet_231013 Orphanet_377788,
BINARY SubClassOf Orphanet_231013 Orphanet_557493,
BINARY SubClassOf Orphanet_231013 BFO_0000050_some_Orphanet_519349,
BINARY SubClassOf Orphanet_231013 BFO_0000050_some_Orphanet_522510,
BINARY SubClassOf Orphanet_231013 BFO_0000050_some_Orphanet_98497
BINARY is Orphanet_231031 Class
BINARY SubClassOf Orphanet_231031 Orphanet_377788,
BINARY SubClassOf Orphanet_231031 Orphanet_557493,
BINARY SubClassOf Orphanet_231031 BFO_0000050_some_Orphanet_79385
BINARY is Orphanet_231040 Class
BINARY SubClassOf Orphanet_231040 Orphanet_377788,
BINARY SubClassOf Orphanet_231040 Orphanet_557493,
BINARY SubClassOf Orphanet_231040 BFO_0000050_some_Orphanet_183466,
BINARY SubClassOf Orphanet_231040 BFO_0000050_some_Orphanet_79375
BINARY is Orphanet_231080 Class
BINARY SubClassOf Orphanet_231080 Orphanet_377793,
BINARY SubClassOf Orphanet_231080 Orphanet_557493,
BINARY SubClassOf Orphanet_231080 BFO_0000050_some_Orphanet_101936
BINARY is Orphanet_2311 Class
BINARY SubClassOf Orphanet_2311 Orphanet_377789,
BINARY SubClassOf Orphanet_2311 Orphanet_557493,
BINARY SubClassOf Orphanet_2311 BFO_0000050_some_Orphanet_309505,
BINARY SubClassOf Orphanet_2311 BFO_0000050_some_Orphanet_371195,
BINARY SubClassOf Orphanet_2311 BFO_0000050_some_Orphanet_93454
BINARY is Orphanet_231108 Class
BINARY SubClassOf Orphanet_231108 Orphanet_377788,
BINARY SubClassOf Orphanet_231108 Orphanet_557493,
BINARY SubClassOf Orphanet_231108 BFO_0000050_some_Orphanet_140162
BINARY is Orphanet_231111 Class
BINARY SubClassOf Orphanet_231111 Orphanet_377788,
BINARY SubClassOf Orphanet_231111 Orphanet_557493,
BINARY SubClassOf Orphanet_231111 BFO_0000050_some_Orphanet_182222,
BINARY SubClassOf Orphanet_231111 BFO_0000050_some_Orphanet_290836
BINARY is Orphanet_231117 Class
BINARY SubClassOf Orphanet_231117 Orphanet_557494,
BINARY SubClassOf Orphanet_231117 BFO_0000050_some_Orphanet_116
BINARY is Orphanet_231120 Class
BINARY SubClassOf Orphanet_231120 Orphanet_557494,
BINARY SubClassOf Orphanet_231120 BFO_0000050_some_Orphanet_116
BINARY is Orphanet_231127 Class
BINARY SubClassOf Orphanet_231127 Orphanet_557494,
BINARY SubClassOf Orphanet_231127 BFO_0000050_some_Orphanet_116,
BINARY SubClassOf Orphanet_231127 BFO_0000050_some_Orphanet_261947
BINARY is Orphanet_231130 Class
BINARY SubClassOf Orphanet_231130 Orphanet_557494,
BINARY SubClassOf Orphanet_231130 BFO_0000050_some_Orphanet_116,
BINARY SubClassOf Orphanet_231130 BFO_0000050_some_Orphanet_263708
BINARY is Orphanet_231137 Class
BINARY SubClassOf Orphanet_231137 Orphanet_557494,
BINARY SubClassOf Orphanet_231137 BFO_0000050_some_Orphanet_262749,
BINARY SubClassOf Orphanet_231137 BFO_0000050_some_Orphanet_813
BINARY is Orphanet_231140 Class
BINARY SubClassOf Orphanet_231140 Orphanet_557494,
BINARY SubClassOf Orphanet_231140 BFO_0000050_some_Orphanet_813
BINARY is Orphanet_231144 Class
BINARY SubClassOf Orphanet_231144 Orphanet_557494,
BINARY SubClassOf Orphanet_231144 BFO_0000050_some_Orphanet_262785,
BINARY SubClassOf Orphanet_231144 BFO_0000050_some_Orphanet_813
BINARY is Orphanet_231147 Class
BINARY SubClassOf Orphanet_231147 Orphanet_557494,
BINARY SubClassOf Orphanet_231147 BFO_0000050_some_Orphanet_813,
BINARY SubClassOf Orphanet_231147 BFO_0000050_some_Orphanet_98153
BINARY is Orphanet_231154 Class
BINARY SubClassOf Orphanet_231154 Orphanet_377788,
BINARY SubClassOf Orphanet_231154 Orphanet_557493,
BINARY SubClassOf Orphanet_231154 BFO_0000050_some_Orphanet_480549
BINARY is Orphanet_231160 Class
BINARY SubClassOf Orphanet_231160 Orphanet_377788,
BINARY SubClassOf Orphanet_231160 Orphanet_557493,
BINARY SubClassOf Orphanet_231160 BFO_0000050_some_Orphanet_102006,
BINARY SubClassOf Orphanet_231160 BFO_0000050_some_Orphanet_371436
BINARY is Orphanet_231169 Class
BINARY SubClassOf Orphanet_231169 Orphanet_557494,
BINARY SubClassOf Orphanet_231169 BFO_0000050_some_Orphanet_886
BINARY is Orphanet_231178 Class
BINARY SubClassOf Orphanet_231178 Orphanet_557494,
BINARY SubClassOf Orphanet_231178 BFO_0000050_some_Orphanet_886
BINARY is Orphanet_231183 Class
BINARY SubClassOf Orphanet_231183 Orphanet_557494,
BINARY SubClassOf Orphanet_231183 BFO_0000050_some_Orphanet_886
BINARY is Orphanet_2312 Class
BINARY SubClassOf Orphanet_2312 Orphanet_377788,
BINARY SubClassOf Orphanet_2312 Orphanet_557493,
BINARY SubClassOf Orphanet_2312 BFO_0000050_some_Orphanet_156601,
BINARY SubClassOf Orphanet_2312 BFO_0000050_some_Orphanet_57146
BINARY is Orphanet_231214 Class
BINARY SubClassOf Orphanet_231214 Orphanet_557494,
BINARY SubClassOf Orphanet_231214 BFO_0000050_some_Orphanet_848
BINARY is Orphanet_231222 Class
BINARY SubClassOf Orphanet_231222 Orphanet_557494,
BINARY SubClassOf Orphanet_231222 BFO_0000050_some_Orphanet_848
BINARY is Orphanet_231226 Class
BINARY SubClassOf Orphanet_231226 Orphanet_557494,
BINARY SubClassOf Orphanet_231226 BFO_0000050_some_Orphanet_848
BINARY is Orphanet_231230 Class
BINARY SubClassOf Orphanet_231230 Orphanet_275749,
BINARY SubClassOf Orphanet_231230 Orphanet_557492
BINARY is Orphanet_231237 Class
BINARY SubClassOf Orphanet_231237 Orphanet_377788,
BINARY SubClassOf Orphanet_231237 Orphanet_557493,
BINARY SubClassOf Orphanet_231237 BFO_0000050_some_Orphanet_231230
BINARY is Orphanet_231242 Class
BINARY SubClassOf Orphanet_231242 Orphanet_377788,
BINARY SubClassOf Orphanet_231242 Orphanet_557493,
BINARY SubClassOf Orphanet_231242 BFO_0000050_some_Orphanet_231230
BINARY is Orphanet_231249 Class
BINARY SubClassOf Orphanet_231249 Orphanet_377788,
BINARY SubClassOf Orphanet_231249 Orphanet_557493,
BINARY SubClassOf Orphanet_231249 BFO_0000050_some_Orphanet_231230
BINARY is Orphanet_231386 Class
BINARY SubClassOf Orphanet_231386 Orphanet_275749,
BINARY SubClassOf Orphanet_231386 Orphanet_557492
BINARY is Orphanet_231393 Class
BINARY SubClassOf Orphanet_231393 Orphanet_377788,
BINARY SubClassOf Orphanet_231393 Orphanet_557493,
BINARY SubClassOf Orphanet_231393 BFO_0000050_some_Orphanet_231386
BINARY is Orphanet_2314 Class
BINARY SubClassOf Orphanet_2314 Orphanet_377788,
BINARY SubClassOf Orphanet_2314 Orphanet_557493,
BINARY SubClassOf Orphanet_2314 BFO_0000050_some_Orphanet_183494,
BINARY SubClassOf Orphanet_2314 BFO_0000050_some_Orphanet_331223,
BINARY SubClassOf Orphanet_2314 BFO_0000050_some_Orphanet_79391
BINARY is Orphanet_231401 Class
BINARY SubClassOf Orphanet_231401 Orphanet_377788,
BINARY SubClassOf Orphanet_231401 Orphanet_557493,
BINARY SubClassOf Orphanet_231401 BFO_0000050_some_Orphanet_232288
BINARY is Orphanet_231413 Class
BINARY SubClassOf Orphanet_231413 Orphanet_2103,
BINARY SubClassOf Orphanet_231413 Orphanet_557492
BINARY is Orphanet_231416 Class
BINARY SubClassOf Orphanet_231416 Orphanet_231413,
BINARY SubClassOf Orphanet_231416 Orphanet_557492
BINARY is Orphanet_231419 Class
BINARY SubClassOf Orphanet_231419 Orphanet_231413,
BINARY SubClassOf Orphanet_231419 Orphanet_557492
BINARY is Orphanet_231426 Class
BINARY SubClassOf Orphanet_231426 Orphanet_377788,
BINARY SubClassOf Orphanet_231426 Orphanet_557493,
BINARY SubClassOf Orphanet_231426 BFO_0000050_some_Orphanet_231416
BINARY is Orphanet_231445 Class
BINARY SubClassOf Orphanet_231445 Orphanet_377788,
BINARY SubClassOf Orphanet_231445 Orphanet_557493,
BINARY SubClassOf Orphanet_231445 BFO_0000050_some_Orphanet_231419
BINARY is Orphanet_231450 Class
BINARY SubClassOf Orphanet_231450 Orphanet_377788,
BINARY SubClassOf Orphanet_231450 Orphanet_557493,
BINARY SubClassOf Orphanet_231450 BFO_0000050_some_Orphanet_231419
BINARY is Orphanet_231457 Class
BINARY SubClassOf Orphanet_231457 Orphanet_377788,
BINARY SubClassOf Orphanet_231457 Orphanet_557493,
BINARY SubClassOf Orphanet_231457 BFO_0000050_some_Orphanet_231419
BINARY is Orphanet_231466 Class
BINARY SubClassOf Orphanet_231466 Orphanet_377788,
BINARY SubClassOf Orphanet_231466 Orphanet_557493,
BINARY SubClassOf Orphanet_231466 BFO_0000050_some_Orphanet_231419
BINARY is Orphanet_2315 Class
BINARY SubClassOf Orphanet_2315 Orphanet_377789,
BINARY SubClassOf Orphanet_2315 Orphanet_557493,
BINARY SubClassOf Orphanet_2315 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2315 BFO_0000050_some_Orphanet_117573,
BINARY SubClassOf Orphanet_2315 BFO_0000050_some_Orphanet_139021,
BINARY SubClassOf Orphanet_2315 BFO_0000050_some_Orphanet_177107,
BINARY SubClassOf Orphanet_2315 BFO_0000050_some_Orphanet_183570,
BINARY SubClassOf Orphanet_2315 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_2315 BFO_0000050_some_Orphanet_79373,
BINARY SubClassOf Orphanet_2315 BFO_0000050_some_Orphanet_95495
BINARY is Orphanet_231500 Class
BINARY SubClassOf Orphanet_231500 Orphanet_557494,
BINARY SubClassOf Orphanet_231500 BFO_0000050_some_Orphanet_264719,
BINARY SubClassOf Orphanet_231500 BFO_0000050_some_Orphanet_79430
BINARY is Orphanet_231512 Class
BINARY SubClassOf Orphanet_231512 Orphanet_557494,
BINARY SubClassOf Orphanet_231512 BFO_0000050_some_Orphanet_79430
BINARY is Orphanet_231531 Class
BINARY SubClassOf Orphanet_231531 Orphanet_557494,
BINARY SubClassOf Orphanet_231531 BFO_0000050_some_Orphanet_79430
BINARY is Orphanet_231556 Class
BINARY SubClassOf Orphanet_231556 Orphanet_377788,
BINARY SubClassOf Orphanet_231556 Orphanet_557493,
BINARY SubClassOf Orphanet_231556 BFO_0000050_some_Orphanet_305,
BINARY SubClassOf Orphanet_231556 BFO_0000050_some_Orphanet_611314,
BINARY SubClassOf Orphanet_231556 BFO_0000050_some_Orphanet_98027
BINARY is Orphanet_231568 Class
BINARY SubClassOf Orphanet_231568 Orphanet_377788,
BINARY SubClassOf Orphanet_231568 Orphanet_557493,
BINARY SubClassOf Orphanet_231568 BFO_0000050_some_Orphanet_303
BINARY is Orphanet_231573 Class
BINARY SubClassOf Orphanet_231573 Orphanet_377788,
BINARY SubClassOf Orphanet_231573 Orphanet_557493,
BINARY SubClassOf Orphanet_231573 BFO_0000050_some_Orphanet_79359
BINARY is Orphanet_231580 Class
BINARY SubClassOf Orphanet_231580 Orphanet_377788,
BINARY SubClassOf Orphanet_231580 Orphanet_557493,
BINARY SubClassOf Orphanet_231580 BFO_0000050_some_Orphanet_231637
BINARY is Orphanet_2316 Class
BINARY SubClassOf Orphanet_2316 Orphanet_377789,
BINARY SubClassOf Orphanet_2316 Orphanet_557493,
BINARY SubClassOf Orphanet_2316 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2316 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_2316 BFO_0000050_some_Orphanet_79373
BINARY is Orphanet_231625 Class
BINARY SubClassOf Orphanet_231625 Orphanet_377788,
BINARY SubClassOf Orphanet_231625 Orphanet_557493,
BINARY SubClassOf Orphanet_231625 BFO_0000050_some_Orphanet_231637
BINARY is Orphanet_231632 Class
BINARY SubClassOf Orphanet_231632 Orphanet_377788,
BINARY SubClassOf Orphanet_231632 Orphanet_557493,
BINARY SubClassOf Orphanet_231632 BFO_0000050_some_Orphanet_231641
BINARY is Orphanet_231637 Class
BINARY SubClassOf Orphanet_231637 Orphanet_181415,
BINARY SubClassOf Orphanet_231637 Orphanet_557492
BINARY is Orphanet_231641 Class
BINARY SubClassOf Orphanet_231641 Orphanet_181415,
BINARY SubClassOf Orphanet_231641 Orphanet_557492
BINARY is Orphanet_231662 Class
BINARY SubClassOf Orphanet_231662 Orphanet_557494,
BINARY SubClassOf Orphanet_231662 BFO_0000050_some_Orphanet_631
BINARY is Orphanet_231671 Class
BINARY SubClassOf Orphanet_231671 Orphanet_557494,
BINARY SubClassOf Orphanet_231671 BFO_0000050_some_Orphanet_631
BINARY is Orphanet_231679 Class
BINARY SubClassOf Orphanet_231679 Orphanet_557494,
BINARY SubClassOf Orphanet_231679 BFO_0000050_some_Orphanet_631
BINARY is Orphanet_231692 Class
BINARY SubClassOf Orphanet_231692 Orphanet_557494,
BINARY SubClassOf Orphanet_231692 BFO_0000050_some_Orphanet_631
BINARY is Orphanet_231720 Class
BINARY SubClassOf Orphanet_231720 Orphanet_377789,
BINARY SubClassOf Orphanet_231720 Orphanet_557493,
BINARY SubClassOf Orphanet_231720 BFO_0000050_some_Orphanet_90642,
BINARY SubClassOf Orphanet_231720 BFO_0000050_some_Orphanet_95495
BINARY is Orphanet_231736 Class
BINARY SubClassOf Orphanet_231736 Orphanet_377789,
BINARY SubClassOf Orphanet_231736 Orphanet_557493,
BINARY SubClassOf Orphanet_231736 BFO_0000050_some_Orphanet_519292
BINARY is Orphanet_231742 Class
BINARY SubClassOf Orphanet_231742 Orphanet_377789,
BINARY SubClassOf Orphanet_231742 Orphanet_557493,
BINARY SubClassOf Orphanet_231742 BFO_0000050_some_Orphanet_139036,
BINARY SubClassOf Orphanet_231742 BFO_0000050_some_Orphanet_183576
BINARY is Orphanet_2318 Class
BINARY SubClassOf Orphanet_2318 Orphanet_377789,
BINARY SubClassOf Orphanet_2318 Orphanet_557493,
BINARY SubClassOf Orphanet_2318 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2318 BFO_0000050_some_Orphanet_140874,
BINARY SubClassOf Orphanet_2318 BFO_0000050_some_Orphanet_156162,
BINARY SubClassOf Orphanet_2318 BFO_0000050_some_Orphanet_269523,
BINARY SubClassOf Orphanet_2318 BFO_0000050_some_Orphanet_269567,
BINARY SubClassOf Orphanet_2318 BFO_0000050_some_Orphanet_506213,
BINARY SubClassOf Orphanet_2318 BFO_0000050_some_Orphanet_519325,
BINARY SubClassOf Orphanet_2318 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_2318 BFO_0000050_some_Orphanet_93587
BINARY is Orphanet_2319 Class
BINARY SubClassOf Orphanet_2319 Orphanet_377789,
BINARY SubClassOf Orphanet_2319 Orphanet_557493,
BINARY SubClassOf Orphanet_2319 BFO_0000050_some_Orphanet_102285,
BINARY SubClassOf Orphanet_2319 BFO_0000050_some_Orphanet_139039,
BINARY SubClassOf Orphanet_2319 BFO_0000050_some_Orphanet_330206
BINARY is Orphanet_232 Class
BINARY SubClassOf Orphanet_232 Orphanet_377788,
BINARY SubClassOf Orphanet_232 Orphanet_557493,
BINARY SubClassOf Orphanet_232 BFO_0000050_some_Orphanet_275752,
BINARY SubClassOf Orphanet_232 BFO_0000050_some_Orphanet_399185,
BINARY SubClassOf Orphanet_232 BFO_0000050_some_Orphanet_477771,
BINARY SubClassOf Orphanet_232 BFO_0000050_some_Orphanet_93614
BINARY is Orphanet_232035 Class
BINARY SubClassOf Orphanet_232035 Orphanet_52662,
BINARY SubClassOf Orphanet_232035 Orphanet_557492,
BINARY SubClassOf Orphanet_232035 Orphanet_68416
BINARY is Orphanet_2321 Class
BINARY SubClassOf Orphanet_2321 Orphanet_377789,
BINARY SubClassOf Orphanet_2321 Orphanet_557493,
BINARY SubClassOf Orphanet_2321 BFO_0000050_some_Orphanet_177107,
BINARY SubClassOf Orphanet_2321 BFO_0000050_some_Orphanet_519276
BINARY is Orphanet_2322 Class
BINARY SubClassOf Orphanet_2322 Orphanet_377789,
BINARY SubClassOf Orphanet_2322 Orphanet_557493,
BINARY SubClassOf Orphanet_2322 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2322 BFO_0000050_some_Orphanet_108979,
BINARY SubClassOf Orphanet_2322 BFO_0000050_some_Orphanet_117573,
BINARY SubClassOf Orphanet_2322 BFO_0000050_some_Orphanet_139021,
BINARY SubClassOf Orphanet_2322 BFO_0000050_some_Orphanet_180779,
BINARY SubClassOf Orphanet_2322 BFO_0000050_some_Orphanet_183570,
BINARY SubClassOf Orphanet_2322 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_2322 BFO_0000050_some_Orphanet_98570
BINARY is Orphanet_232288 Class
BINARY SubClassOf Orphanet_232288 Orphanet_275745,
BINARY SubClassOf Orphanet_232288 Orphanet_557492
BINARY is Orphanet_2323 Class
BINARY SubClassOf Orphanet_2323 Orphanet_377789,
BINARY SubClassOf Orphanet_2323 Orphanet_557493,
BINARY SubClassOf Orphanet_2323 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2323 BFO_0000050_some_Orphanet_181402,
BINARY SubClassOf Orphanet_2323 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2324 Class
BINARY SubClassOf Orphanet_2324 Orphanet_377789,
BINARY SubClassOf Orphanet_2324 Orphanet_557493,
BINARY SubClassOf Orphanet_2324 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2324 BFO_0000050_some_Orphanet_611327,
BINARY SubClassOf Orphanet_2324 BFO_0000050_some_Orphanet_93446
BINARY is Orphanet_2325 Class
BINARY SubClassOf Orphanet_2325 Orphanet_377789,
BINARY SubClassOf Orphanet_2325 Orphanet_557493,
BINARY SubClassOf Orphanet_2325 BFO_0000050_some_Orphanet_519292,
BINARY SubClassOf Orphanet_2325 BFO_0000050_some_Orphanet_522554,
BINARY SubClassOf Orphanet_2325 BFO_0000050_some_Orphanet_595351,
BINARY SubClassOf Orphanet_2325 BFO_0000050_some_Orphanet_98027
BINARY is Orphanet_2326 Class
BINARY SubClassOf Orphanet_2326 Orphanet_377789,
BINARY SubClassOf Orphanet_2326 Orphanet_557493,
BINARY SubClassOf Orphanet_2326 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2326 BFO_0000050_some_Orphanet_181387,
BINARY SubClassOf Orphanet_2326 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2328 Class
BINARY SubClassOf Orphanet_2328 Orphanet_377789,
BINARY SubClassOf Orphanet_2328 Orphanet_557493,
BINARY SubClassOf Orphanet_2328 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2328 BFO_0000050_some_Orphanet_139039,
BINARY SubClassOf Orphanet_2328 BFO_0000050_some_Orphanet_611327
BINARY is Orphanet_2329 Class
BINARY SubClassOf Orphanet_2329 Orphanet_377789,
BINARY SubClassOf Orphanet_2329 Orphanet_557493,
BINARY SubClassOf Orphanet_2329 BFO_0000050_some_Orphanet_294955,
BINARY SubClassOf Orphanet_2329 BFO_0000050_some_Orphanet_404574
BINARY is Orphanet_233 Class
BINARY SubClassOf Orphanet_233 Orphanet_377789,
BINARY SubClassOf Orphanet_233 Orphanet_557493,
BINARY SubClassOf Orphanet_233 BFO_0000050_some_Orphanet_519341,
BINARY SubClassOf Orphanet_233 BFO_0000050_some_Orphanet_522506,
BINARY SubClassOf Orphanet_233 BFO_0000050_some_Orphanet_98518
BINARY is Orphanet_2330 Class
BINARY SubClassOf Orphanet_2330 Orphanet_377793,
BINARY SubClassOf Orphanet_2330 Orphanet_557493,
BINARY SubClassOf Orphanet_2330 BFO_0000050_some_Orphanet_248347
BINARY is Orphanet_2331 Class
BINARY SubClassOf Orphanet_2331 Orphanet_377788,
BINARY SubClassOf Orphanet_2331 Orphanet_557493,
BINARY SubClassOf Orphanet_2331 BFO_0000050_some_Orphanet_156143,
BINARY SubClassOf Orphanet_2331 BFO_0000050_some_Orphanet_280369
BINARY is Orphanet_2332 Class
BINARY SubClassOf Orphanet_2332 Orphanet_377789,
BINARY SubClassOf Orphanet_2332 Orphanet_557493,
BINARY SubClassOf Orphanet_2332 BFO_0000050_some_Orphanet_102283,
BINARY SubClassOf Orphanet_2332 BFO_0000050_some_Orphanet_139021,
BINARY SubClassOf Orphanet_2332 BFO_0000050_some_Orphanet_139042,
