is(BFO_0000051,ObjectProperty):1.0
SubClassOf(OMIT_0005177,OMIT_0017423):1.0
is(OMIT_0005189,Class):1.0
is(OMIT_0005217,Class):1.0
SubClassOf(OMIT_0005217,OMIT_0019904):1.0
is(OMIT_0005220,Class):1.0
is(OMIT_0005221,Class):1.0
is(OMIT_0005222,Class):1.0
is(OMIT_0005225,Class):1.0
is(OMIT_0005227,Class):1.0
is(OMIT_0005269,Class):1.0
is(OMIT_0005274,Class):1.0
SubClassOf(OMIT_0005274,OMIT_0013177):1.0
is(OMIT_0005275,Class):1.0
SubClassOf(OMIT_0005275,OMIT_0014318):1.0
is(OMIT_0005279,Class):1.0
SubClassOf(OMIT_0005279,OMIT_0004333):1.0
is(OMIT_0005302,Class):1.0
is(OMIT_0005305,Class):1.0
is(OMIT_0005312,Class):1.0
is(OMIT_0005314,Class):1.0
is(OMIT_0005340,Class):1.0
is(OMIT_0005342,Class):1.0
SubClassOf(OMIT_0005342,OMIT_0005343):1.0
is(OMIT_0005343,Class):1.0
SubClassOf(OMIT_0005343,OMIT_0003633,):1.0
SubClassOf(OMIT_0005343,OMIT_0005340):1.0
is(OMIT_0005347,Class):1.0
SubClassOf(OMIT_0005347,OMIT_0007971):1.0
is(OMIT_0005366,Class):1.0
is(OMIT_0005372,Class):1.0
SubClassOf(OMIT_0005372,OMIT_0004767):1.0
is(OMIT_0005377,Class):1.0
SubClassOf(OMIT_0005377,OMIT_0014309):1.0
is(OMIT_0005378,Class):1.0
SubClassOf(OMIT_0005378,OMIT_0014258,):1.0
SubClassOf(OMIT_0005378,OMIT_0014309):1.0
is(OMIT_0005389,Class):1.0
SubClassOf(OMIT_0005389,OMIT_0002219):1.0
is(OMIT_0005390,Class):1.0
is(OMIT_0005407,Class):1.0
SubClassOf(OMIT_0005407,OMIT_0014258):1.0
is(OMIT_0005438,Class):1.0
is(OMIT_0005449,Class):1.0
is(OMIT_0005454,Class):1.0
SubClassOf(OMIT_0005454,OMIT_0001006):1.0
is(OMIT_0005472,Class):1.0
SubClassOf(OMIT_0005472,OMIT_0013933,):1.0
SubClassOf(OMIT_0005472,OMIT_0014379):1.0
is(OMIT_0005473,Class):1.0
SubClassOf(OMIT_0005473,OMIT_0019826):1.0
is(OMIT_0005481,Class):1.0
SubClassOf(OMIT_0005481,OMIT_0014311):1.0
is(OMIT_0005497,Class):1.0
is(OMIT_0005504,Class):1.0
is(OMIT_0005506,Class):1.0
is(OMIT_0005509,Class):1.0
SubClassOf(OMIT_0005509,OMIT_0017781):1.0
is(OMIT_0005519,Class):1.0
SubClassOf(OMIT_0005519,OMIT_0005949,):1.0
SubClassOf(OMIT_0005519,OMIT_0016066):1.0
is(OMIT_0005522,Class):1.0
SubClassOf(OMIT_0005522,OMIT_0001683):1.0
is(OMIT_0005527,Class):1.0
SubClassOf(OMIT_0005527,OMIT_0010709):1.0
is(OMIT_0005534,Class):1.0
SubClassOf(OMIT_0005534,OMIT_0010709):1.0
is(OMIT_0005548,Class):1.0
SubClassOf(OMIT_0005548,OMIT_0013817):1.0
is(OMIT_0005558,Class):1.0
SubClassOf(OMIT_0005558,OMIT_0008166):1.0
is(OMIT_0005578,Class):1.0
SubClassOf(OMIT_0005578,OMIT_0014379):1.0
is(OMIT_0005584,Class):1.0
is(OMIT_0005593,Class):1.0
is(OMIT_0005609,Class):1.0
SubClassOf(OMIT_0005609,OMIT_0006293,):1.0
SubClassOf(OMIT_0005609,OMIT_0026481):1.0
is(OMIT_0005610,Class):1.0
SubClassOf(OMIT_0005610,OMIT_0005609):1.0
is(OMIT_0005614,Class):1.0
is(OMIT_0005616,Class):1.0
SubClassOf(OMIT_0005616,OMIT_0005614,):1.0
SubClassOf(OMIT_0005616,OMIT_0014664):1.0
is(OMIT_0005624,Class):1.0
SubClassOf(OMIT_0005624,OMIT_0001529):1.0
is(OMIT_0005635,Class):1.0
is(OMIT_0005693,Class):1.0
SubClassOf(OMIT_0005693,OMIT_0014410):1.0
is(OMIT_0005702,Class):1.0
SubClassOf(OMIT_0005702,OMIT_0012744):1.0
is(OMIT_0005706,Class):1.0
is(OMIT_0005707,Class):1.0
is(OMIT_0005718,Class):1.0
SubClassOf(OMIT_0005718,OMIT_0013829):1.0
is(OMIT_0005727,Class):1.0
is(OMIT_0005729,Class):1.0
is(OMIT_0005743,Class):1.0
SubClassOf(OMIT_0005743,OMIT_0001529):1.0
is(OMIT_0005783,Class):1.0
SubClassOf(OMIT_0005783,OMIT_0001529,):1.0
SubClassOf(OMIT_0005783,OMIT_0006255):1.0
is(OMIT_0005785,Class):1.0
SubClassOf(OMIT_0005785,OMIT_0004404):1.0
is(OMIT_0005795,Class):1.0
SubClassOf(OMIT_0005795,OMIT_0013798):1.0
is(OMIT_0005810,Class):1.0
is(OMIT_0005815,Class):1.0
is(OMIT_0005818,Class):1.0
SubClassOf(OMIT_0005818,OMIT_0005217):1.0
is(OMIT_0005846,Class):1.0
SubClassOf(OMIT_0005846,OMIT_0014379):1.0
is(OMIT_0005847,Class):1.0
is(OMIT_0005914,Class):1.0
SubClassOf(OMIT_0005914,OMIT_0003393):1.0
is(OMIT_0005943,Class):1.0
is(OMIT_0005947,Class):1.0
is(OMIT_0005949,Class):1.0
is(OMIT_0005951,Class):1.0
is(OMIT_0005954,Class):1.0
SubClassOf(OMIT_0005954,OMIT_0015554):1.0
is(OMIT_0005956,Class):1.0
SubClassOf(OMIT_0005956,OMIT_0002123,):1.0
SubClassOf(OMIT_0005956,OMIT_0014372):1.0
is(OMIT_0005965,Class):1.0
is(OMIT_0005967,Class):1.0
SubClassOf(OMIT_0005967,OMIT_0019171):1.0
is(OMIT_0005996,Class):1.0
SubClassOf(OMIT_0005996,OMIT_0018578):1.0
is(OMIT_0006008,Class):1.0
SubClassOf(OMIT_0006008,OMIT_0011036,):1.0
SubClassOf(OMIT_0006008,OMIT_0014371):1.0
is(OMIT_0006021,Class):1.0
SubClassOf(OMIT_0006021,OMIT_0013829):1.0
is(OMIT_0006023,Class):1.0
is(OMIT_0006039,Class):1.0
SubClassOf(OMIT_0006039,OMIT_0023669):1.0
is(OMIT_0006040,Class):1.0
SubClassOf(OMIT_0006040,OMIT_0006039):1.0
is(OMIT_0006048,Class):1.0
SubClassOf(OMIT_0006048,OMIT_0018579):1.0
is(OMIT_0006115,Class):1.0
SubClassOf(OMIT_0006115,OMIT_0014309):1.0
is(OMIT_0006125,Class):1.0
is(OMIT_0006134,Class):1.0
SubClassOf(OMIT_0006134,OMIT_0016345):1.0
is(OMIT_0006143,Class):1.0
SubClassOf(OMIT_0006143,OMIT_0003791,):1.0
SubClassOf(OMIT_0006143,OMIT_0006145):1.0
is(OMIT_0006145,Class):1.0
is(OMIT_0006147,Class):1.0
SubClassOf(OMIT_0006147,OMIT_0010232):1.0
is(OMIT_0006160,Class):1.0
SubClassOf(OMIT_0006160,OMIT_0007149):1.0
is(OMIT_0006163,Class):1.0
SubClassOf(OMIT_0006163,OMIT_0006166,):1.0
SubClassOf(OMIT_0006163,OMIT_0008109):1.0
is(OMIT_0006166,Class):1.0
is(OMIT_0006175,Class):1.0
SubClassOf(OMIT_0006175,OMIT_0014371):1.0
is(OMIT_0006177,Class):1.0
SubClassOf(OMIT_0006177,OMIT_0011036,):1.0
SubClassOf(OMIT_0006177,OMIT_0014371):1.0
is(OMIT_0006185,Class):1.0
SubClassOf(OMIT_0006185,OMIT_0014699):1.0
is(OMIT_0006211,Class):1.0
SubClassOf(OMIT_0006211,OMIT_0018129):1.0
is(OMIT_0006218,Class):1.0
is(OMIT_0006239,Class):1.0
SubClassOf(OMIT_0006239,OMIT_0002895):1.0
is(OMIT_0006243,Class):1.0
SubClassOf(OMIT_0006243,OMIT_0014318):1.0
is(OMIT_0006255,Class):1.0
is(OMIT_0006272,Class):1.0
SubClassOf(OMIT_0006272,OMIT_0007149):1.0
is(OMIT_0006285,Class):1.0
is(OMIT_0006291,Class):1.0
SubClassOf(OMIT_0006291,OMIT_0014804):1.0
is(OMIT_0006293,Class):1.0
is(OMIT_0006305,Class):1.0
is(OMIT_0006312,Class):1.0
is(OMIT_0006333,Class):1.0
is(OMIT_0006334,Class):1.0
is(OMIT_0006336,Class):1.0
SubClassOf(OMIT_0006336,OMIT_0014379):1.0
is(OMIT_0006341,Class):1.0
is(OMIT_0006352,Class):1.0
is(OMIT_0006357,Class):1.0
is(OMIT_0006384,Class):1.0
is(OMIT_0006406,Class):1.0
SubClassOf(OMIT_0006406,OMIT_0001660,):1.0
SubClassOf(OMIT_0006406,OMIT_0013170):1.0
is(OMIT_0006419,Class):1.0
is(OMIT_0006426,Class):1.0
is(OMIT_0006439,Class):1.0
SubClassOf(OMIT_0006439,OMIT_0005302,):1.0
SubClassOf(OMIT_0006439,OMIT_0006467):1.0
is(OMIT_0006448,Class):1.0
is(OMIT_0006453,Class):1.0
is(OMIT_0006454,Class):1.0
is(OMIT_0006458,Class):1.0
SubClassOf(OMIT_0006458,OMIT_0002151):1.0
is(OMIT_0006467,Class):1.0
is(OMIT_0006494,Class):1.0
SubClassOf(OMIT_0006494,OMIT_0014372):1.0
is(OMIT_0006501,Class):1.0
SubClassOf(OMIT_0006501,OMIT_0024307):1.0
is(OMIT_0006543,Class):1.0
SubClassOf(OMIT_0006543,OMIT_0014378):1.0
is(OMIT_0006555,Class):1.0
SubClassOf(OMIT_0006555,OMIT_0016176):1.0
is(OMIT_0006558,Class):1.0
is(OMIT_0006566,Class):1.0
is(OMIT_0006587,Class):1.0
is(OMIT_0006606,Class):1.0
is(OMIT_0006631,Class):1.0
is(OMIT_0006644,Class):1.0
SubClassOf(OMIT_0006644,OMIT_0003798):1.0
is(OMIT_0006668,Class):1.0
is(OMIT_0006672,Class):1.0
SubClassOf(OMIT_0006672,OMIT_0001529):1.0
is(OMIT_0006744,Class):1.0
SubClassOf(OMIT_0006744,OMIT_0014056):1.0
is(OMIT_0006750,Class):1.0
SubClassOf(OMIT_0006750,OMIT_0013829):1.0
is(OMIT_0006777,Class):1.0
SubClassOf(OMIT_0006777,OMIT_0012677,):1.0
SubClassOf(OMIT_0006777,OMIT_0013177):1.0
is(OMIT_0006784,Class):1.0
SubClassOf(OMIT_0006784,OMIT_0011166):1.0
is(OMIT_0006796,Class):1.0
is(OMIT_0006797,Class):1.0
SubClassOf(OMIT_0006797,OMIT_0006796):1.0
is(OMIT_0006798,Class):1.0
SubClassOf(OMIT_0006798,OMIT_0006797):1.0
is(OMIT_0006862,Class):1.0
SubClassOf(OMIT_0006862,OMIT_0010179):1.0
is(OMIT_0006893,Class):1.0
SubClassOf(OMIT_0006893,OMIT_0001853):1.0
is(OMIT_0006928,Class):1.0
SubClassOf(OMIT_0006928,OMIT_0014428):1.0
is(OMIT_0006939,Class):1.0
is(OMIT_0006940,Class):1.0
is(OMIT_0006943,Class):1.0
SubClassOf(OMIT_0006943,OMIT_0014371):1.0
is(OMIT_0006960,Class):1.0
SubClassOf(OMIT_0006960,OMIT_0018578):1.0
is(OMIT_0006962,Class):1.0
SubClassOf(OMIT_0006962,OMIT_0002123,):1.0
SubClassOf(OMIT_0006962,OMIT_0014371):1.0
is(OMIT_0006969,Class):1.0
is(OMIT_0006972,Class):1.0
SubClassOf(OMIT_0006972,OMIT_0011036,):1.0
SubClassOf(OMIT_0006972,OMIT_0014371):1.0
is(OMIT_0006978,Class):1.0
SubClassOf(OMIT_0006978,OMIT_0013498):1.0
is(OMIT_0006985,Class):1.0
SubClassOf(OMIT_0006985,OMIT_0026382):1.0
is(OMIT_0006989,Class):1.0
is(OMIT_0006994,Class):1.0
is(OMIT_0007011,Class):1.0
is(OMIT_0007015,Class):1.0
SubClassOf(OMIT_0007015,OMIT_0016176):1.0
is(OMIT_0007016,Class):1.0
SubClassOf(OMIT_0007016,OMIT_0005227,):1.0
SubClassOf(OMIT_0007016,OMIT_0007017,):1.0
SubClassOf(OMIT_0007016,OMIT_0019458,):1.0
SubClassOf(OMIT_0007016,OMIT_0022410):1.0
is(OMIT_0007017,Class):1.0
is(OMIT_0007085,Class):1.0
SubClassOf(OMIT_0007085,OMIT_0019657):1.0
is(OMIT_0007088,Class):1.0
SubClassOf(OMIT_0007088,OMIT_0019657):1.0
is(OMIT_0007120,Class):1.0
SubClassOf(OMIT_0007120,OMIT_0019657):1.0
is(OMIT_0007149,Class):1.0
SubClassOf(OMIT_0007149,OMIT_0007216):1.0
is(OMIT_0007169,Class):1.0
SubClassOf(OMIT_0007169,OMIT_0024573):1.0
is(OMIT_0007194,Class):1.0
is(OMIT_0007205,Class):1.0
SubClassOf(OMIT_0007205,OMIT_0001529):1.0
is(OMIT_0007212,Class):1.0
is(OMIT_0007214,Class):1.0
is(OMIT_0007216,Class):1.0
is(OMIT_0007230,Class):1.0
SubClassOf(OMIT_0007230,OMIT_0014804):1.0
is(OMIT_0007239,Class):1.0
SubClassOf(OMIT_0007239,OMIT_0024417):1.0
is(OMIT_0007243,Class):1.0
SubClassOf(OMIT_0007243,OMIT_0014056):1.0
is(OMIT_0007262,Class):1.0
is(OMIT_0007263,Class):1.0
SubClassOf(OMIT_0007263,OMIT_0013829):1.0
is(OMIT_0007265,Class):1.0
SubClassOf(OMIT_0007265,OMIT_0013829):1.0
is(OMIT_0007276,Class):1.0
is(OMIT_0007299,Class):1.0
is(OMIT_0007351,Class):1.0
SubClassOf(OMIT_0007351,OMIT_0014056):1.0
is(OMIT_0007357,Class):1.0
SubClassOf(OMIT_0007357,OMIT_0001683):1.0
is(OMIT_0007391,Class):1.0
is(OMIT_0007428,Class):1.0
SubClassOf(OMIT_0007428,OMIT_0028684):1.0
is(OMIT_0007432,Class):1.0
is(OMIT_0007468,Class):1.0
is(OMIT_0007498,Class):1.0
SubClassOf(OMIT_0007498,OMIT_0002531):1.0
is(OMIT_0007519,Class):1.0
SubClassOf(OMIT_0007519,OMIT_0014370,):1.0
SubClassOf(OMIT_0007519,OMIT_0019634):1.0
is(OMIT_0007524,Class):1.0
SubClassOf(OMIT_0007524,OMIT_0002628):1.0
is(OMIT_0007529,Class):1.0
is(OMIT_0007540,Class):1.0
is(OMIT_0007543,Class):1.0
SubClassOf(OMIT_0007543,OMIT_0013796):1.0
is(OMIT_0007544,Class):1.0
is(OMIT_0007548,Class):1.0
SubClassOf(OMIT_0007548,OMIT_0016722):1.0
is(OMIT_0007573,Class):1.0
is(OMIT_0007577,Class):1.0
SubClassOf(OMIT_0007577,OMIT_0020114):1.0
is(OMIT_0007578,Class):1.0
SubClassOf(OMIT_0007578,OMIT_0020114):1.0
is(OMIT_0007605,Class):1.0
SubClassOf(OMIT_0007605,OMIT_0007900):1.0
is(OMIT_0007609,Class):1.0
SubClassOf(OMIT_0007609,OMIT_0006336):1.0
is(OMIT_0007623,Class):1.0
is(OMIT_0007626,Class):1.0
SubClassOf(OMIT_0007626,OMIT_0002151):1.0
is(OMIT_0007632,Class):1.0
SubClassOf(OMIT_0007632,OMIT_0002151):1.0
is(OMIT_0007633,Class):1.0
SubClassOf(OMIT_0007633,OMIT_0006336):1.0
is(OMIT_0007645,Class):1.0
SubClassOf(OMIT_0007645,OMIT_0003392):1.0
is(OMIT_0007648,Class):1.0
SubClassOf(OMIT_0007648,OMIT_0003393):1.0
is(OMIT_0007657,Class):1.0
SubClassOf(OMIT_0007657,OMIT_0007658,):1.0
SubClassOf(OMIT_0007657,OMIT_0014379):1.0
is(OMIT_0007658,Class):1.0
is(OMIT_0007667,Class):1.0
SubClassOf(OMIT_0007667,OMIT_0014371):1.0
is(OMIT_0007722,Class):1.0
is(OMIT_0007726,Class):1.0
is(OMIT_0007734,Class):1.0
is(OMIT_0007735,Class):1.0
is(OMIT_0007756,Class):1.0
SubClassOf(OMIT_0007756,OMIT_0011729):1.0
is(OMIT_0007777,Class):1.0
SubClassOf(OMIT_0007777,OMIT_0010179):1.0
is(OMIT_0007790,Class):1.0
SubClassOf(OMIT_0007790,OMIT_0024589):1.0
is(OMIT_0007797,Class):1.0
SubClassOf(OMIT_0007797,OMIT_0002058):1.0
is(OMIT_0007823,Class):1.0
SubClassOf(OMIT_0007823,OMIT_0011545):1.0
is(OMIT_0007832,Class):1.0
SubClassOf(OMIT_0007832,OMIT_0012925):1.0
is(OMIT_0007833,Class):1.0
SubClassOf(OMIT_0007833,OMIT_0014056):1.0
is(OMIT_0007872,Class):1.0
is(OMIT_0007891,Class):1.0
is(OMIT_0007900,Class):1.0
is(OMIT_0007915,Class):1.0
SubClassOf(OMIT_0007915,OMIT_0027364):1.0
is(OMIT_0007925,Class):1.0
is(OMIT_0007950,Class):1.0
SubClassOf(OMIT_0007950,OMIT_0006218):1.0
is(OMIT_0007951,Class):1.0
is(OMIT_0007953,Class):1.0
SubClassOf(OMIT_0007953,OMIT_0024315):1.0
is(OMIT_0007961,Class):1.0
SubClassOf(OMIT_0007961,OMIT_0007214):1.0
is(OMIT_0007968,Class):1.0
is(OMIT_0007971,Class):1.0
SubClassOf(OMIT_0007971,OMIT_0011774):1.0
is(OMIT_0007984,Class):1.0
is(OMIT_0008002,Class):1.0
is(OMIT_0008006,Class):1.0
SubClassOf(OMIT_0008006,OMIT_0006039):1.0
is(OMIT_0008104,Class):1.0
SubClassOf(OMIT_0008104,OMIT_0020743):1.0
is(OMIT_0008109,Class):1.0
is(OMIT_0008114,Class):1.0
SubClassOf(OMIT_0008114,OMIT_0014804):1.0
is(OMIT_0008115,Class):1.0
SubClassOf(OMIT_0008115,OMIT_0014804):1.0
is(OMIT_0008128,Class):1.0
SubClassOf(OMIT_0008128,OMIT_0008142):1.0
is(OMIT_0008142,Class):1.0
SubClassOf(OMIT_0008142,OMIT_0009137,):1.0
SubClassOf(OMIT_0008142,OMIT_0024288):1.0
is(OMIT_0008149,Class):1.0
SubClassOf(OMIT_0008149,OMIT_0014373,):1.0
SubClassOf(OMIT_0008149,OMIT_0019645):1.0
is(OMIT_0008161,Class):1.0
is(OMIT_0008163,Class):1.0
SubClassOf(OMIT_0008163,OMIT_0008166):1.0
is(OMIT_0008164,Class):1.0
is(OMIT_0008166,Class):1.0
SubClassOf(OMIT_0008166,OMIT_0008164):1.0
is(OMIT_0008170,Class):1.0
SubClassOf(OMIT_0008170,OMIT_0014804):1.0
is(OMIT_0008179,Class):1.0
SubClassOf(OMIT_0008179,OMIT_0007823):1.0
is(OMIT_0008249,Class):1.0
is(OMIT_0008292,Class):1.0
is(OMIT_0008317,Class):1.0
SubClassOf(OMIT_0008317,OMIT_0014318):1.0
is(OMIT_0008319,Class):1.0
is(OMIT_0008329,Class):1.0
is(OMIT_0008366,Class):1.0
is(OMIT_0008375,Class):1.0
is(OMIT_0008383,Class):1.0
is(OMIT_0008429,Class):1.0
is(OMIT_0008439,Class):1.0
SubClassOf(OMIT_0008439,OMIT_0020743):1.0
is(OMIT_0008459,Class):1.0
is(OMIT_0008479,Class):1.0
SubClassOf(OMIT_0008479,OMIT_0002466):1.0
is(OMIT_0008496,Class):1.0
is(OMIT_0008515,Class):1.0
is(OMIT_0008527,Class):1.0
is(OMIT_0008542,Class):1.0
SubClassOf(OMIT_0008542,OMIT_0003791):1.0
is(OMIT_0008547,Class):1.0
SubClassOf(OMIT_0008547,OMIT_0019944):1.0
is(OMIT_0008549,Class):1.0
SubClassOf(OMIT_0008549,OMIT_0027513):1.0
is(OMIT_0008565,Class):1.0
is(OMIT_0008577,Class):1.0
SubClassOf(OMIT_0008577,OMIT_0001529):1.0
is(OMIT_0008642,Class):1.0
SubClassOf(OMIT_0008642,OMIT_0006039):1.0
is(OMIT_0008650,Class):1.0
SubClassOf(OMIT_0008650,OMIT_0006039):1.0
is(OMIT_0008668,Class):1.0
is(OMIT_0008681,Class):1.0
is(OMIT_0008682,Class):1.0
is(OMIT_0008694,Class):1.0
SubClassOf(OMIT_0008694,OMIT_0002123,):1.0
SubClassOf(OMIT_0008694,OMIT_0014371,):1.0
SubClassOf(OMIT_0008694,OMIT_0024276):1.0
is(OMIT_0008704,Class):1.0
is(OMIT_0008712,Class):1.0
SubClassOf(OMIT_0008712,OMIT_0014699):1.0
is(OMIT_0008737,Class):1.0
SubClassOf(OMIT_0008737,OMIT_0004404):1.0
is(OMIT_0008754,Class):1.0
SubClassOf(OMIT_0008754,OMIT_0025687):1.0
is(OMIT_0008766,Class):1.0
is(OMIT_0008767,Class):1.0
is(OMIT_0008769,Class):1.0
is(OMIT_0008781,Class):1.0
is(OMIT_0008784,Class):1.0
is(OMIT_0008817,Class):1.0
SubClassOf(OMIT_0008817,OMIT_0010179):1.0
is(OMIT_0008861,Class):1.0
is(OMIT_0008875,Class):1.0
is(OMIT_0008892,Class):1.0
SubClassOf(OMIT_0008892,OMIT_0014308):1.0
is(OMIT_0008897,Class):1.0
SubClassOf(OMIT_0008897,OMIT_0019645):1.0
is(OMIT_0008913,Class):1.0
SubClassOf(OMIT_0008913,OMIT_0014379):1.0
is(OMIT_0008915,Class):1.0
SubClassOf(OMIT_0008915,OMIT_0010379):1.0
is(OMIT_0008918,Class):1.0
is(OMIT_0008919,Class):1.0
SubClassOf(OMIT_0008919,OMIT_0008918):1.0
is(OMIT_0008924,Class):1.0
SubClassOf(OMIT_0008924,OMIT_0014382):1.0
is(OMIT_0008927,Class):1.0
SubClassOf(OMIT_0008927,OMIT_0014382):1.0
is(OMIT_0008954,Class):1.0
is(OMIT_0008956,Class):1.0
SubClassOf(OMIT_0008956,OMIT_0006587):1.0
is(OMIT_0008983,Class):1.0
SubClassOf(OMIT_0008983,OMIT_0016102):1.0
is(OMIT_0008994,Class):1.0
is(OMIT_0009041,Class):1.0
SubClassOf(OMIT_0009041,OMIT_0010232):1.0
is(OMIT_0009042,Class):1.0
SubClassOf(OMIT_0009042,OMIT_0025217):1.0
is(OMIT_0009052,Class):1.0
SubClassOf(OMIT_0009052,OMIT_0020188,):1.0
SubClassOf(OMIT_0009052,OMIT_0025141):1.0
is(OMIT_0009075,Class):1.0
is(OMIT_0009083,Class):1.0
is(OMIT_0009110,Class):1.0
SubClassOf(OMIT_0009110,OMIT_0006039):1.0
is(OMIT_0009111,Class):1.0
SubClassOf(OMIT_0009111,OMIT_0014379):1.0
is(OMIT_0009113,Class):1.0
SubClassOf(OMIT_0009113,OMIT_0007657,):1.0
SubClassOf(OMIT_0009113,OMIT_0014374):1.0
is(OMIT_0009126,Class):1.0
is(OMIT_0009137,Class):1.0
is(OMIT_0009153,Class):1.0
is(OMIT_0009165,Class):1.0
SubClassOf(OMIT_0009165,OMIT_0002356):1.0
is(OMIT_0009179,Class):1.0
SubClassOf(OMIT_0009179,OMIT_0027652):1.0
is(OMIT_0009190,Class):1.0
is(OMIT_0009207,Class):1.0
is(OMIT_0009251,Class):1.0
is(OMIT_0009270,Class):1.0
SubClassOf(OMIT_0009270,OMIT_0006039):1.0
is(OMIT_0009273,Class):1.0
is(OMIT_0009275,Class):1.0
SubClassOf(OMIT_0009275,OMIT_0013796):1.0
is(OMIT_0009277,Class):1.0
SubClassOf(OMIT_0009277,OMIT_0014379):1.0
is(OMIT_0009286,Class):1.0
is(OMIT_0009323,Class):1.0
SubClassOf(OMIT_0009323,OMIT_0020880):1.0
is(OMIT_0009347,Class):1.0
SubClassOf(OMIT_0009347,OMIT_0014318):1.0
is(OMIT_0009353,Class):1.0
SubClassOf(OMIT_0009353,OMIT_0014302):1.0
is(OMIT_0009377,Class):1.0
SubClassOf(OMIT_0009377,OMIT_0001782):1.0
is(OMIT_0009379,Class):1.0
SubClassOf(OMIT_0009379,OMIT_0003749,):1.0
SubClassOf(OMIT_0009379,OMIT_0007726):1.0
is(OMIT_0009389,Class):1.0
is(OMIT_0009390,Class):1.0
SubClassOf(OMIT_0009390,OMIT_0001647):1.0
is(OMIT_0009396,Class):1.0
is(OMIT_0009397,Class):1.0
SubClassOf(OMIT_0009397,OMIT_0014740):1.0
is(OMIT_0009402,Class):1.0
SubClassOf(OMIT_0009402,OMIT_0014529):1.0
is(OMIT_0009410,Class):1.0
is(OMIT_0009471,Class):1.0
is(OMIT_0009476,Class):1.0
SubClassOf(OMIT_0009476,OMIT_0014379):1.0
is(OMIT_0009509,Class):1.0
SubClassOf(OMIT_0009509,OMIT_0011252):1.0
is(OMIT_0009512,Class):1.0
is(OMIT_0009521,Class):1.0
SubClassOf(OMIT_0009521,OMIT_0001901,):1.0
SubClassOf(OMIT_0009521,OMIT_0002060,):1.0
SubClassOf(OMIT_0009521,OMIT_0024323):1.0
is(OMIT_0009524,Class):1.0
is(OMIT_0009530,Class):1.0
SubClassOf(OMIT_0009530,OMIT_0010656):1.0
is(OMIT_0009547,Class):1.0
SubClassOf(OMIT_0009547,OMIT_0019634):1.0
is(OMIT_0009595,Class):1.0
SubClassOf(OMIT_0009595,OMIT_0014318):1.0
is(OMIT_0009596,Class):1.0
SubClassOf(OMIT_0009596,OMIT_0002806):1.0
is(OMIT_0009600,Class):1.0
SubClassOf(OMIT_0009600,OMIT_0006134):1.0
is(OMIT_0009633,Class):1.0
is(OMIT_0009634,Class):1.0
is(OMIT_0009635,Class):1.0
is(OMIT_0009647,Class):1.0
is(OMIT_0009649,Class):1.0
SubClassOf(OMIT_0009649,OMIT_0017350):1.0
is(OMIT_0009650,Class):1.0
SubClassOf(OMIT_0009650,OMIT_0017350):1.0
is(OMIT_0009651,Class):1.0
SubClassOf(OMIT_0009651,OMIT_0017350):1.0
is(OMIT_0009652,Class):1.0
SubClassOf(OMIT_0009652,OMIT_0017350):1.0
is(OMIT_0009653,Class):1.0
SubClassOf(OMIT_0009653,OMIT_0020649):1.0
is(OMIT_0009656,Class):1.0
SubClassOf(OMIT_0009656,OMIT_0020649):1.0
is(OMIT_0009670,Class):1.0
is(OMIT_0009671,Class):1.0
is(OMIT_0009687,Class):1.0
SubClassOf(OMIT_0009687,OMIT_0014309):1.0
is(OMIT_0009688,Class):1.0
SubClassOf(OMIT_0009688,OMIT_0014309):1.0
is(OMIT_0009724,Class):1.0
is(OMIT_0009772,Class):1.0
SubClassOf(OMIT_0009772,OMIT_0014309):1.0
is(OMIT_0009807,Class):1.0
SubClassOf(OMIT_0009807,OMIT_0005389):1.0
is(OMIT_0009815,Class):1.0
SubClassOf(OMIT_0009815,OMIT_0007149):1.0
is(OMIT_0009844,Class):1.0
SubClassOf(OMIT_0009844,OMIT_0014318):1.0
is(OMIT_0009880,Class):1.0
SubClassOf(OMIT_0009880,OMIT_0005609):1.0
is(OMIT_0009900,Class):1.0
is(OMIT_0009920,Class):1.0
SubClassOf(OMIT_0009920,OMIT_0009900,):1.0
SubClassOf(OMIT_0009920,OMIT_0014379):1.0
is(OMIT_0009930,Class):1.0
SubClassOf(OMIT_0009930,OMIT_0011036,):1.0
SubClassOf(OMIT_0009930,OMIT_0014372):1.0
is(OMIT_0009956,Class):1.0
SubClassOf(OMIT_0009956,OMIT_0014529):1.0
is(OMIT_0010002,Class):1.0
is(OMIT_0010016,Class):1.0
is(OMIT_0010017,Class):1.0
is(OMIT_0010038,Class):1.0
is(OMIT_0010042,Class):1.0
SubClassOf(OMIT_0010042,OMIT_0024589):1.0
is(OMIT_0010079,Class):1.0
SubClassOf(OMIT_0010079,OMIT_0011286):1.0
is(OMIT_0010087,Class):1.0
is(OMIT_0010095,Class):1.0
SubClassOf(OMIT_0010095,OMIT_0014056):1.0
is(OMIT_0010113,Class):1.0
SubClassOf(OMIT_0010113,OMIT_0014311):1.0
is(OMIT_0010114,Class):1.0
SubClassOf(OMIT_0010114,OMIT_0016343):1.0
is(OMIT_0010115,Class):1.0
SubClassOf(OMIT_0010115,OMIT_0003673):1.0
is(OMIT_0010118,Class):1.0
SubClassOf(OMIT_0010118,OMIT_0011879):1.0
is(OMIT_0010137,Class):1.0
SubClassOf(OMIT_0010137,OMIT_0006039):1.0
