is(integer,Datatype):1.0
SubClassOf(OCCO_13104107,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_13104107,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_13104107,OCCO_00000010 some OCCO_00000049,):1.0
SubClassOf(OCCO_13104107,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_13104107,OCCO_00000006 value 4):1.0
is(OCCO_13105000,Class):1.0
is(OCCO_13105100,Class):1.0
SubClassOf(OCCO_13105100,OCCO_13105000,):1.0
SubClassOf(OCCO_13105100,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_13105100,OCCO_00000009 some OCCO_00000081,):1.0
SubClassOf(OCCO_13105100,OCCO_00000009 some OCCO_00000086,):1.0
SubClassOf(OCCO_13105100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_13105100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_13105100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_13105100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_13105100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_13105100,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_13105100,OCCO_00000010 some OCCO_00000034,):1.0
SubClassOf(OCCO_13105100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_13105100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_13105100,OCCO_00000006 value 4):1.0
is(OCCO_13119000,Class):1.0
is(OCCO_13119907,Class):1.0
SubClassOf(OCCO_13119907,OCCO_13119000,):1.0
SubClassOf(OCCO_13119907,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_13119907,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_13119907,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_13119907,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_13119907,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_13119907,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_13119907,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_13119907,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_13119907,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_13119907,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_13119907,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_13119907,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_13119907,OCCO_00000006 value 4):1.0
is(OCCO_13205000,Class):1.0
is(OCCO_13205400,Class):1.0
SubClassOf(OCCO_13205400,OCCO_13205000,):1.0
SubClassOf(OCCO_13205400,OCCO_00000006 value 4):1.0
is(OCCO_13207000,Class):1.0
is(OCCO_13207200,Class):1.0
SubClassOf(OCCO_13207200,OCCO_13207000,):1.0
SubClassOf(OCCO_13207200,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_13207200,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_13207200,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_13207200,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_13207200,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_13207200,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_13207200,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_13207200,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_13207200,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_13207200,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_13207200,OCCO_00000010 some OCCO_00000046,):1.0
SubClassOf(OCCO_13207200,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_13207200,OCCO_00000006 value 4):1.0
is(OCCO_13208000,Class):1.0
is(OCCO_13208100,Class):1.0
SubClassOf(OCCO_13208100,OCCO_13208000,):1.0
SubClassOf(OCCO_13208100,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_13208100,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_13208100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_13208100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_13208100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_13208100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_13208100,OCCO_00000010 some OCCO_00000020,):1.0
SubClassOf(OCCO_13208100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_13208100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_13208100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_13208100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_13208100,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_13208100,OCCO_00000006 value 3):1.0
is(OCCO_15121000,Class):1.0
is(OCCO_15121101,Class):1.0
SubClassOf(OCCO_15121101,OCCO_15121000,):1.0
SubClassOf(OCCO_15121101,OCCO_00000006 value 4):1.0
is(OCCO_15124000,Class):1.0
is(OCCO_15124301,Class):1.0
SubClassOf(OCCO_15124301,OCCO_15124000,):1.0
SubClassOf(OCCO_15124301,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_15124301,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_15124301,OCCO_00000009 some OCCO_00000079,):1.0
SubClassOf(OCCO_15124301,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_15124301,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_15124301,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_15124301,OCCO_00000006 value 4):1.0
is(OCCO_15129000,Class):1.0
is(OCCO_15129904,Class):1.0
SubClassOf(OCCO_15129904,OCCO_15129000,):1.0
SubClassOf(OCCO_15129904,OCCO_00000006 value 4):1.0
is(OCCO_15129909,Class):1.0
SubClassOf(OCCO_15129909,OCCO_15129000,):1.0
SubClassOf(OCCO_15129909,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_15129909,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_15129909,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_15129909,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_15129909,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_15129909,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_15129909,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_15129909,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_15129909,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_15129909,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_15129909,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_15129909,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_15129909,OCCO_00000006 value 4):1.0
is(OCCO_17101000,Class):1.0
is(OCCO_17101100,Class):1.0
SubClassOf(OCCO_17101100,OCCO_17101000,):1.0
SubClassOf(OCCO_17101100,OCCO_00000009 some OCCO_00000073,):1.0
SubClassOf(OCCO_17101100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_17101100,OCCO_00000009 some OCCO_00000089,):1.0
SubClassOf(OCCO_17101100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_17101100,OCCO_00000009 some OCCO_00000108,):1.0
SubClassOf(OCCO_17101100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_17101100,OCCO_00000010 some OCCO_00000022,):1.0
SubClassOf(OCCO_17101100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_17101100,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_17101100,OCCO_00000010 some OCCO_00000039,):1.0
SubClassOf(OCCO_17101100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17101100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_17101100,OCCO_00000006 value 5):1.0
is(OCCO_17101200,Class):1.0
SubClassOf(OCCO_17101200,OCCO_17101000,):1.0
SubClassOf(OCCO_17101200,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_17101200,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_17101200,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_17101200,OCCO_00000009 some OCCO_00000108,):1.0
SubClassOf(OCCO_17101200,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_17101200,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_17101200,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_17101200,OCCO_00000010 some OCCO_00000023,):1.0
SubClassOf(OCCO_17101200,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17101200,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_17101200,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_17101200,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_17101200,OCCO_00000006 value 4):1.0
is(OCCO_17102000,Class):1.0
is(OCCO_17102200,Class):1.0
SubClassOf(OCCO_17102200,OCCO_17102000,):1.0
SubClassOf(OCCO_17102200,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_17102200,OCCO_00000009 some OCCO_00000081,):1.0
SubClassOf(OCCO_17102200,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_17102200,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_17102200,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_17102200,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_17102200,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_17102200,OCCO_00000010 some OCCO_00000034,):1.0
SubClassOf(OCCO_17102200,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17102200,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_17102200,OCCO_00000010 some OCCO_00000052,):1.0
SubClassOf(OCCO_17102200,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_17102200,OCCO_00000006 value 4):1.0
is(OCCO_17203000,Class):1.0
is(OCCO_17203100,Class):1.0
SubClassOf(OCCO_17203100,OCCO_17203000,):1.0
SubClassOf(OCCO_17203100,OCCO_00000006 value 4):1.0
is(OCCO_17205000,Class):1.0
is(OCCO_17205100,Class):1.0
SubClassOf(OCCO_17205100,OCCO_17205000,):1.0
SubClassOf(OCCO_17205100,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_17205100,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_17205100,OCCO_00000009 some OCCO_00000079,):1.0
SubClassOf(OCCO_17205100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_17205100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_17205100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_17205100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_17205100,OCCO_00000010 some OCCO_00000034,):1.0
SubClassOf(OCCO_17205100,OCCO_00000010 some OCCO_00000039,):1.0
SubClassOf(OCCO_17205100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17205100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_17205100,OCCO_00000010 some OCCO_00000049,):1.0
SubClassOf(OCCO_17205100,OCCO_00000006 value 4):1.0
is(OCCO_17211000,Class):1.0
is(OCCO_17211200,Class):1.0
SubClassOf(OCCO_17211200,OCCO_17211000,):1.0
SubClassOf(OCCO_17211200,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_17211200,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_17211200,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_17211200,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_17211200,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_17211200,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_17211200,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_17211200,OCCO_00000010 some OCCO_00000022,):1.0
SubClassOf(OCCO_17211200,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_17211200,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17211200,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_17211200,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_17211200,OCCO_00000006 value 4):1.0
is(OCCO_17211201,Class):1.0
SubClassOf(OCCO_17211201,OCCO_17211000,):1.0
SubClassOf(OCCO_17211201,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_17211201,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_17211201,OCCO_00000009 some OCCO_00000079,):1.0
SubClassOf(OCCO_17211201,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_17211201,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_17211201,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_17211201,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_17211201,OCCO_00000010 some OCCO_00000022,):1.0
SubClassOf(OCCO_17211201,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_17211201,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17211201,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_17211201,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_17211201,OCCO_00000006 value 5):1.0
is(OCCO_17211202,Class):1.0
SubClassOf(OCCO_17211202,OCCO_17211000,):1.0
SubClassOf(OCCO_17211202,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_17211202,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_17211202,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_17211202,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_17211202,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_17211202,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_17211202,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_17211202,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_17211202,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17211202,OCCO_00000010 some OCCO_00000045,):1.0
SubClassOf(OCCO_17211202,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_17211202,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_17211202,OCCO_00000006 value 4):1.0
is(OCCO_17214000,Class):1.0
is(OCCO_17214100,Class):1.0
SubClassOf(OCCO_17214100,OCCO_17214000,):1.0
SubClassOf(OCCO_17214100,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_17214100,OCCO_00000009 some OCCO_00000079,):1.0
SubClassOf(OCCO_17214100,OCCO_00000009 some OCCO_00000081,):1.0
SubClassOf(OCCO_17214100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_17214100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_17214100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_17214100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_17214100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_17214100,OCCO_00000010 some OCCO_00000034,):1.0
SubClassOf(OCCO_17214100,OCCO_00000010 some OCCO_00000039,):1.0
SubClassOf(OCCO_17214100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17214100,OCCO_00000010 some OCCO_00000045,):1.0
SubClassOf(OCCO_17214100,OCCO_00000006 value 4):1.0
is(OCCO_17214102,Class):1.0
SubClassOf(OCCO_17214102,OCCO_17214000,):1.0
SubClassOf(OCCO_17214102,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_17214102,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_17214102,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_17214102,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_17214102,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_17214102,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_17214102,OCCO_00000010 some OCCO_00000022,):1.0
SubClassOf(OCCO_17214102,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_17214102,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_17214102,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17214102,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_17214102,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_17214102,OCCO_00000009 only OCCO_27403200,):1.0
SubClassOf(OCCO_17214102,OCCO_00000006 value 4):1.0
is(OCCO_17216000,Class):1.0
is(OCCO_17216100,Class):1.0
SubClassOf(OCCO_17216100,OCCO_17216000,):1.0
SubClassOf(OCCO_17216100,OCCO_00000009 some OCCO_00000079,):1.0
SubClassOf(OCCO_17216100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_17216100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_17216100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_17216100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_17216100,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_17216100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_17216100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_17216100,OCCO_00000010 some OCCO_00000039,):1.0
SubClassOf(OCCO_17216100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_17216100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_17216100,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_17216100,OCCO_00000006 value 4):1.0
is(OCCO_17301000,Class):1.0
is(OCCO_17301200,Class):1.0
SubClassOf(OCCO_17301200,OCCO_17301000,):1.0
SubClassOf(OCCO_17301200,OCCO_00000006 value 3):1.0
is(OCCO_19102000,Class):1.0
is(OCCO_19102900,Class):1.0
SubClassOf(OCCO_19102900,OCCO_19102000):1.0
is(OCCO_19102903,Class):1.0
SubClassOf(OCCO_19102903,OCCO_19102000,):1.0
SubClassOf(OCCO_19102903,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_19102903,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_19102903,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19102903,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_19102903,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_19102903,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_19102903,OCCO_00000010 some OCCO_00000020,):1.0
SubClassOf(OCCO_19102903,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_19102903,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19102903,OCCO_00000010 some OCCO_00000045,):1.0
SubClassOf(OCCO_19102903,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_19102903,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_19102903,OCCO_00000006 value 5):1.0
is(OCCO_19103000,Class):1.0
is(OCCO_19103100,Class):1.0
SubClassOf(OCCO_19103100,OCCO_19103000,):1.0
SubClassOf(OCCO_19103100,OCCO_00000006 value 4):1.0
is(OCCO_19103102,Class):1.0
SubClassOf(OCCO_19103102,OCCO_19103000,):1.0
SubClassOf(OCCO_19103102,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_19103102,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_19103102,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19103102,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_19103102,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_19103102,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_19103102,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_19103102,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_19103102,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_19103102,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_19103102,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19103102,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_19103102,OCCO_00000006 value 4):1.0
is(OCCO_19103103,Class):1.0
SubClassOf(OCCO_19103103,OCCO_19103000,):1.0
SubClassOf(OCCO_19103103,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_19103103,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19103103,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_19103103,OCCO_00000009 some OCCO_00000100,):1.0
SubClassOf(OCCO_19103103,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_19103103,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_19103103,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_19103103,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_19103103,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19103103,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_19103103,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_19103103,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_19103103,OCCO_00000006 value 4):1.0
is(OCCO_19204000,Class):1.0
is(OCCO_19204103,Class):1.0
SubClassOf(OCCO_19204103,OCCO_19204000,):1.0
SubClassOf(OCCO_19204103,OCCO_00000009 some OCCO_00000064,):1.0
SubClassOf(OCCO_19204103,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_19204103,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19204103,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_19204103,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_19204103,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_19204103,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_19204103,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_19204103,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_19204103,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19204103,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_19204103,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_19204103,OCCO_00000006 value 5):1.0
is(OCCO_19302000,Class):1.0
is(OCCO_19302200,Class):1.0
SubClassOf(OCCO_19302200,OCCO_19302000,):1.0
SubClassOf(OCCO_19302200,OCCO_00000009 some OCCO_00000078,):1.0
SubClassOf(OCCO_19302200,OCCO_00000009 some OCCO_00000081,):1.0
SubClassOf(OCCO_19302200,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_19302200,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19302200,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_19302200,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_19302200,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_19302200,OCCO_00000010 some OCCO_00000022,):1.0
SubClassOf(OCCO_19302200,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_19302200,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19302200,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_19302200,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_19302200,OCCO_00000006 value 5):1.0
is(OCCO_19303000,Class):1.0
is(OCCO_19303400,Class):1.0
SubClassOf(OCCO_19303400,OCCO_19303000,):1.0
SubClassOf(OCCO_19303400,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_19303400,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19303400,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_19303400,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_19303400,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_19303400,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_19303400,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_19303400,OCCO_00000010 some OCCO_00000035,):1.0
SubClassOf(OCCO_19303400,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19303400,OCCO_00000010 some OCCO_00000047,):1.0
SubClassOf(OCCO_19303400,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_19303400,OCCO_00000010 some OCCO_00000054,):1.0
SubClassOf(OCCO_19303400,OCCO_00000006 value 5):1.0
is(OCCO_19305000,Class):1.0
is(OCCO_19305100,Class):1.0
SubClassOf(OCCO_19305100,OCCO_19305000,):1.0
SubClassOf(OCCO_19305100,OCCO_00000009 some OCCO_00000087,):1.0
SubClassOf(OCCO_19305100,OCCO_00000009 some OCCO_00000088,):1.0
SubClassOf(OCCO_19305100,OCCO_00000009 some OCCO_00000092,):1.0
SubClassOf(OCCO_19305100,OCCO_00000009 some OCCO_00000099,):1.0
SubClassOf(OCCO_19305100,OCCO_00000009 some OCCO_00000110,):1.0
SubClassOf(OCCO_19305100,OCCO_00000009 some OCCO_00000111,):1.0
SubClassOf(OCCO_19305100,OCCO_00000010 some OCCO_00000021,):1.0
SubClassOf(OCCO_19305100,OCCO_00000010 some OCCO_00000024,):1.0
SubClassOf(OCCO_19305100,OCCO_00000010 some OCCO_00000029,):1.0
SubClassOf(OCCO_19305100,OCCO_00000010 some OCCO_00000043,):1.0
SubClassOf(OCCO_19305100,OCCO_00000010 some OCCO_00000048,):1.0
SubClassOf(OCCO_19305100,OCCO_00000010 some OCCO_00000049,):1.0
SubClassOf(OCCO_19305100,OCCO_00000006 value 5):1.0
is(OCCO_19401000,Class):1.0
is(OCCO_19401200,Class):1.0
SubClassOf(OCCO_19401200,OCCO_19401000,):1.0
SubClassOf(OCCO_19401200,OCCO_00000009 some OCCO_00000084,):1.0
SubClassOf(OCCO_19401200,OCCO_00000009 some OCCO_00000087,):1.0
