is(double,Datatype):1.0
is(DRON_00052841,Class):1.0
SubClassOf(DRON_00052841,DRON_00022826,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "170.0"^^double))) and (BFO_0000071 some DRON_00018284)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "80.0"^^double))) and (BFO_0000071 some CHEBI_9147))):1.0
is(DRON_00052851,Class):1.0
SubClassOf(DRON_00052851,DRON_00028274,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "200.0"^^double))) and (BFO_0000071 some CHEBI_26833)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "250.0"^^double))) and (BFO_0000071 some CHEBI_15365))):1.0
is(DRON_00052853,Class):1.0
SubClassOf(DRON_00052853,DRON_00028368,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "10.0"^^double))) and (BFO_0000071 some CHEBI_135228))):1.0
is(DRON_00052867,Class):1.0
is(DRON_00052884,Class):1.0
SubClassOf(DRON_00052884,DRON_00028769):1.0
is(DRON_00052886,Class):1.0
SubClassOf(DRON_00052886,DRON_00028769):1.0
is(DRON_00052904,Class):1.0
SubClassOf(DRON_00052904,DRON_00021074,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "1250.0"^^double))) and (BFO_0000071 some CHEBI_3311))):1.0
is(DRON_00052959,Class):1.0
SubClassOf(DRON_00052959,DRON_00023410,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "0.75"^^double))) and (BFO_0000071 some CHEBI_28741))):1.0
is(DRON_00053018,Class):1.0
SubClassOf(DRON_00053018,DRON_00031025,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "0.5"^^double))) and (BFO_0000071 some CHEBI_27470)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "80.0"^^double))) and (BFO_0000071 some CHEBI_75832))):1.0
is(DRON_00053047,Class):1.0
SubClassOf(DRON_00053047,DRON_00028006,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "8.33"^^double))) and (BFO_0000071 some CHEBI_63036))):1.0
is(DRON_00053065,Class):1.0
SubClassOf(DRON_00053065,DRON_00023997,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "100.0"^^double))) and (BFO_0000071 some CHEBI_31607)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "50.0"^^double))) and (BFO_0000071 some CHEBI_22652))):1.0
is(DRON_00053085,Class):1.0
SubClassOf(DRON_00053085,DRON_00028015):1.0
is(DRON_00053088,Class):1.0
SubClassOf(DRON_00053088,DRON_00025631,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "150.0"^^double))) and (BFO_0000071 some CHEBI_15428)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "300.0"^^double))) and (BFO_0000071 some CHEBI_3311))):1.0
is(DRON_00053118,Class):1.0
SubClassOf(DRON_00053118,DRON_00028023,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "10.0"^^double))) and (BFO_0000071 some CHEBI_9711))):1.0
is(DRON_00053127,Class):1.0
SubClassOf(DRON_00053127,DRON_00023360,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "30.0"^^double))) and (BFO_0000071 some CHEBI_9073))):1.0
is(DRON_00053148,Class):1.0
SubClassOf(DRON_00053148,DRON_00029986):1.0
is(DRON_00053152,Class):1.0
SubClassOf(DRON_00053152,DRON_00021518,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "2.0"^^double))) and (BFO_0000071 some CHEBI_41879))):1.0
is(DRON_00053159,Class):1.0
SubClassOf(DRON_00053159,DRON_00028414):1.0
is(DRON_00053161,Class):1.0
SubClassOf(DRON_00053161,DRON_00026322):1.0
is(DRON_00053168,Class):1.0
SubClassOf(DRON_00053168,DRON_00022185,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "10.0"^^double))) and (BFO_0000071 some CHEBI_6043)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "5.0"^^double))) and (BFO_0000071 some CHEBI_8435))):1.0
is(DRON_00053181,Class):1.0
SubClassOf(DRON_00053181,DRON_00027205,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "490.0"^^double))) and (BFO_0000071 some CHEBI_9546))):1.0
is(DRON_00053184,Class):1.0
SubClassOf(DRON_00053184,DRON_00020779,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "1000.0"^^double))) and (BFO_0000071 some CHEBI_31206))):1.0
is(DRON_00053187,Class):1.0
SubClassOf(DRON_00053187,DRON_00026428):1.0
is(DRON_00053188,Class):1.0
SubClassOf(DRON_00053188,DRON_00020802):1.0
is(DRON_00053199,Class):1.0
SubClassOf(DRON_00053199,DRON_00026117):1.0
is(DRON_00053216,Class):1.0
SubClassOf(DRON_00053216,DRON_00029712,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "300.0"^^double))) and (BFO_0000071 some DRON_00015646))):1.0
is(DRON_00053218,Class):1.0
SubClassOf(DRON_00053218,DRON_00028588):1.0
is(DRON_00053221,Class):1.0
SubClassOf(DRON_00053221,DRON_00026254):1.0
is(DRON_00053229,Class):1.0
SubClassOf(DRON_00053229,DRON_00030281):1.0
is(DRON_00053234,Class):1.0
SubClassOf(DRON_00053234,DRON_00027418):1.0
is(DRON_00053269,Class):1.0
is(DRON_00053280,Class):1.0
is(DRON_00053290,Class):1.0
SubClassOf(DRON_00053290,DRON_00026599,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "100.0"^^double))) and (BFO_0000071 some CHEBI_42797))):1.0
is(DRON_00053298,Class):1.0
SubClassOf(DRON_00053298,DRON_00023365,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "8.6"^^double))) and (BFO_0000071 some DRON_00017985))):1.0
is(DRON_00053313,Class):1.0
SubClassOf(DRON_00053313,DRON_00026369):1.0
is(DRON_00053318,Class):1.0
SubClassOf(DRON_00053318,DRON_00026576,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "10.0"^^double))) and (BFO_0000071 some CHEBI_17347))):1.0
is(DRON_00053338,Class):1.0
SubClassOf(DRON_00053338,DRON_00030322,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "25.0"^^double))) and (BFO_0000071 some CHEBI_63598))):1.0
is(DRON_00053348,Class):1.0
is(DRON_00053356,Class):1.0
is(DRON_00053358,Class):1.0
is(DRON_00053369,Class):1.0
SubClassOf(DRON_00053369,DRON_00030338,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "75.0"^^double))) and (BFO_0000071 some CHEBI_64356))):1.0
is(DRON_00053374,Class):1.0
SubClassOf(DRON_00053374,DRON_00026277):1.0
is(DRON_00053458,Class):1.0
SubClassOf(DRON_00053458,DRON_00030384,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "2.0"^^double))) and (BFO_0000071 some CHEBI_53760))):1.0
is(DRON_00053468,Class):1.0
is(DRON_00053478,Class):1.0
SubClassOf(DRON_00053478,DRON_00020351):1.0
is(DRON_00053484,Class):1.0
SubClassOf(DRON_00053484,DRON_00022864,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "20000.0"^^double))) and (BFO_0000071 some CHEBI_18208))):1.0
is(DRON_00053495,Class):1.0
SubClassOf(DRON_00053495,DRON_00024671,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "20.0"^^double))) and (BFO_0000071 some CHEBI_28838))):1.0
is(DRON_00053502,Class):1.0
SubClassOf(DRON_00053502,DRON_00030402):1.0
is(DRON_00053518,Class):1.0
SubClassOf(DRON_00053518,DRON_00020354):1.0
is(DRON_00053534,Class):1.0
SubClassOf(DRON_00053534,DRON_00023405):1.0
is(DRON_00053548,Class):1.0
SubClassOf(DRON_00053548,DRON_00028415):1.0
is(DRON_00053568,Class):1.0
SubClassOf(DRON_00053568,DRON_00030443):1.0
is(DRON_00053608,Class):1.0
SubClassOf(DRON_00053608,DRON_00030463,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "10.0"^^double))) and (BFO_0000071 some CHEBI_81862)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "8.0"^^double))) and (BFO_0000071 some CHEBI_30769))):1.0
is(DRON_00053618,Class):1.0
SubClassOf(DRON_00053618,DRON_00025285,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "1.25"^^double))) and (BFO_0000071 some CHEBI_2679)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "1.25"^^double))) and (BFO_0000071 some CHEBI_4469))):1.0
is(DRON_00053628,Class):1.0
SubClassOf(DRON_00053628,DRON_00026694):1.0
is(DRON_00053631,Class):1.0
is(DRON_00053642,Class):1.0
is(DRON_00053656,Class):1.0
is(DRON_00053658,Class):1.0
SubClassOf(DRON_00053658,DRON_00025503,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "0.043"^^double))) and (BFO_0000071 some CHEBI_5520))):1.0
is(DRON_00053676,Class):1.0
SubClassOf(DRON_00053676,DRON_00027199):1.0
is(DRON_00053677,Class):1.0
SubClassOf(DRON_00053677,DRON_00026162):1.0
is(DRON_00053678,Class):1.0
SubClassOf(DRON_00053678,DRON_00024224):1.0
is(DRON_00053680,Class):1.0
is(DRON_00053695,Class):1.0
is(DRON_00053718,Class):1.0
SubClassOf(DRON_00053718,DRON_00030500):1.0
is(DRON_00053730,Class):1.0
SubClassOf(DRON_00053730,DRON_00030505,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "3.0"^^double))) and (BFO_0000071 some CHEBI_28864)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "5.0"^^double))) and (BFO_0000071 some CHEBI_31784))):1.0
is(DRON_00053736,Class):1.0
is(DRON_00053738,Class):1.0
SubClassOf(DRON_00053738,DRON_00030506):1.0
is(DRON_00053740,Class):1.0
is(DRON_00053769,Class):1.0
is(DRON_00053778,Class):1.0
SubClassOf(DRON_00053778,DRON_00020975,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "2.74"^^double))) and (BFO_0000071 some CHEBI_3125))):1.0
is(DRON_00053798,Class):1.0
is(DRON_00053799,Class):1.0
is(DRON_00053803,Class):1.0
SubClassOf(DRON_00053803,DRON_00028606):1.0
is(DRON_00053805,Class):1.0
SubClassOf(DRON_00053805,DRON_00026394):1.0
is(DRON_00053808,Class):1.0
SubClassOf(DRON_00053808,DRON_00027488,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "1.68"^^double))) and (BFO_0000071 some CHEBI_8776))):1.0
is(DRON_00053818,Class):1.0
SubClassOf(DRON_00053818,DRON_00031281,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "20.0"^^double))) and (BFO_0000071 some CHEBI_17347)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "40.0"^^double))) and (BFO_0000071 some CHEBI_17347)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "40.0"^^double))) and (BFO_0000071 some DRON_00016727))):1.0
is(DRON_00053871,Class):1.0
is(DRON_00053875,Class):1.0
SubClassOf(DRON_00053875,DRON_00030547,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "125.0"^^double))) and (BFO_0000071 some CHEBI_2676)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "31.2"^^double))) and (BFO_0000071 some CHEBI_487869))):1.0
is(DRON_00053876,Class):1.0
is(DRON_00053928,Class):1.0
SubClassOf(DRON_00053928,DRON_00031155,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "155.0"^^double))) and (BFO_0000071 some CHEBI_63036)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "350.0"^^double))) and (BFO_0000071 some CHEBI_37585))):1.0
is(DRON_00053946,Class):1.0
is(DRON_00053948,Class):1.0
SubClassOf(DRON_00053948,DRON_00031465,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "10.0"^^double))) and (BFO_0000071 some DRON_00020301))):1.0
is(DRON_00053990,Class):1.0
SubClassOf(DRON_00053990,DRON_00030586):1.0
is(DRON_00053995,Class):1.0
SubClassOf(DRON_00053995,DRON_00025431):1.0
is(DRON_00054013,Class):1.0
SubClassOf(DRON_00054013,DRON_00024900,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "16.2"^^double))) and (BFO_0000071 some DRON_00017024)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "60.0"^^double))) and (BFO_0000071 some DRON_00017663))):1.0
is(DRON_00054018,Class):1.0
SubClassOf(DRON_00054018,DRON_00023126,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "20.0"^^double))) and (BFO_0000071 some CHEBI_8378))):1.0
is(DRON_00054040,Class):1.0
SubClassOf(DRON_00054040,DRON_00025285,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "3.12"^^double))) and (BFO_0000071 some CHEBI_2679)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "3.12"^^double))) and (BFO_0000071 some CHEBI_4469))):1.0
is(DRON_00054042,Class):1.0
is(DRON_00054047,Class):1.0
is(DRON_00054056,Class):1.0
is(DRON_00054068,Class):1.0
SubClassOf(DRON_00054068,DRON_00020358):1.0
is(DRON_00054070,Class):1.0
SubClassOf(DRON_00054070,DRON_00025328):1.0
is(DRON_00054079,Class):1.0
SubClassOf(DRON_00054079,DRON_00021821,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "1.8"^^double))) and (BFO_0000071 some CHEBI_23965))):1.0
is(DRON_00054092,Class):1.0
SubClassOf(DRON_00054092,DRON_00030620,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "0.5"^^double))) and (BFO_0000071 some CHEBI_53001)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "1.5"^^double))) and (BFO_0000071 some CHEBI_26833)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "15.0"^^double))) and (BFO_0000071 some CHEBI_32030))):1.0
is(DRON_00054095,Class):1.0
SubClassOf(DRON_00054095,DRON_00020358):1.0
is(DRON_00054108,Class):1.0
SubClassOf(DRON_00054108,DRON_00022962,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000176) and (OBI_0001937 value "2.0"^^double))) and (BFO_0000071 some CHEBI_8093))):1.0
is(DRON_00054153,Class):1.0
SubClassOf(DRON_00054153,DRON_00030657,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "15.0"^^double))) and (BFO_0000071 some CHEBI_30251))):1.0
is(DRON_00054169,Class):1.0
is(DRON_00054175,Class):1.0
is(DRON_00054189,Class):1.0
SubClassOf(DRON_00054189,DRON_00027499):1.0
is(DRON_00054278,Class):1.0
SubClassOf(DRON_00054278,DRON_00030716,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
is(has_proper_part some,(PATO_0000125 and (IAO_0000039 value UO_0000022) and (OBI_0001937 value "60.0"^^double))) and (BFO_0000071 some DRON_00018821))):1.0
is(DRON_00054281,Class):1.0
SubClassOf(DRON_00054281,DRON_00030718,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000053 some):1.0
