is(date,Datatype):1.0
is(20797,Individual):1.0
is(20798,Individual):1.0
is(20799,Individual):1.0
is(20800,Individual):1.0
is(20801,Individual):1.0
is(20802,Individual):1.0
is(20803,Individual):1.0
is(20804,Individual):1.0
is(20805,Individual):1.0
is(20806,Individual):1.0
is(20807,Individual):1.0
is(20808,Individual):1.0
SameAs(20808,resource.Carbon_Dioxide):1.0
is(20809,Individual):1.0
is(20810,Individual):1.0
is(20811,Individual):1.0
is(20812,Individual):1.0
is(20813,Individual):1.0
is(20814,Individual):1.0
is(20815,Individual):1.0
is(20816,Individual):1.0
is(20817,Individual):1.0
is(20818,Individual):1.0
is(20819,Individual):1.0
SameAs(20819,resource.Chlorine):1.0
is(20820,Individual):1.0
SameAs(20820,resource.Chloride):1.0
is(20821,Individual):1.0
is(20822,Individual):1.0
is(20823,Individual):1.0
is(20824,Individual):1.0
is(20825,Individual):1.0
is(20826,Individual):1.0
is(20827,Individual):1.0
is(20828,Individual):1.0
is(20829,Individual):1.0
is(20830,Individual):1.0
is(20831,Individual):1.0
is(20832,Individual):1.0
is(20833,Individual):1.0
is(20834,Individual):1.0
is(20835,Individual):1.0
is(20836,Individual):1.0
is(20837,Individual):1.0
is(20838,Individual):1.0
is(20839,Individual):1.0
is(20840,Individual):1.0
is(20841,Individual):1.0
is(20842,Individual):1.0
is(20843,Individual):1.0
is(20844,Individual):1.0
is(20845,Individual):1.0
is(20846,Individual):1.0
is(20847,Individual):1.0
is(20848,Individual):1.0
is(20849,Individual):1.0
is(20850,Individual):1.0
is(20851,Individual):1.0
is(20852,Individual):1.0
is(20853,Individual):1.0
SameAs(20853,resource.Ozone):1.0
is(20854,Individual):1.0
is(20855,Individual):1.0
is(20856,Individual):1.0
is(20857,Individual):1.0
is(20858,Individual):1.0
is(20859,Individual):1.0
is(20860,Individual):1.0
is(20861,Individual):1.0
is(20862,Individual):1.0
is(20863,Individual):1.0
is(20864,Individual):1.0
is(20865,Individual):1.0
is(20866,Individual):1.0
is(20867,Individual):1.0
is(20868,Individual):1.0
is(20869,Individual):1.0
is(20870,Individual):1.0
is(20871,Individual):1.0
is(20872,Individual):1.0
is(20873,Individual):1.0
is(20874,Individual):1.0
is(20875,Individual):1.0
is(20876,Individual):1.0
is(20877,Individual):1.0
is(20878,Individual):1.0
is(20879,Individual):1.0
is(20880,Individual):1.0
is(20881,Individual):1.0
is(20882,Individual):1.0
is(20883,Individual):1.0
is(20884,Individual):1.0
is(20885,Individual):1.0
SameAs(20885,resource.Nitrogen-15,):1.0
SameAs(20885,resource.Nitrogen_15):1.0
is(20886,Individual):1.0
is(20887,Individual):1.0
is(20888,Individual):1.0
is(20889,Individual):1.0
is(20890,Individual):1.0
is(20891,Individual):1.0
is(20892,Individual):1.0
is(20893,Individual):1.0
is(20894,Individual):1.0
is(20895,Individual):1.0
is(20896,Individual):1.0
is(20897,Individual):1.0
is(20898,Individual):1.0
is(20899,Individual):1.0
is(20900,Individual):1.0
is(20901,Individual):1.0
is(20902,Individual):1.0
is(20903,Individual):1.0
is(20904,Individual):1.0
is(20905,Individual):1.0
is(20906,Individual):1.0
is(20907,Individual):1.0
is(20908,Individual):1.0
is(20909,Individual):1.0
is(20910,Individual):1.0
is(20911,Individual):1.0
is(20912,Individual):1.0
is(20913,Individual):1.0
is(20914,Individual):1.0
is(20915,Individual):1.0
is(20916,Individual):1.0
is(20917,Individual):1.0
is(20918,Individual):1.0
is(20919,Individual):1.0
is(20920,Individual):1.0
is(20921,Individual):1.0
is(20922,Individual):1.0
is(20923,Individual):1.0
is(20924,Individual):1.0
is(20925,Individual):1.0
is(20926,Individual):1.0
is(20927,Individual):1.0
is(20928,Individual):1.0
is(20929,Individual):1.0
is(20930,Individual):1.0
is(20931,Individual):1.0
is(20932,Individual):1.0
is(20933,Individual):1.0
is(20934,Individual):1.0
is(20935,Individual):1.0
is(20936,Individual):1.0
is(20937,Individual):1.0
is(20938,Individual):1.0
is(20939,Individual):1.0
is(20940,Individual):1.0
is(20941,Individual):1.0
is(20942,Individual):1.0
is(20943,Individual):1.0
is(20944,Individual):1.0
is(20945,Individual):1.0
is(20946,Individual):1.0
is(20947,Individual):1.0
is(20948,Individual):1.0
is(20949,Individual):1.0
is(20950,Individual):1.0
is(20951,Individual):1.0
is(20952,Individual):1.0
is(20953,Individual):1.0
is(20954,Individual):1.0
is(20955,Individual):1.0
is(20956,Individual):1.0
is(20957,Individual):1.0
is(20958,Individual):1.0
is(20959,Individual):1.0
is(20960,Individual):1.0
is(20961,Individual):1.0
is(20962,Individual):1.0
is(20963,Individual):1.0
is(20964,Individual):1.0
is(20965,Individual):1.0
is(20966,Individual):1.0
is(20967,Individual):1.0
is(20968,Individual):1.0
is(20969,Individual):1.0
is(20970,Individual):1.0
is(20971,Individual):1.0
is(20972,Individual):1.0
is(20973,Individual):1.0
is(20974,Individual):1.0
is(20975,Individual):1.0
is(20976,Individual):1.0
is(20977,Individual):1.0
is(20978,Individual):1.0
is(20979,Individual):1.0
is(20980,Individual):1.0
is(20981,Individual):1.0
is(20982,Individual):1.0
is(20983,Individual):1.0
is(20984,Individual):1.0
is(20985,Individual):1.0
is(20986,Individual):1.0
is(20987,Individual):1.0
is(20988,Individual):1.0
is(20989,Individual):1.0
is(20990,Individual):1.0
is(20991,Individual):1.0
is(20992,Individual):1.0
is(20993,Individual):1.0
is(20994,Individual):1.0
is(20995,Individual):1.0
is(20996,Individual):1.0
is(20997,Individual):1.0
is(20998,Individual):1.0
is(20999,Individual):1.0
is(20,Individual):1.0
is(21000,Individual):1.0
is(21001,Individual):1.0
is(21002,Individual):1.0
is(21003,Individual):1.0
is(21004,Individual):1.0
is(21005,Individual):1.0
is(21006,Individual):1.0
is(21007,Individual):1.0
is(21008,Individual):1.0
is(21009,Individual):1.0
is(21010,Individual):1.0
is(21011,Individual):1.0
is(21012,Individual):1.0
is(21013,Individual):1.0
is(21014,Individual):1.0
is(21015,Individual):1.0
is(21016,Individual):1.0
is(21017,Individual):1.0
is(21018,Individual):1.0
is(21019,Individual):1.0
is(21020,Individual):1.0
is(21021,Individual):1.0
is(21022,Individual):1.0
is(21023,Individual):1.0
is(21024,Individual):1.0
is(21025,Individual):1.0
is(21026,Individual):1.0
is(21027,Individual):1.0
is(21028,Individual):1.0
is(21029,Individual):1.0
is(21030,Individual):1.0
is(21031,Individual):1.0
is(21032,Individual):1.0
is(21033,Individual):1.0
is(21034,Individual):1.0
is(21035,Individual):1.0
is(21036,Individual):1.0
is(21037,Individual):1.0
is(21038,Individual):1.0
is(21039,Individual):1.0
is(21040,Individual):1.0
is(21041,Individual):1.0
is(21042,Individual):1.0
is(21043,Individual):1.0
is(21044,Individual):1.0
is(21045,Individual):1.0
is(21046,Individual):1.0
is(21047,Individual):1.0
is(21048,Individual):1.0
is(21049,Individual):1.0
is(21050,Individual):1.0
is(21051,Individual):1.0
is(21052,Individual):1.0
is(21053,Individual):1.0
is(21054,Individual):1.0
is(21055,Individual):1.0
is(21056,Individual):1.0
is(21057,Individual):1.0
is(21058,Individual):1.0
is(21059,Individual):1.0
is(21060,Individual):1.0
is(21061,Individual):1.0
is(21062,Individual):1.0
is(21063,Individual):1.0
is(21064,Individual):1.0
is(21065,Individual):1.0
is(21066,Individual):1.0
is(21067,Individual):1.0
is(21068,Individual):1.0
is(21069,Individual):1.0
is(21070,Individual):1.0
is(21071,Individual):1.0
is(21072,Individual):1.0
is(21073,Individual):1.0
is(21074,Individual):1.0
is(21075,Individual):1.0
is(21076,Individual):1.0
is(21077,Individual):1.0
is(21078,Individual):1.0
is(21079,Individual):1.0
is(21080,Individual):1.0
is(21081,Individual):1.0
is(21082,Individual):1.0
is(21083,Individual):1.0
is(21084,Individual):1.0
is(21085,Individual):1.0
is(21086,Individual):1.0
is(21087,Individual):1.0
is(21088,Individual):1.0
is(21089,Individual):1.0
is(21090,Individual):1.0
is(21091,Individual):1.0
is(21092,Individual):1.0
is(21093,Individual):1.0
is(21094,Individual):1.0
is(21095,Individual):1.0
is(21096,Individual):1.0
is(21097,Individual):1.0
is(21098,Individual):1.0
is(21099,Individual):1.0
is(21100,Individual):1.0
is(21101,Individual):1.0
is(21102,Individual):1.0
is(21103,Individual):1.0
is(21104,Individual):1.0
is(21105,Individual):1.0
is(21106,Individual):1.0
is(21107,Individual):1.0
is(21108,Individual):1.0
is(21109,Individual):1.0
is(21110,Individual):1.0
is(21111,Individual):1.0
is(21112,Individual):1.0
is(21113,Individual):1.0
is(21114,Individual):1.0
is(21115,Individual):1.0
is(21116,Individual):1.0
is(21117,Individual):1.0
is(21118,Individual):1.0
is(21119,Individual):1.0
is(21120,Individual):1.0
is(21121,Individual):1.0
is(21122,Individual):1.0
is(21123,Individual):1.0
is(21124,Individual):1.0
is(21125,Individual):1.0
is(21126,Individual):1.0
is(21127,Individual):1.0
is(21128,Individual):1.0
is(21129,Individual):1.0
is(21130,Individual):1.0
is(21131,Individual):1.0
is(21132,Individual):1.0
is(21133,Individual):1.0
is(21134,Individual):1.0
is(21135,Individual):1.0
is(21136,Individual):1.0
is(21137,Individual):1.0
is(21138,Individual):1.0
is(21139,Individual):1.0
is(21140,Individual):1.0
is(21141,Individual):1.0
is(21142,Individual):1.0
is(21143,Individual):1.0
is(21144,Individual):1.0
is(21145,Individual):1.0
is(21146,Individual):1.0
is(21147,Individual):1.0
is(21148,Individual):1.0
is(21149,Individual):1.0
is(21150,Individual):1.0
is(21151,Individual):1.0
is(21152,Individual):1.0
is(21153,Individual):1.0
is(21154,Individual):1.0
is(21155,Individual):1.0
is(21156,Individual):1.0
is(21157,Individual):1.0
is(21158,Individual):1.0
is(21159,Individual):1.0
is(21160,Individual):1.0
is(21161,Individual):1.0
is(21162,Individual):1.0
is(21163,Individual):1.0
is(21164,Individual):1.0
is(21165,Individual):1.0
is(21166,Individual):1.0
is(21167,Individual):1.0
is(21168,Individual):1.0
is(21169,Individual):1.0
is(21170,Individual):1.0
is(21171,Individual):1.0
is(21172,Individual):1.0
is(21173,Individual):1.0
is(21174,Individual):1.0
is(21175,Individual):1.0
is(21176,Individual):1.0
is(21177,Individual):1.0
is(21178,Individual):1.0
is(21179,Individual):1.0
is(21180,Individual):1.0
is(21181,Individual):1.0
is(21182,Individual):1.0
is(21183,Individual):1.0
is(21184,Individual):1.0
is(21185,Individual):1.0
is(21186,Individual):1.0
is(21187,Individual):1.0
is(21188,Individual):1.0
is(21189,Individual):1.0
is(21190,Individual):1.0
is(21191,Individual):1.0
is(21192,Individual):1.0
is(21193,Individual):1.0
is(21194,Individual):1.0
is(21195,Individual):1.0
is(21196,Individual):1.0
is(21197,Individual):1.0
is(21198,Individual):1.0
is(21199,Individual):1.0
is(21200,Individual):1.0
is(21201,Individual):1.0
is(21202,Individual):1.0
is(21203,Individual):1.0
is(21204,Individual):1.0
is(21205,Individual):1.0
is(21206,Individual):1.0
is(21207,Individual):1.0
is(21208,Individual):1.0
is(21209,Individual):1.0
is(21210,Individual):1.0
is(21211,Individual):1.0
is(21212,Individual):1.0
is(21213,Individual):1.0
is(21214,Individual):1.0
is(21215,Individual):1.0
is(21216,Individual):1.0
is(21217,Individual):1.0
is(21218,Individual):1.0
is(21219,Individual):1.0
is(21220,Individual):1.0
is(21221,Individual):1.0
is(21222,Individual):1.0
is(21223,Individual):1.0
is(21224,Individual):1.0
is(21225,Individual):1.0
is(21226,Individual):1.0
is(21227,Individual):1.0
is(21228,Individual):1.0
is(21229,Individual):1.0
is(21230,Individual):1.0
is(21231,Individual):1.0
is(21232,Individual):1.0
is(21233,Individual):1.0
is(21234,Individual):1.0
is(21235,Individual):1.0
is(21236,Individual):1.0
is(21237,Individual):1.0
is(21238,Individual):1.0
is(21239,Individual):1.0
is(21240,Individual):1.0
is(21241,Individual):1.0
is(21242,Individual):1.0
is(21243,Individual):1.0
is(21244,Individual):1.0
is(21245,Individual):1.0
is(21246,Individual):1.0
is(21247,Individual):1.0
is(21248,Individual):1.0
is(21249,Individual):1.0
is(21250,Individual):1.0
is(21251,Individual):1.0
is(21252,Individual):1.0
is(21253,Individual):1.0
is(21254,Individual):1.0
is(21255,Individual):1.0
is(21256,Individual):1.0
is(21257,Individual):1.0
is(21258,Individual):1.0
is(21259,Individual):1.0
is(21260,Individual):1.0
is(21261,Individual):1.0
is(21262,Individual):1.0
is(21263,Individual):1.0
is(21264,Individual):1.0
is(21265,Individual):1.0
is(21266,Individual):1.0
is(21267,Individual):1.0
is(21268,Individual):1.0
is(21269,Individual):1.0
is(21270,Individual):1.0
is(21271,Individual):1.0
is(21272,Individual):1.0
is(21273,Individual):1.0
is(21274,Individual):1.0
is(21275,Individual):1.0
is(21276,Individual):1.0
is(21277,Individual):1.0
is(21278,Individual):1.0
is(21279,Individual):1.0
is(21280,Individual):1.0
is(21281,Individual):1.0
is(21282,Individual):1.0
is(21283,Individual):1.0
is(21284,Individual):1.0
is(21285,Individual):1.0
is(21286,Individual):1.0
is(21287,Individual):1.0
is(21288,Individual):1.0
is(21289,Individual):1.0
is(21290,Individual):1.0
is(21291,Individual):1.0
is(21292,Individual):1.0
is(21293,Individual):1.0
is(21294,Individual):1.0
is(21295,Individual):1.0
is(21296,Individual):1.0
is(21297,Individual):1.0
is(21298,Individual):1.0
is(21299,Individual):1.0
is(21300,Individual):1.0
is(21301,Individual):1.0
is(21302,Individual):1.0
is(21303,Individual):1.0
is(21304,Individual):1.0
is(21305,Individual):1.0
is(21306,Individual):1.0
is(21307,Individual):1.0
is(21308,Individual):1.0
is(21309,Individual):1.0
is(21310,Individual):1.0
is(21311,Individual):1.0
is(21312,Individual):1.0
is(21313,Individual):1.0
is(21314,Individual):1.0
is(21315,Individual):1.0
is(21316,Individual):1.0
is(21317,Individual):1.0
is(21318,Individual):1.0
is(21319,Individual):1.0
is(21320,Individual):1.0
is(21321,Individual):1.0
is(21322,Individual):1.0
is(21323,Individual):1.0
is(21324,Individual):1.0
is(21325,Individual):1.0
is(21326,Individual):1.0
is(21327,Individual):1.0
is(21328,Individual):1.0
is(21329,Individual):1.0
is(21330,Individual):1.0
is(21331,Individual):1.0
is(21332,Individual):1.0
is(21333,Individual):1.0
is(21334,Individual):1.0
is(21335,Individual):1.0
is(21336,Individual):1.0
is(21337,Individual):1.0
is(21338,Individual):1.0
is(21339,Individual):1.0
is(21340,Individual):1.0
is(21341,Individual):1.0
is(21342,Individual):1.0
is(21343,Individual):1.0
is(21344,Individual):1.0
is(21345,Individual):1.0
is(21346,Individual):1.0
is(21347,Individual):1.0
is(21348,Individual):1.0
is(21349,Individual):1.0
is(21350,Individual):1.0
is(21351,Individual):1.0
is(21352,Individual):1.0
is(21353,Individual):1.0
is(21354,Individual):1.0
is(21355,Individual):1.0
is(21356,Individual):1.0
is(21357,Individual):1.0
is(21358,Individual):1.0
is(21359,Individual):1.0
is(21360,Individual):1.0
is(21361,Individual):1.0
is(21362,Individual):1.0
is(21363,Individual):1.0
is(21364,Individual):1.0
is(21365,Individual):1.0
is(21366,Individual):1.0
is(21367,Individual):1.0
is(21368,Individual):1.0
is(21369,Individual):1.0
is(21370,Individual):1.0
is(21371,Individual):1.0
is(21372,Individual):1.0
is(21373,Individual):1.0
is(21374,Individual):1.0
is(21375,Individual):1.0
is(21376,Individual):1.0
is(21377,Individual):1.0
is(21378,Individual):1.0
is(21379,Individual):1.0
is(21380,Individual):1.0
is(21381,Individual):1.0
is(21382,Individual):1.0
is(21383,Individual):1.0
is(21384,Individual):1.0
is(21385,Individual):1.0
is(21386,Individual):1.0
is(21387,Individual):1.0
is(21388,Individual):1.0
is(21389,Individual):1.0
is(21390,Individual):1.0
is(21391,Individual):1.0
is(21392,Individual):1.0
is(21393,Individual):1.0
is(21394,Individual):1.0
is(21395,Individual):1.0
is(21396,Individual):1.0
is(21397,Individual):1.0
is(21398,Individual):1.0
is(21399,Individual):1.0
is(21400,Individual):1.0
is(21401,Individual):1.0
is(21402,Individual):1.0
is(21403,Individual):1.0
is(21404,Individual):1.0
is(21405,Individual):1.0
is(21406,Individual):1.0
is(21407,Individual):1.0
is(21408,Individual):1.0
is(21409,Individual):1.0
is(21410,Individual):1.0
is(21411,Individual):1.0
is(21412,Individual):1.0
is(21413,Individual):1.0
is(21414,Individual):1.0
is(21415,Individual):1.0
is(21416,Individual):1.0
is(21417,Individual):1.0
is(21418,Individual):1.0
is(21419,Individual):1.0
is(21420,Individual):1.0
is(21421,Individual):1.0
is(21422,Individual):1.0
is(21423,Individual):1.0
is(21424,Individual):1.0
is(21425,Individual):1.0
is(21426,Individual):1.0
is(21427,Individual):1.0
is(21428,Individual):1.0
is(21429,Individual):1.0
is(21430,Individual):1.0
is(21431,Individual):1.0
is(21432,Individual):1.0
is(21433,Individual):1.0
is(21434,Individual):1.0
is(21435,Individual):1.0
is(21436,Individual):1.0
is(21437,Individual):1.0
is(21438,Individual):1.0
is(21439,Individual):1.0
is(21440,Individual):1.0
is(21441,Individual):1.0
is(21442,Individual):1.0
is(21443,Individual):1.0
is(21444,Individual):1.0
is(21445,Individual):1.0
is(21446,Individual):1.0
is(21447,Individual):1.0
is(21448,Individual):1.0
is(21449,Individual):1.0
is(21450,Individual):1.0
is(21451,Individual):1.0
is(21452,Individual):1.0
is(21453,Individual):1.0
is(21454,Individual):1.0
is(21455,Individual):1.0
is(21456,Individual):1.0
is(21457,Individual):1.0
is(21458,Individual):1.0
is(21459,Individual):1.0
is(21460,Individual):1.0
is(21461,Individual):1.0
is(21462,Individual):1.0
is(21463,Individual):1.0
is(21464,Individual):1.0
is(21465,Individual):1.0
is(21466,Individual):1.0
is(21467,Individual):1.0
is(21468,Individual):1.0
is(21469,Individual):1.0
is(21470,Individual):1.0
is(21471,Individual):1.0
is(21472,Individual):1.0
is(21473,Individual):1.0
is(21474,Individual):1.0
is(21475,Individual):1.0
is(21476,Individual):1.0
is(21477,Individual):1.0
is(21478,Individual):1.0
is(21479,Individual):1.0
is(21480,Individual):1.0
is(21481,Individual):1.0
is(21482,Individual):1.0
is(21483,Individual):1.0
is(21484,Individual):1.0
is(21485,Individual):1.0
is(21486,Individual):1.0
is(21487,Individual):1.0
is(21488,Individual):1.0
is(21489,Individual):1.0
is(21490,Individual):1.0
is(21491,Individual):1.0
is(21492,Individual):1.0
is(21493,Individual):1.0
is(21494,Individual):1.0
is(21495,Individual):1.0
is(21496,Individual):1.0
is(21497,Individual):1.0
is(21498,Individual):1.0
is(21499,Individual):1.0
is(21500,Individual):1.0
is(21501,Individual):1.0
is(21502,Individual):1.0
is(21503,Individual):1.0
is(21504,Individual):1.0
is(21505,Individual):1.0
is(21506,Individual):1.0
is(21507,Individual):1.0
is(21508,Individual):1.0
is(21509,Individual):1.0
is(21510,Individual):1.0
is(21511,Individual):1.0
is(21512,Individual):1.0
is(21513,Individual):1.0
is(21514,Individual):1.0
is(21515,Individual):1.0
is(21516,Individual):1.0
is(21517,Individual):1.0
is(21518,Individual):1.0
is(21519,Individual):1.0
is(21520,Individual):1.0
is(21521,Individual):1.0
is(21522,Individual):1.0
is(21523,Individual):1.0
is(21524,Individual):1.0
is(21525,Individual):1.0
is(21526,Individual):1.0
is(21527,Individual):1.0
is(21528,Individual):1.0
is(21529,Individual):1.0
is(21530,Individual):1.0
is(21531,Individual):1.0
is(21532,Individual):1.0
is(21533,Individual):1.0
is(21534,Individual):1.0
is(21535,Individual):1.0
is(21536,Individual):1.0
is(21537,Individual):1.0
is(21538,Individual):1.0
is(21539,Individual):1.0
is(21540,Individual):1.0
is(21541,Individual):1.0
is(21542,Individual):1.0
is(21543,Individual):1.0
is(21544,Individual):1.0
is(21545,Individual):1.0
is(21546,Individual):1.0
is(21547,Individual):1.0
is(21548,Individual):1.0
is(21549,Individual):1.0
is(21550,Individual):1.0
is(21551,Individual):1.0
is(21552,Individual):1.0
is(21553,Individual):1.0
is(21554,Individual):1.0
is(21555,Individual):1.0
is(21556,Individual):1.0
is(21557,Individual):1.0
is(21558,Individual):1.0
is(21559,Individual):1.0
Types(21559,Variable):1.0
is(21560,Individual):1.0
is(21561,Individual):1.0
is(21562,Individual):1.0
is(21563,Individual):1.0
is(21564,Individual):1.0
is(21565,Individual):1.0
is(21566,Individual):1.0
is(21567,Individual):1.0
is(21568,Individual):1.0
is(21569,Individual):1.0
is(21570,Individual):1.0
is(21571,Individual):1.0
is(21572,Individual):1.0
is(21573,Individual):1.0
is(21574,Individual):1.0
is(21575,Individual):1.0
is(21576,Individual):1.0
is(21577,Individual):1.0
is(21578,Individual):1.0
is(21579,Individual):1.0
Types(21579,Variable):1.0
is(21580,Individual):1.0
SameAs(21580,resource.Reflectance,):1.0
SameAs(21580,resource.Reflectivity):1.0
is(21581,Individual):1.0
is(21582,Individual):1.0
is(21583,Individual):1.0
is(21584,Individual):1.0
is(21585,Individual):1.0
is(21586,Individual):1.0
is(21587,Individual):1.0
is(21588,Individual):1.0
is(21589,Individual):1.0
is(21590,Individual):1.0
is(21591,Individual):1.0
is(21592,Individual):1.0
is(21593,Individual):1.0
is(21594,Individual):1.0
is(21595,Individual):1.0
is(21596,Individual):1.0
is(21597,Individual):1.0
is(21598,Individual):1.0
is(21599,Individual):1.0
is(21600,Individual):1.0
is(21601,Individual):1.0
is(21602,Individual):1.0
is(21603,Individual):1.0
is(21604,Individual):1.0
is(21605,Individual):1.0
is(21606,Individual):1.0
is(21607,Individual):1.0
is(21608,Individual):1.0
is(21609,Individual):1.0
is(21610,Individual):1.0
is(21611,Individual):1.0
is(21612,Individual):1.0
is(21613,Individual):1.0
is(21614,Individual):1.0
is(21615,Individual):1.0
is(21616,Individual):1.0
is(21617,Individual):1.0
is(21618,Individual):1.0
is(21619,Individual):1.0
is(21620,Individual):1.0
is(21621,Individual):1.0
is(21622,Individual):1.0
is(21623,Individual):1.0
is(21624,Individual):1.0
is(21625,Individual):1.0
is(21626,Individual):1.0
is(21627,Individual):1.0
is(21628,Individual):1.0
is(21629,Individual):1.0
is(21630,Individual):1.0
is(21631,Individual):1.0
is(21632,Individual):1.0
is(21633,Individual):1.0
is(21634,Individual):1.0
is(21635,Individual):1.0
is(21636,Individual):1.0
is(21637,Individual):1.0
is(21638,Individual):1.0
is(21639,Individual):1.0
is(21640,Individual):1.0
is(21641,Individual):1.0
is(21642,Individual):1.0
is(21643,Individual):1.0
is(21644,Individual):1.0
is(21645,Individual):1.0
is(21646,Individual):1.0
is(21647,Individual):1.0
is(21648,Individual):1.0
is(21649,Individual):1.0
is(21650,Individual):1.0
is(21651,Individual):1.0
is(21652,Individual):1.0
is(21653,Individual):1.0
is(21654,Individual):1.0
is(21655,Individual):1.0
is(21656,Individual):1.0
is(21657,Individual):1.0
is(21658,Individual):1.0
is(21659,Individual):1.0
is(21660,Individual):1.0
is(21661,Individual):1.0
is(21662,Individual):1.0
is(21663,Individual):1.0
is(21664,Individual):1.0
is(21665,Individual):1.0
is(21666,Individual):1.0
is(21667,Individual):1.0
is(21668,Individual):1.0
is(21669,Individual):1.0
is(21670,Individual):1.0
is(21671,Individual):1.0
is(21672,Individual):1.0
is(21673,Individual):1.0
is(21674,Individual):1.0
is(21675,Individual):1.0
is(21676,Individual):1.0
is(21677,Individual):1.0
is(21678,Individual):1.0
is(21679,Individual):1.0
is(21680,Individual):1.0
is(21681,Individual):1.0
is(21682,Individual):1.0
is(21683,Individual):1.0
is(21684,Individual):1.0
is(21685,Individual):1.0
is(21686,Individual):1.0
is(21687,Individual):1.0
is(21688,Individual):1.0
is(21689,Individual):1.0
is(21690,Individual):1.0
is(21691,Individual):1.0
is(21692,Individual):1.0
is(21693,Individual):1.0
is(21694,Individual):1.0
is(21695,Individual):1.0
is(21696,Individual):1.0
is(21697,Individual):1.0
is(21698,Individual):1.0
is(21699,Individual):1.0
is(21700,Individual):1.0
is(21701,Individual):1.0
is(21702,Individual):1.0
is(21703,Individual):1.0
is(21704,Individual):1.0
is(21705,Individual):1.0
is(21706,Individual):1.0
is(21707,Individual):1.0
is(21708,Individual):1.0
is(21709,Individual):1.0
is(21710,Individual):1.0
is(21711,Individual):1.0
is(21712,Individual):1.0
is(21713,Individual):1.0
is(21714,Individual):1.0
is(21715,Individual):1.0
is(21716,Individual):1.0
is(21717,Individual):1.0
is(21718,Individual):1.0
is(21719,Individual):1.0
is(21720,Individual):1.0
is(21721,Individual):1.0
is(21722,Individual):1.0
is(21723,Individual):1.0
is(21724,Individual):1.0
is(21725,Individual):1.0
is(21726,Individual):1.0
is(21727,Individual):1.0
is(21728,Individual):1.0
is(21729,Individual):1.0
is(21730,Individual):1.0
is(21731,Individual):1.0
is(21732,Individual):1.0
is(21733,Individual):1.0
is(21734,Individual):1.0
is(21735,Individual):1.0
is(21736,Individual):1.0
is(21737,Individual):1.0
is(21738,Individual):1.0
is(21739,Individual):1.0
is(21740,Individual):1.0
is(21741,Individual):1.0
is(21742,Individual):1.0
is(21743,Individual):1.0
is(21744,Individual):1.0
is(21745,Individual):1.0
is(21746,Individual):1.0
is(21747,Individual):1.0
is(21748,Individual):1.0
is(21749,Individual):1.0
is(21750,Individual):1.0
is(21751,Individual):1.0
is(21752,Individual):1.0
is(21753,Individual):1.0
is(21754,Individual):1.0
is(21755,Individual):1.0
is(21756,Individual):1.0
is(21757,Individual):1.0
is(21758,Individual):1.0
is(21759,Individual):1.0
is(21760,Individual):1.0
is(21761,Individual):1.0
is(21762,Individual):1.0
is(21763,Individual):1.0
is(21764,Individual):1.0
is(21765,Individual):1.0
is(21766,Individual):1.0
is(21767,Individual):1.0
is(21768,Individual):1.0
is(21769,Individual):1.0
is(21770,Individual):1.0
is(21771,Individual):1.0
is(21772,Individual):1.0
is(21773,Individual):1.0
is(21774,Individual):1.0
is(21775,Individual):1.0
is(21776,Individual):1.0
is(21777,Individual):1.0
is(21778,Individual):1.0
is(21779,Individual):1.0
is(21780,Individual):1.0
is(21781,Individual):1.0
is(21782,Individual):1.0
is(21783,Individual):1.0
is(21784,Individual):1.0
is(21785,Individual):1.0
is(21786,Individual):1.0
is(21787,Individual):1.0
is(21788,Individual):1.0
is(21789,Individual):1.0
is(21790,Individual):1.0
is(21791,Individual):1.0
is(21792,Individual):1.0
is(21793,Individual):1.0
is(21794,Individual):1.0
is(21795,Individual):1.0
is(21796,Individual):1.0
is(21797,Individual):1.0
is(21798,Individual):1.0
is(21799,Individual):1.0
is(21800,Individual):1.0
is(21801,Individual):1.0
is(21802,Individual):1.0
is(21803,Individual):1.0
is(21804,Individual):1.0
is(21805,Individual):1.0
is(21806,Individual):1.0
is(21807,Individual):1.0
is(21808,Individual):1.0
is(21809,Individual):1.0
is(21810,Individual):1.0
is(21811,Individual):1.0
is(21812,Individual):1.0
is(21813,Individual):1.0
is(21814,Individual):1.0
is(21815,Individual):1.0
is(21816,Individual):1.0
is(21817,Individual):1.0
is(21818,Individual):1.0
is(21819,Individual):1.0
is(21820,Individual):1.0
is(21821,Individual):1.0
is(21822,Individual):1.0
is(21823,Individual):1.0
is(21824,Individual):1.0
is(21825,Individual):1.0
is(21826,Individual):1.0
is(21827,Individual):1.0
is(21828,Individual):1.0
is(21829,Individual):1.0
is(21830,Individual):1.0
is(21831,Individual):1.0
is(21832,Individual):1.0
is(21833,Individual):1.0
is(21834,Individual):1.0
is(21835,Individual):1.0
is(21836,Individual):1.0
is(21837,Individual):1.0
is(21838,Individual):1.0
is(21839,Individual):1.0
is(21840,Individual):1.0
is(21841,Individual):1.0
is(21842,Individual):1.0
is(21843,Individual):1.0
is(21844,Individual):1.0
is(21845,Individual):1.0
is(21846,Individual):1.0
is(21847,Individual):1.0
is(21848,Individual):1.0
is(21849,Individual):1.0
is(21850,Individual):1.0
is(21851,Individual):1.0
is(21852,Individual):1.0
is(21853,Individual):1.0
is(21854,Individual):1.0
is(21855,Individual):1.0
