is(double,Datatype):1.0
is(DRON_00028177,Class):1.0
is(DRON_00028187,Class):1.0
is(DRON_00028195,Class):1.0
is(DRON_00028206,Class):1.0
is(DRON_00028230,Class):1.0
is(DRON_00028231,Class):1.0
is(DRON_00028235,Class):1.0
is(DRON_00028236,Class):1.0
is(DRON_00028267,Class):1.0
is(DRON_00028273,Class):1.0
is(DRON_00028282,Class):1.0
is(DRON_00028283,Class):1.0
is(DRON_00028289,Class):1.0
is(DRON_00028293,Class):1.0
is(DRON_00028310,Class):1.0
is(DRON_00028321,Class):1.0
is(DRON_00028337,Class):1.0
is(DRON_00028342,Class):1.0
is(DRON_00028347,Class):1.0
is(DRON_00028355,Class):1.0
is(DRON_00028373,Class):1.0
is(DRON_00028375,Class):1.0
is(DRON_00028381,Class):1.0
is(DRON_00028389,Class):1.0
is(DRON_00028405,Class):1.0
is(DRON_00028412,Class):1.0
is(DRON_00028417,Class):1.0
is(DRON_00028422,Class):1.0
is(DRON_00028448,Class):1.0
is(DRON_00028470,Class):1.0
is(DRON_00028482,Class):1.0
is(DRON_00028485,Class):1.0
is(DRON_00028492,Class):1.0
is(DRON_00028514,Class):1.0
is(DRON_00028518,Class):1.0
is(DRON_00028521,Class):1.0
is(DRON_00028525,Class):1.0
is(DRON_00028537,Class):1.0
is(DRON_00028557,Class):1.0
is(DRON_00028582,Class):1.0
is(DRON_00028592,Class):1.0
is(DRON_00028602,Class):1.0
is(DRON_00028631,Class):1.0
is(DRON_00028638,Class):1.0
SubClassOf(DRON_00028638,DRON_00000907,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_3419))):1.0
is(DRON_00028654,Class):1.0
is(DRON_00028661,Class):1.0
is(DRON_00028664,Class):1.0
is(DRON_00028667,Class):1.0
is(DRON_00028677,Class):1.0
is(DRON_00028680,Class):1.0
is(DRON_00028688,Class):1.0
is(DRON_00028693,Class):1.0
is(DRON_00028698,Class):1.0
is(DRON_00028728,Class):1.0
is(DRON_00028742,Class):1.0
is(DRON_00028769,Class):1.0
is(DRON_00028786,Class):1.0
is(DRON_00028809,Class):1.0
is(DRON_00028819,Class):1.0
is(DRON_00028822,Class):1.0
is(DRON_00028823,Class):1.0
is(DRON_00028824,Class):1.0
is(DRON_00028825,Class):1.0
is(DRON_00028827,Class):1.0
is(DRON_00028837,Class):1.0
is(DRON_00028856,Class):1.0
is(DRON_00028861,Class):1.0
is(DRON_00028867,Class):1.0
is(DRON_00028892,Class):1.0
is(DRON_00028906,Class):1.0
is(DRON_00028909,Class):1.0
is(DRON_00028915,Class):1.0
is(DRON_00028917,Class):1.0
is(DRON_00028925,Class):1.0
is(DRON_00028929,Class):1.0
is(DRON_00028939,Class):1.0
is(DRON_00028956,Class):1.0
is(DRON_00028959,Class):1.0
is(DRON_00028966,Class):1.0
is(DRON_00028973,Class):1.0
is(DRON_00028990,Class):1.0
is(DRON_00029005,Class):1.0
is(DRON_00029007,Class):1.0
is(DRON_00029015,Class):1.0
is(DRON_00029029,Class):1.0
is(DRON_00029032,Class):1.0
is(DRON_00029048,Class):1.0
is(DRON_00029060,Class):1.0
is(DRON_00029083,Class):1.0
is(DRON_00029104,Class):1.0
is(DRON_00029114,Class):1.0
is(DRON_00029120,Class):1.0
is(DRON_00029133,Class):1.0
is(DRON_00029137,Class):1.0
is(DRON_00029146,Class):1.0
is(DRON_00029180,Class):1.0
is(DRON_00029188,Class):1.0
is(DRON_00029200,Class):1.0
is(DRON_00029225,Class):1.0
is(DRON_00029233,Class):1.0
is(DRON_00029263,Class):1.0
is(DRON_00029274,Class):1.0
is(DRON_00029307,Class):1.0
is(DRON_00029309,Class):1.0
is(DRON_00029311,Class):1.0
is(DRON_00029315,Class):1.0
is(DRON_00029318,Class):1.0
is(DRON_00029333,Class):1.0
is(DRON_00029340,Class):1.0
is(DRON_00029353,Class):1.0
is(DRON_00029391,Class):1.0
is(DRON_00029412,Class):1.0
is(DRON_00029426,Class):1.0
is(DRON_00029437,Class):1.0
is(DRON_00029474,Class):1.0
is(DRON_00029509,Class):1.0
is(DRON_00029536,Class):1.0
is(DRON_00029538,Class):1.0
SubClassOf(DRON_00029538,DRON_00000505,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_134760))):1.0
is(DRON_00029549,Class):1.0
is(DRON_00029558,Class):1.0
is(DRON_00029563,Class):1.0
is(DRON_00029564,Class):1.0
is(DRON_00029571,Class):1.0
is(DRON_00029590,Class):1.0
SubClassOf(DRON_00029590,DRON_00000505,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_46195)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_8104))):1.0
is(DRON_00029615,Class):1.0
is(DRON_00029633,Class):1.0
is(DRON_00029640,Class):1.0
is(DRON_00029647,Class):1.0
is(DRON_00029672,Class):1.0
is(DRON_00029676,Class):1.0
is(DRON_00029684,Class):1.0
is(DRON_00029695,Class):1.0
is(DRON_00029700,Class):1.0
is(DRON_00029715,Class):1.0
is(DRON_00029720,Class):1.0
is(DRON_00029730,Class):1.0
is(DRON_00029731,Class):1.0
is(DRON_00029740,Class):1.0
is(DRON_00029743,Class):1.0
is(DRON_00029744,Class):1.0
is(DRON_00029745,Class):1.0
is(DRON_00029749,Class):1.0
is(DRON_00029780,Class):1.0
is(DRON_00029823,Class):1.0
is(DRON_00029835,Class):1.0
is(DRON_00029848,Class):1.0
is(DRON_00029880,Class):1.0
is(DRON_00029881,Class):1.0
is(DRON_00029913,Class):1.0
is(DRON_00029918,Class):1.0
is(DRON_00029941,Class):1.0
is(DRON_00029943,Class):1.0
is(DRON_00029951,Class):1.0
is(DRON_00029962,Class):1.0
is(DRON_00029970,Class):1.0
is(DRON_00029974,Class):1.0
is(DRON_00029984,Class):1.0
is(DRON_00029988,Class):1.0
is(DRON_00030008,Class):1.0
is(DRON_00030021,Class):1.0
is(DRON_00030024,Class):1.0
is(DRON_00030026,Class):1.0
is(DRON_00030038,Class):1.0
is(DRON_00030045,Class):1.0
is(DRON_00030052,Class):1.0
is(DRON_00030056,Class):1.0
is(DRON_00030065,Class):1.0
is(DRON_00030074,Class):1.0
is(DRON_00030084,Class):1.0
is(DRON_00030096,Class):1.0
is(DRON_00030097,Class):1.0
is(DRON_00030101,Class):1.0
is(DRON_00030112,Class):1.0
is(DRON_00030125,Class):1.0
is(DRON_00030135,Class):1.0
is(DRON_00030142,Class):1.0
is(DRON_00030149,Class):1.0
is(DRON_00030153,Class):1.0
is(DRON_00030162,Class):1.0
is(DRON_00030163,Class):1.0
is(DRON_00030164,Class):1.0
is(DRON_00030180,Class):1.0
is(DRON_00030181,Class):1.0
is(DRON_00030200,Class):1.0
is(DRON_00030202,Class):1.0
is(DRON_00030215,Class):1.0
is(DRON_00030222,Class):1.0
is(DRON_00030228,Class):1.0
is(DRON_00030232,Class):1.0
is(DRON_00030249,Class):1.0
is(DRON_00030264,Class):1.0
is(DRON_00030269,Class):1.0
is(DRON_00030292,Class):1.0
is(DRON_00030296,Class):1.0
is(DRON_00030297,Class):1.0
is(DRON_00030312,Class):1.0
is(DRON_00030323,Class):1.0
is(DRON_00030331,Class):1.0
is(DRON_00030335,Class):1.0
is(DRON_00030353,Class):1.0
is(DRON_00030384,Class):1.0
is(DRON_00030398,Class):1.0
is(DRON_00030437,Class):1.0
is(DRON_00030440,Class):1.0
is(DRON_00030441,Class):1.0
is(DRON_00030445,Class):1.0
is(DRON_00030453,Class):1.0
is(DRON_00030488,Class):1.0
is(DRON_00030497,Class):1.0
is(DRON_00030512,Class):1.0
is(DRON_00030516,Class):1.0
is(DRON_00030520,Class):1.0
is(DRON_00030521,Class):1.0
is(DRON_00030522,Class):1.0
is(DRON_00030543,Class):1.0
is(DRON_00030564,Class):1.0
is(DRON_00030566,Class):1.0
is(DRON_00030574,Class):1.0
is(DRON_00030576,Class):1.0
is(DRON_00030584,Class):1.0
is(DRON_00030587,Class):1.0
is(DRON_00030595,Class):1.0
is(DRON_00030611,Class):1.0
is(DRON_00030617,Class):1.0
is(DRON_00030634,Class):1.0
is(DRON_00030636,Class):1.0
is(DRON_00030644,Class):1.0
is(DRON_00030648,Class):1.0
is(DRON_00030680,Class):1.0
is(DRON_00030684,Class):1.0
SubClassOf(DRON_00030684,DRON_00000505,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_4470)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_46195)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_51209))):1.0
is(DRON_00030702,Class):1.0
is(DRON_00030714,Class):1.0
SubClassOf(DRON_00030714,DRON_00000902,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_33234))):1.0
is(DRON_00030731,Class):1.0
is(DRON_00030746,Class):1.0
is(DRON_00030770,Class):1.0
is(DRON_00030776,Class):1.0
SubClassOf(DRON_00030776,DRON_00000024,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_16199))):1.0
is(DRON_00030778,Class):1.0
is(DRON_00030780,Class):1.0
is(DRON_00030783,Class):1.0
is(DRON_00030788,Class):1.0
is(DRON_00030796,Class):1.0
is(DRON_00030799,Class):1.0
is(DRON_00030802,Class):1.0
is(DRON_00030819,Class):1.0
is(DRON_00030821,Class):1.0
is(DRON_00030822,Class):1.0
is(DRON_00030830,Class):1.0
is(DRON_00030833,Class):1.0
is(DRON_00030852,Class):1.0
is(DRON_00030857,Class):1.0
is(DRON_00030871,Class):1.0
is(DRON_00030872,Class):1.0
is(DRON_00030874,Class):1.0
is(DRON_00030880,Class):1.0
is(DRON_00030885,Class):1.0
is(DRON_00030886,Class):1.0
is(DRON_00030891,Class):1.0
is(DRON_00030893,Class):1.0
is(DRON_00030895,Class):1.0
is(DRON_00030906,Class):1.0
is(DRON_00030921,Class):1.0
is(DRON_00030924,Class):1.0
is(DRON_00030930,Class):1.0
is(DRON_00030932,Class):1.0
is(DRON_00030945,Class):1.0
is(DRON_00030960,Class):1.0
is(DRON_00030974,Class):1.0
SubClassOf(DRON_00030974,DRON_00001502,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_71321))):1.0
is(DRON_00030994,Class):1.0
is(DRON_00031021,Class):1.0
is(DRON_00031025,Class):1.0
is(DRON_00031026,Class):1.0
is(DRON_00031031,Class):1.0
is(DRON_00031034,Class):1.0
is(DRON_00031036,Class):1.0
is(DRON_00031040,Class):1.0
is(DRON_00031053,Class):1.0
is(DRON_00031054,Class):1.0
is(DRON_00031056,Class):1.0
is(DRON_00031069,Class):1.0
is(DRON_00031070,Class):1.0
is(DRON_00031089,Class):1.0
is(DRON_00031094,Class):1.0
is(DRON_00031121,Class):1.0
is(DRON_00031123,Class):1.0
is(DRON_00031133,Class):1.0
is(DRON_00031139,Class):1.0
is(DRON_00031146,Class):1.0
is(DRON_00031178,Class):1.0
is(DRON_00031186,Class):1.0
is(DRON_00031210,Class):1.0
is(DRON_00031214,Class):1.0
is(DRON_00031216,Class):1.0
is(DRON_00031217,Class):1.0
is(DRON_00031228,Class):1.0
is(DRON_00031235,Class):1.0
is(DRON_00031243,Class):1.0
is(DRON_00031253,Class):1.0
is(DRON_00031265,Class):1.0
is(DRON_00031269,Class):1.0
is(DRON_00031280,Class):1.0
is(DRON_00031286,Class):1.0
is(DRON_00031287,Class):1.0
is(DRON_00031290,Class):1.0
is(DRON_00031297,Class):1.0
is(DRON_00031302,Class):1.0
is(DRON_00031306,Class):1.0
is(DRON_00031320,Class):1.0
is(DRON_00031324,Class):1.0
is(DRON_00031330,Class):1.0
is(DRON_00031332,Class):1.0
is(DRON_00031347,Class):1.0
is(DRON_00031360,Class):1.0
is(DRON_00031362,Class):1.0
SubClassOf(DRON_00031362,DRON_00000902,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some DRON_00019100))):1.0
is(DRON_00031369,Class):1.0
is(DRON_00031377,Class):1.0
is(DRON_00031382,Class):1.0
is(DRON_00031386,Class):1.0
is(DRON_00031392,Class):1.0
is(DRON_00031395,Class):1.0
is(DRON_00031406,Class):1.0
is(DRON_00031411,Class):1.0
is(DRON_00031412,Class):1.0
is(DRON_00031420,Class):1.0
is(DRON_00031431,Class):1.0
is(DRON_00031445,Class):1.0
is(DRON_00031447,Class):1.0
is(DRON_00031450,Class):1.0
is(DRON_00031464,Class):1.0
is(DRON_00031475,Class):1.0
is(DRON_00031482,Class):1.0
is(DRON_00031483,Class):1.0
is(DRON_00031495,Class):1.0
is(DRON_00031509,Class):1.0
is(DRON_00031510,Class):1.0
is(DRON_00031523,Class):1.0
is(DRON_00031525,Class):1.0
SubClassOf(DRON_00031525,DRON_00000908):1.0
is(DRON_00031534,Class):1.0
is(DRON_00031573,Class):1.0
is(DRON_00031576,Class):1.0
is(DRON_00031580,Class):1.0
is(DRON_00031582,Class):1.0
is(DRON_00031584,Class):1.0
is(DRON_00031589,Class):1.0
is(DRON_00031596,Class):1.0
is(DRON_00031599,Class):1.0
is(DRON_00031601,Class):1.0
is(DRON_00031604,Class):1.0
is(DRON_00031605,Class):1.0
is(DRON_00031606,Class):1.0
is(DRON_00031607,Class):1.0
is(DRON_00031613,Class):1.0
is(DRON_00031623,Class):1.0
is(DRON_00031624,Class):1.0
is(DRON_00031628,Class):1.0
is(DRON_00031629,Class):1.0
is(DRON_00031630,Class):1.0
is(DRON_00031631,Class):1.0
is(DRON_00031634,Class):1.0
is(DRON_00031636,Class):1.0
is(DRON_00031640,Class):1.0
is(DRON_00031642,Class):1.0
is(DRON_00031643,Class):1.0
is(DRON_00031644,Class):1.0
is(DRON_00031646,Class):1.0
is(DRON_00031648,Class):1.0
is(DRON_00031649,Class):1.0
is(DRON_00031650,Class):1.0
is(DRON_00031651,Class):1.0
is(DRON_00031654,Class):1.0
is(DRON_00031656,Class):1.0
is(DRON_00031659,Class):1.0
is(DRON_00031662,Class):1.0
is(DRON_00031664,Class):1.0
is(DRON_00031671,Class):1.0
is(DRON_00031674,Class):1.0
is(DRON_00031676,Class):1.0
is(DRON_00031678,Class):1.0
is(DRON_00031679,Class):1.0
is(DRON_00031684,Class):1.0
is(DRON_00031686,Class):1.0
is(DRON_00031692,Class):1.0
is(DRON_00031694,Class):1.0
is(DRON_00031698,Class):1.0
is(DRON_00031701,Class):1.0
is(DRON_00031714,Class):1.0
is(DRON_00031731,Class):1.0
is(DRON_00031733,Class):1.0
is(DRON_00031741,Class):1.0
is(DRON_00031747,Class):1.0
is(DRON_00031757,Class):1.0
is(DRON_00031766,Class):1.0
is(DRON_00031771,Class):1.0
is(DRON_00031777,Class):1.0
is(DRON_00031781,Class):1.0
is(DRON_00031782,Class):1.0
is(DRON_00031783,Class):1.0
is(DRON_00031784,Class):1.0
is(DRON_00031787,Class):1.0
is(DRON_00031789,Class):1.0
is(DRON_00031793,Class):1.0
is(DRON_00031796,Class):1.0
is(DRON_00031799,Class):1.0
is(DRON_00031812,Class):1.0
is(DRON_00031816,Class):1.0
is(DRON_00031823,Class):1.0
is(DRON_00031827,Class):1.0
is(DRON_00031830,Class):1.0
is(DRON_00031832,Class):1.0
is(DRON_00031847,Class):1.0
SubClassOf(DRON_00031847,DRON_00001142,):1.0
SubClassOf(DRON_00031847,BFO_0000053 some DRON_00000035,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_16714)),):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_5551))):1.0
is(DRON_00031861,Class):1.0
is(DRON_00031862,Class):1.0
is(DRON_00031881,Class):1.0
is(DRON_00031890,Class):1.0
is(DRON_00031914,Class):1.0
SubClassOf(DRON_00031914,DRON_00001127,):1.0
is(has_proper_part some,www.obofoundry.org/ro/ro.#):1.0
is(has_proper_part some,(OBI_0000576 and (BFO_0000053 some DRON_00000028) and (BFO_0000071 some CHEBI_52010))):1.0
is(DRON_00031950,Class):1.0
is(DRON_00031952,Class):1.0
is(DRON_00031999,Class):1.0
is(DRON_00032013,Class):1.0
is(DRON_00032039,Class):1.0
is(DRON_00032043,Class):1.0
is(DRON_00032056,Class):1.0
is(DRON_00032069,Class):1.0
is(DRON_00032074,Class):1.0
is(DRON_00032078,Class):1.0
is(DRON_00032082,Class):1.0
is(DRON_00032085,Class):1.0
is(DRON_00032092,Class):1.0
is(DRON_00032095,Class):1.0
is(DRON_00032097,Class):1.0
is(DRON_00032106,Class):1.0
is(DRON_00032110,Class):1.0
is(DRON_00032112,Class):1.0
is(DRON_00032113,Class):1.0
is(DRON_00032124,Class):1.0
is(DRON_00032125,Class):1.0
is(DRON_00032127,Class):1.0
is(DRON_00032128,Class):1.0
is(DRON_00032132,Class):1.0
is(DRON_00032138,Class):1.0
is(DRON_00032142,Class):1.0
is(DRON_00032145,Class):1.0
is(DRON_00032148,Class):1.0
is(DRON_00032152,Class):1.0
is(DRON_00032166,Class):1.0
is(DRON_00032193,Class):1.0
is(DRON_00032196,Class):1.0
is(DRON_00032197,Class):1.0
is(DRON_00032199,Class):1.0
is(DRON_00032200,Class):1.0
is(DRON_00032202,Class):1.0
is(DRON_00032213,Class):1.0
is(DRON_00032226,Class):1.0
is(DRON_00032228,Class):1.0
is(DRON_00032235,Class):1.0
is(DRON_00032246,Class):1.0
is(DRON_00032247,Class):1.0
is(DRON_00032250,Class):1.0
is(DRON_00032255,Class):1.0
is(DRON_00032299,Class):1.0
is(DRON_00032309,Class):1.0
is(DRON_00032311,Class):1.0
is(DRON_00032315,Class):1.0
is(DRON_00032334,Class):1.0
is(DRON_00032339,Class):1.0
is(DRON_00032350,Class):1.0
is(DRON_00032353,Class):1.0
is(DRON_00032358,Class):1.0
is(DRON_00032369,Class):1.0
is(DRON_00032372,Class):1.0
is(DRON_00032375,Class):1.0
is(DRON_00032385,Class):1.0
is(DRON_00032388,Class):1.0
is(DRON_00032395,Class):1.0
is(DRON_00032433,Class):1.0
is(DRON_00032472,Class):1.0
is(DRON_00032474,Class):1.0
is(DRON_00032485,Class):1.0
is(DRON_00032486,Class):1.0
is(DRON_00032488,Class):1.0
is(DRON_00032509,Class):1.0
is(DRON_00032511,Class):1.0
is(DRON_00032517,Class):1.0
is(DRON_00032518,Class):1.0
is(DRON_00032522,Class):1.0
is(DRON_00032535,Class):1.0
is(DRON_00032546,Class):1.0
is(DRON_00032556,Class):1.0
is(DRON_00032570,Class):1.0
is(DRON_00032571,Class):1.0
is(DRON_00032577,Class):1.0
is(DRON_00032581,Class):1.0
is(DRON_00032583,Class):1.0
is(DRON_00032585,Class):1.0
is(DRON_00032592,Class):1.0
is(DRON_00032601,Class):1.0
is(DRON_00032606,Class):1.0
is(DRON_00032609,Class):1.0
is(DRON_00032612,Class):1.0
is(DRON_00032614,Class):1.0
is(DRON_00032617,Class):1.0
is(DRON_00032621,Class):1.0
is(DRON_00032628,Class):1.0
is(DRON_00032630,Class):1.0
is(DRON_00032644,Class):1.0
is(DRON_00032651,Class):1.0
is(DRON_00032659,Class):1.0
is(DRON_00032665,Class):1.0
is(DRON_00032667,Class):1.0
is(DRON_00032668,Class):1.0
is(DRON_00032677,Class):1.0
is(DRON_00032681,Class):1.0
is(DRON_00032684,Class):1.0
is(DRON_00032689,Class):1.0
is(DRON_00032693,Class):1.0
is(DRON_00032694,Class):1.0
is(DRON_00032700,Class):1.0
is(DRON_00032704,Class):1.0
is(DRON_00032705,Class):1.0
is(DRON_00032706,Class):1.0
is(DRON_00032709,Class):1.0
is(DRON_00032712,Class):1.0
is(DRON_00032714,Class):1.0
is(DRON_00032715,Class):1.0
is(DRON_00032720,Class):1.0
is(DRON_00032725,Class):1.0
is(DRON_00032727,Class):1.0
is(DRON_00032733,Class):1.0
is(DRON_00032738,Class):1.0
is(DRON_00032741,Class):1.0
is(DRON_00032742,Class):1.0
is(DRON_00032745,Class):1.0
is(DRON_00032754,Class):1.0
is(DRON_00032761,Class):1.0
is(DRON_00032765,Class):1.0
is(DRON_00032772,Class):1.0
is(DRON_00032785,Class):1.0
is(DRON_00032788,Class):1.0
is(DRON_00032793,Class):1.0
is(DRON_00032797,Class):1.0
is(DRON_00032801,Class):1.0
is(DRON_00032806,Class):1.0
is(DRON_00032808,Class):1.0
is(DRON_00032809,Class):1.0
is(DRON_00032822,Class):1.0
is(DRON_00032843,Class):1.0
is(DRON_00032845,Class):1.0
is(DRON_00032847,Class):1.0
is(DRON_00032848,Class):1.0
is(DRON_00032849,Class):1.0
is(DRON_00032851,Class):1.0
is(DRON_00032852,Class):1.0
is(DRON_00032853,Class):1.0
is(DRON_00032855,Class):1.0
is(DRON_00032857,Class):1.0
is(DRON_00032863,Class):1.0
is(DRON_00032866,Class):1.0
is(DRON_00032871,Class):1.0
is(DRON_00032873,Class):1.0
is(DRON_00032881,Class):1.0
is(DRON_00032885,Class):1.0
is(DRON_00032894,Class):1.0
is(DRON_00032896,Class):1.0
is(DRON_00032900,Class):1.0
is(DRON_00032901,Class):1.0
is(DRON_00032904,Class):1.0
is(DRON_00032920,Class):1.0
is(DRON_00032921,Class):1.0
is(DRON_00032926,Class):1.0
is(DRON_00032927,Class):1.0
is(DRON_00032935,Class):1.0
is(DRON_00032942,Class):1.0
is(DRON_00032946,Class):1.0
is(DRON_00032957,Class):1.0
is(DRON_00032993,Class):1.0
is(DRON_00033031,Class):1.0
is(DRON_00033050,Class):1.0
is(DRON_00033071,Class):1.0
is(DRON_00033078,Class):1.0
is(DRON_00033085,Class):1.0
is(DRON_00033088,Class):1.0
is(DRON_00033091,Class):1.0
is(DRON_00033096,Class):1.0
is(DRON_00033104,Class):1.0
is(DRON_00033106,Class):1.0
is(DRON_00033113,Class):1.0
is(DRON_00033122,Class):1.0
is(DRON_00033124,Class):1.0
is(DRON_00033128,Class):1.0
is(DRON_00033143,Class):1.0
is(DRON_00033147,Class):1.0
is(DRON_00033155,Class):1.0
is(DRON_00033161,Class):1.0
is(DRON_00033173,Class):1.0
is(DRON_00033186,Class):1.0
is(DRON_00033201,Class):1.0
is(DRON_00033203,Class):1.0
is(DRON_00033209,Class):1.0
is(DRON_00033212,Class):1.0
is(DRON_00033217,Class):1.0
is(DRON_00033225,Class):1.0
is(DRON_00033231,Class):1.0
is(DRON_00033232,Class):1.0
is(DRON_00033233,Class):1.0
is(DRON_00033234,Class):1.0
is(DRON_00033246,Class):1.0
is(DRON_00033250,Class):1.0
is(DRON_00033254,Class):1.0
is(DRON_00033261,Class):1.0
is(DRON_00033265,Class):1.0
is(DRON_00033269,Class):1.0
is(DRON_00033298,Class):1.0
is(DRON_00033300,Class):1.0
is(DRON_00033302,Class):1.0
is(DRON_00033303,Class):1.0
is(DRON_00033310,Class):1.0
is(DRON_00033314,Class):1.0
is(DRON_00033323,Class):1.0
is(DRON_00033324,Class):1.0
is(DRON_00033339,Class):1.0
is(DRON_00033349,Class):1.0
is(DRON_00033370,Class):1.0
is(DRON_00033380,Class):1.0
is(DRON_00033390,Class):1.0
is(DRON_00033394,Class):1.0
is(DRON_00033396,Class):1.0
is(DRON_00033400,Class):1.0
is(DRON_00033404,Class):1.0
is(DRON_00033408,Class):1.0
is(DRON_00033426,Class):1.0
is(DRON_00033433,Class):1.0
is(DRON_00033435,Class):1.0
is(DRON_00033437,Class):1.0
is(DRON_00033440,Class):1.0
is(DRON_00033442,Class):1.0
is(DRON_00033454,Class):1.0
is(DRON_00033457,Class):1.0
is(DRON_00033477,Class):1.0
is(DRON_00033488,Class):1.0
is(DRON_00033490,Class):1.0
is(DRON_00033503,Class):1.0
is(DRON_00033505,Class):1.0
is(DRON_00033517,Class):1.0
is(DRON_00033538,Class):1.0
is(DRON_00033563,Class):1.0
is(DRON_00033579,Class):1.0
is(DRON_00033594,Class):1.0
is(DRON_00033596,Class):1.0
is(DRON_00033607,Class):1.0
is(DRON_00033613,Class):1.0
is(DRON_00033622,Class):1.0
is(DRON_00033624,Class):1.0
is(DRON_00033626,Class):1.0
is(DRON_00033628,Class):1.0
is(DRON_00033643,Class):1.0
is(DRON_00033646,Class):1.0
is(DRON_00033662,Class):1.0
is(DRON_00033666,Class):1.0
is(DRON_00033673,Class):1.0
is(DRON_00033681,Class):1.0
is(DRON_00033685,Class):1.0
is(DRON_00033688,Class):1.0
is(DRON_00033691,Class):1.0
is(DRON_00033698,Class):1.0
is(DRON_00033707,Class):1.0
is(DRON_00033714,Class):1.0
is(DRON_00033718,Class):1.0
is(DRON_00033731,Class):1.0
is(DRON_00033733,Class):1.0
is(DRON_00033769,Class):1.0
is(DRON_00033785,Class):1.0
is(DRON_00033788,Class):1.0
is(DRON_00033790,Class):1.0
is(DRON_00033792,Class):1.0
is(DRON_00033830,Class):1.0
is(DRON_00033834,Class):1.0
is(DRON_00033843,Class):1.0
is(DRON_00033846,Class):1.0
is(DRON_00033851,Class):1.0
is(DRON_00033856,Class):1.0
is(DRON_00033864,Class):1.0
is(DRON_00033889,Class):1.0
is(DRON_00033908,Class):1.0
is(DRON_00033909,Class):1.0
is(DRON_00033934,Class):1.0
is(DRON_00033952,Class):1.0
is(DRON_00033954,Class):1.0
is(DRON_00033956,Class):1.0
is(DRON_00033958,Class):1.0
is(DRON_00033963,Class):1.0
is(DRON_00034006,Class):1.0
is(DRON_00034014,Class):1.0
is(DRON_00034015,Class):1.0
is(DRON_00034026,Class):1.0
is(DRON_00034055,Class):1.0
is(DRON_00034068,Class):1.0
is(DRON_00034082,Class):1.0
is(DRON_00034083,Class):1.0
is(DRON_00034094,Class):1.0
is(DRON_00034099,Class):1.0
is(DRON_00034117,Class):1.0
is(DRON_00034118,Class):1.0
is(DRON_00034121,Class):1.0
is(DRON_00034127,Class):1.0
is(DRON_00034130,Class):1.0
is(DRON_00034143,Class):1.0
is(DRON_00034157,Class):1.0
is(DRON_00034167,Class):1.0
is(DRON_00034169,Class):1.0
is(DRON_00034180,Class):1.0
is(DRON_00034195,Class):1.0
is(DRON_00034217,Class):1.0
is(DRON_00034221,Class):1.0
is(DRON_00034234,Class):1.0
is(DRON_00034235,Class):1.0
is(DRON_00034242,Class):1.0
is(DRON_00034246,Class):1.0
is(DRON_00034248,Class):1.0
is(DRON_00034267,Class):1.0
is(DRON_00034272,Class):1.0
is(DRON_00034279,Class):1.0
is(DRON_00034287,Class):1.0
is(DRON_00034307,Class):1.0
is(DRON_00034320,Class):1.0
is(DRON_00034321,Class):1.0
