is(double,Datatype) = 1.0
is(DRON_00052844,Class) = 1.0
SubClassOf(DRON_00052844,DRON_00029989,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"0.2"^^double)))_and_(BFO_0000071_some_CHEBI_9468)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"2.0"^^double)))_and_(BFO_0000071_some_CHEBI_3614)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"20.0"^^double)))_and_(BFO_0000071_some_DRON_00015871))) = 1.0
is(DRON_00052857,Class) = 1.0
SubClassOf(DRON_00052857,DRON_00029158,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"150.0"^^double)))_and_(BFO_0000071_some_DRON_00017219)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"42.0"^^double)))_and_(BFO_0000071_some_CHEBI_9147))) = 1.0
is(DRON_00052867,Class) = 1.0
is(DRON_00052899,Class) = 1.0
is(DRON_00052917,Class) = 1.0
SubClassOf(DRON_00052917,DRON_00029635) = 1.0
is(DRON_00052936,Class) = 1.0
SubClassOf(DRON_00052936,DRON_00030215,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"60.0"^^double)))_and_(BFO_0000071_some_CHEBI_9985))) = 1.0
is(DRON_00052947,Class) = 1.0
SubClassOf(DRON_00052947,DRON_00023410,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"0.5"^^double)))_and_(BFO_0000071_some_CHEBI_28741))) = 1.0
is(DRON_00052951,Class) = 1.0
SubClassOf(DRON_00052951,DRON_00029578,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"150.0"^^double)))_and_(BFO_0000071_some_CHEBI_34914)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"150.0"^^double)))_and_(BFO_0000071_some_DRON_00017909))) = 1.0
is(DRON_00052957,Class) = 1.0
SubClassOf(DRON_00052957,DRON_00021074,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"750.0"^^double)))_and_(BFO_0000071_some_CHEBI_3311))) = 1.0
is(DRON_00052964,Class) = 1.0
SubClassOf(DRON_00052964,DRON_00020722,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"100.0"^^double)))_and_(BFO_0000071_some_CHEBI_40279))) = 1.0
is(DRON_00053007,Class) = 1.0
SubClassOf(DRON_00053007,DRON_00030132,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"0.1"^^double)))_and_(BFO_0000071_some_CHEBI_9468)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"1.0"^^double)))_and_(BFO_0000071_some_DRON_00015995))) = 1.0
is(DRON_00053012,Class) = 1.0
SubClassOf(DRON_00053012,DRON_00029934,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"25.0"^^double)))_and_(BFO_0000071_some_CHEBI_28741))) = 1.0
is(DRON_00053017,Class) = 1.0
SubClassOf(DRON_00053017,DRON_00031025,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"0.3"^^double)))_and_(BFO_0000071_some_CHEBI_27470)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"81.0"^^double)))_and_(BFO_0000071_some_CHEBI_75832))) = 1.0
is(DRON_00053067,Class) = 1.0
SubClassOf(DRON_00053067,DRON_00023913,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"33.0"^^double)))_and_(BFO_0000071_some_CHEBI_31607)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"500.0"^^double)))_and_(BFO_0000071_some_CHEBI_22652))) = 1.0
is(DRON_00053117,Class) = 1.0
SubClassOf(DRON_00053117,DRON_00023885,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"0.01"^^double)))_and_(BFO_0000071_some_CHEBI_28918)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"15.0"^^double)))_and_(BFO_0000071_some_CHEBI_6456))) = 1.0
is(DRON_00053141,Class) = 1.0
SubClassOf(DRON_00053141,DRON_00020692,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"200.0"^^double)))_and_(BFO_0000071_some_CHEBI_32114)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"300.0"^^double)))_and_(BFO_0000071_some_CHEBI_46195))) = 1.0
is(DRON_00053147,Class) = 1.0
SubClassOf(DRON_00053147,DRON_00028036,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"100.0"^^double)))_and_(BFO_0000071_some_DRON_00016718))) = 1.0
is(DRON_00053153,Class) = 1.0
SubClassOf(DRON_00053153,DRON_00026421) = 1.0
is(DRON_00053160,Class) = 1.0
SubClassOf(DRON_00053160,DRON_00026396) = 1.0
is(DRON_00053164,Class) = 1.0
SubClassOf(DRON_00053164,DRON_00026311) = 1.0
is(DRON_00053167,Class) = 1.0
SubClassOf(DRON_00053167,DRON_00026161,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"2.0"^^double)))_and_(BFO_0000071_some_CHEBI_3077))) = 1.0
is(DRON_00053173,Class) = 1.0
SubClassOf(DRON_00053173,DRON_00028040,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"2.5"^^double)))_and_(BFO_0000071_some_CHEBI_59692))) = 1.0
is(DRON_00053183,Class) = 1.0
SubClassOf(DRON_00053183,DRON_00028235) = 1.0
is(DRON_00053190,Class) = 1.0
SubClassOf(DRON_00053190,DRON_00026290) = 1.0
is(DRON_00053198,Class) = 1.0
is(DRON_00053200,Class) = 1.0
SubClassOf(DRON_00053200,DRON_00028530) = 1.0
is(DRON_00053201,Class) = 1.0
SubClassOf(DRON_00053201,DRON_00028530) = 1.0
is(DRON_00053211,Class) = 1.0
SubClassOf(DRON_00053211,DRON_00026371) = 1.0
is(DRON_00053217,Class) = 1.0
SubClassOf(DRON_00053217,DRON_00028586,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"5.0"^^double)))_and_(BFO_0000071_some_CHEBI_135520))) = 1.0
is(DRON_00053219,Class) = 1.0
SubClassOf(DRON_00053219,DRON_00028535) = 1.0
is(DRON_00053222,Class) = 1.0
SubClassOf(DRON_00053222,DRON_00029731) = 1.0
is(DRON_00053227,Class) = 1.0
SubClassOf(DRON_00053227,DRON_00025625,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"10.0"^^double)))_and_(BFO_0000071_some_CHEBI_4911))) = 1.0
is(DRON_00053272,Class) = 1.0
is(DRON_00053281,Class) = 1.0
SubClassOf(DRON_00053281,DRON_00020421) = 1.0
is(DRON_00053284,Class) = 1.0
SubClassOf(DRON_00053284,DRON_00030452,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"200.0"^^double)))_and_(BFO_0000071_some_CHEBI_31536)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"300.0"^^double)))_and_(BFO_0000071_some_CHEBI_63717))) = 1.0
is(DRON_00053299,Class) = 1.0
SubClassOf(DRON_00053299,DRON_00030306) = 1.0
is(DRON_00053308,Class) = 1.0
SubClassOf(DRON_00053308,DRON_00026341) = 1.0
is(DRON_00053312,Class) = 1.0
SubClassOf(DRON_00053312,DRON_00030312) = 1.0
is(DRON_00053317,Class) = 1.0
SubClassOf(DRON_00053317,DRON_00026371,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"306.0"^^double)))_and_(BFO_0000071_some_CHEBI_36560))) = 1.0
is(DRON_00053326,Class) = 1.0
is(DRON_00053337,Class) = 1.0
SubClassOf(DRON_00053337,DRON_00024309,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"30.0"^^double)))_and_(BFO_0000071_some_CHEBI_46245))) = 1.0
is(DRON_00053367,Class) = 1.0
SubClassOf(DRON_00053367,DRON_00030338,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"200.0"^^double)))_and_(BFO_0000071_some_CHEBI_64356))) = 1.0
is(DRON_00053377,Class) = 1.0
SubClassOf(DRON_00053377,DRON_00026240,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"115.0"^^double)))_and_(BFO_0000071_some_CHEBI_41948))) = 1.0
is(DRON_00053389,Class) = 1.0
SubClassOf(DRON_00053389,DRON_00030349,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"130.0"^^double)))_and_(BFO_0000071_some_CHEBI_2659)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"25.0"^^double)))_and_(BFO_0000071_some_CHEBI_15407))) = 1.0
is(DRON_00053415,Class) = 1.0
is(DRON_00053423,Class) = 1.0
is(DRON_00053437,Class) = 1.0
SubClassOf(DRON_00053437,DRON_00030375,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"100.0"^^double)))_and_(BFO_0000071_some_CHEBI_2038))) = 1.0
is(DRON_00053438,Class) = 1.0
is(DRON_00053452,Class) = 1.0
is(DRON_00053463,Class) = 1.0
is(DRON_00053474,Class) = 1.0
SubClassOf(DRON_00053474,DRON_00023613,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"30.0"^^double)))_and_(BFO_0000071_some_CHEBI_28864))) = 1.0
is(DRON_00053480,Class) = 1.0
SubClassOf(DRON_00053480,DRON_00030394) = 1.0
is(DRON_00053481,Class) = 1.0
SubClassOf(DRON_00053481,DRON_00026845) = 1.0
is(DRON_00053497,Class) = 1.0
SubClassOf(DRON_00053497,DRON_00024313,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"30.0"^^double)))_and_(BFO_0000071_some_CHEBI_46245))) = 1.0
is(DRON_00053500,Class) = 1.0
SubClassOf(DRON_00053500,DRON_00030400,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"10.0"^^double)))_and_(BFO_0000071_some_CHEBI_7735))) = 1.0
is(DRON_00053514,Class) = 1.0
is(DRON_00053517,Class) = 1.0
is(DRON_00053533,Class) = 1.0
SubClassOf(DRON_00053533,DRON_00030413,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"6.25"^^double)))_and_(BFO_0000071_some_DRON_00016188))) = 1.0
is(DRON_00053542,Class) = 1.0
is(DRON_00053546,Class) = 1.0
SubClassOf(DRON_00053546,DRON_00021802,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"250.0"^^double)))_and_(BFO_0000071_some_CHEBI_48923))) = 1.0
is(DRON_00053547,Class) = 1.0
SubClassOf(DRON_00053547,DRON_00021805,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"25.0"^^double)))_and_(BFO_0000071_some_CHEBI_48923))) = 1.0
is(DRON_00053553,Class) = 1.0
SubClassOf(DRON_00053553,DRON_00030426) = 1.0
is(DRON_00053576,Class) = 1.0
is(DRON_00053577,Class) = 1.0
SubClassOf(DRON_00053577,DRON_00030449,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"3.0"^^double)))_and_(BFO_0000071_some_CHEBI_4470)),) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"50.0"^^double)))_and_(BFO_0000071_some_CHEBI_5551))) = 1.0
is(DRON_00053585,Class) = 1.0
is(DRON_00053597,Class) = 1.0
SubClassOf(DRON_00053597,DRON_00026515) = 1.0
is(DRON_00053617,Class) = 1.0
SubClassOf(DRON_00053617,DRON_00022867,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"100.0"^^double)))_and_(BFO_0000071_some_CHEBI_27446))) = 1.0
is(DRON_00053621,Class) = 1.0
is(DRON_00053637,Class) = 1.0
SubClassOf(DRON_00053637,DRON_00030470,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"3.0"^^double)))_and_(BFO_0000071_some_CHEBI_28787))) = 1.0
is(DRON_00053644,Class) = 1.0
is(DRON_00053654,Class) = 1.0
is(DRON_00053663,Class) = 1.0
is(DRON_00053665,Class) = 1.0
SubClassOf(DRON_00053665,DRON_00030474) = 1.0
is(DRON_00053666,Class) = 1.0
SubClassOf(DRON_00053666,DRON_00026147) = 1.0
is(DRON_00053667,Class) = 1.0
SubClassOf(DRON_00053667,DRON_00026147) = 1.0
is(DRON_00053668,Class) = 1.0
SubClassOf(DRON_00053668,DRON_00020426) = 1.0
is(DRON_00053670,Class) = 1.0
SubClassOf(DRON_00053670,DRON_00022746) = 1.0
is(DRON_00053681,Class) = 1.0
is(DRON_00053703,Class) = 1.0
is(DRON_00053711,Class) = 1.0
is(DRON_00053727,Class) = 1.0
is(DRON_00053736,Class) = 1.0
is(DRON_00053737,Class) = 1.0
SubClassOf(DRON_00053737,DRON_00025268,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"250.0"^^double)))_and_(BFO_0000071_some_CHEBI_74768))) = 1.0
is(DRON_00053771,Class) = 1.0
is(DRON_00053777,Class) = 1.0
SubClassOf(DRON_00053777,DRON_00021000,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"2000.0"^^double)))_and_(BFO_0000071_some_DRON_00010335))) = 1.0
is(DRON_00053789,Class) = 1.0
is(DRON_00053793,Class) = 1.0
SubClassOf(DRON_00053793,DRON_00030523) = 1.0
is(DRON_00053794,Class) = 1.0
SubClassOf(DRON_00053794,DRON_00030524) = 1.0
is(DRON_00053801,Class) = 1.0
is(DRON_00053804,Class) = 1.0
SubClassOf(DRON_00053804,DRON_00030529) = 1.0
is(DRON_00053807,Class) = 1.0
SubClassOf(DRON_00053807,DRON_00021986,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"2000.0"^^double)))_and_(BFO_0000071_some_CHEBI_28915))) = 1.0
is(DRON_00053811,Class) = 1.0
SubClassOf(DRON_00053811,DRON_00023012,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000022)_and_(OBI_0001937_value_"50.0"^^double)))_and_(BFO_0000071_some_CHEBI_8107))) = 1.0
is(DRON_00053825,Class) = 1.0
SubClassOf(DRON_00053825,DRON_00030533) = 1.0
is(DRON_00053830,Class) = 1.0
SubClassOf(DRON_00053830,DRON_00030535) = 1.0
is(DRON_00053831,Class) = 1.0
is(DRON_00053833,Class) = 1.0
SubClassOf(DRON_00053833,DRON_00026847) = 1.0
is(DRON_00053837,Class) = 1.0
SubClassOf(DRON_00053837,DRON_00027339) = 1.0
is(DRON_00053838,Class) = 1.0
is(DRON_00053847,Class) = 1.0
SubClassOf(DRON_00053847,DRON_00030537,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"0.02"^^double)))_and_(BFO_0000071_some_DRON_00019185))) = 1.0
is(DRON_00053852,Class) = 1.0
SubClassOf(DRON_00053852,DRON_00030539) = 1.0
is(DRON_00053857,Class) = 1.0
SubClassOf(DRON_00053857,DRON_00026025,) = 1.0
is(has_proper_part_some,www.obofoundry.org/ro/ro.#) = 1.0
is(has_proper_part_some,(OBI_0000576_and_(BFO_0000053_some_DRON_00000028)_and_(BFO_0000053_some) = 1.0
is(has_proper_part_some,(PATO_0000125_and_(IAO_0000039_value_UO_0000176)_and_(OBI_0001937_value_"0.5"^^double)))_and_(BFO_0000071_some_CHEBI_6384))) = 1.0
is(DRON_00053874,Class) = 1.0
is(DRON_00053901,Class) = 1.0
